new,host,a,cname,soa,status_code,cdn,cdn-name,aaaa,txt,has_internal_ips,internal_ips,mx,ns,caa
[x],video-users-research-corporate-gitvpn.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],video-v2-archive-temp-storage.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],videobucket-v3.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],videoeuropeconfig-helpdesk.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vipadminapihosting.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vipmy-master-backups-www-test.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vl9.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vntc02.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vpn-cloudqaproxy-vpn.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vpn-ro.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vpncustomersb2bconfig-redirect.preprod.lululemon.com,23.52.154.98,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vpnredirect-beta-origin.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vps1-users.preprod.lululemon.com,23.53.49.225,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],w2k3-dbs-skystu.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net",,NOERROR,,,,,,,,,
[x],wdc-p-vprxy-01b.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wdc03-prd-apphost-01a.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],web-assist-pfe.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],web-cms-data-archive-vpn.preprod.lululemon.com,23.53.49.225,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],web-exampledockerintra-backups-www-test.preprod.lululemon.com,23.198.27.63,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],web-servicesoceania.preprod.lululemon.com,23.221.248.90,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],web01-www.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webaccountvpn.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],weblb.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webmail36a.preprod.lululemon.com,104.81.224.42,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webservicespush.preprod.lululemon.com,23.52.154.98,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wiki-redirectoceania-uat.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wiki-www-support-corp.preprod.lululemon.com,23.198.27.63,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wikiteam.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wildingb-laptop.preprod.lululemon.com,23.52.154.98,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],winnerfucksloser.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wk249-91.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ws196-71.preprod.lululemon.com,23.221.248.90,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wv.preprod.lululemon.com,23.53.49.225,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],www-9-1-7afdpnt5.preprod.lululemon.com,23.53.49.225,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],www-teststorezone01.preprod.lululemon.com,104.81.224.42,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],www2.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],www7b.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wwwvietnam.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],xdat-nm-005p.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],xiaomionline.preprod.lululemon.com,104.73.224.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],xrefteam.preprod.lululemon.com,104.81.224.42,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],xzd9exkytc.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],yf7.preprod.lululemon.com,23.5.235.96,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],yk.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],yusaebyeol.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],z-m-rupload-gmp.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],z-m.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],z-p4-rupload-frt.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,ambassador.lululemon.com,12.129.12.220,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,ambassadors.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,api-creator.lululemon.com,"54.193.95.32, 54.219.62.112",api6.creatoriq.com,"ns-991.awsdns-59.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,api.lululemon.com,95.100.64.221,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,apim-dev.apigeeaccess.lululemon.com,"18.214.217.147, 35.174.31.219, 44.209.77.126",apim-apigeeaccess-alb-dev-110491384.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,apim-dev.proxyonboarding.lululemon.com,"3.211.107.144, 44.193.117.148, 107.20.137.95",proxyonboarding-alb-dev-1309952073.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,apim-stage.tokenapi.lululemon.com,"52.71.140.0, 54.197.112.77",apim-tokenapi-alb-stg-478638873.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,apim.proxyonboarding.lululemon.com,,proxyonboarding-alb-prd-586212190.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,apis-sandbox-dev-np.lululemon.com,35.190.154.173,"lll-apim-nonprod-sandbox-dev.apigee.net, lll-apim-nonprod.dn.apigee.net","ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,,
,apis-sandbox-np.lululemon.com,35.190.154.173,"lll-apim-nonprod-sandbox.apigee.net, lll-apim-nonprod.dn.apigee.net","ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,,
,apis-stage-np.lululemon.com,35.190.154.173,"lll-apim-nonprod-stage.apigee.net, lll-apim-nonprod.dn.apigee.net","ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,,
,apis.lululemon.com,104.81.224.42,"apis.lululemon.com.edgekey.net, e13736.a.akamaiedge.net",,NOERROR,,,,,,,,,
,apps-youlu.lululemon.com,95.100.64.221,"youlu.lululemon.com, youlu.lululemon.com.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,apps.youlu.lululemon.com,23.53.49.225,"youlu.lululemon.com, youlu.lululemon.com.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,autodiscover.lululemon.co.uk,"52.97.190.40, 52.98.239.168, 52.98.240.152","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,NOERROR,,,,,,,,,
,autodiscover.lululemon.com,"40.99.150.24, 52.98.152.200, 52.98.152.248, 52.98.243.56","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com, autod-fs.office.com, autod-g.trafficmanager.net","ns1-ms-acdc.office.com, hostmaster.microsoft.com, tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,,,"2603:1026:c0d:807::8, 2603:1026:c0d:82b::8, 2603:1026:c0d:c03::8, 2603:1026:c0d:c30::8",,,,,,
,autodiscover.service.lululemon.com,"40.99.204.88, 40.101.12.136, 40.99.205.56, 40.99.204.56","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,,,"2603:1026:206:2::8, 2603:1026:c03:581a::8, 2603:1026:207:14f::8, 2603:1026:207:a7::8",,,,,,
,bandha.lululemon.com,208.184.95.165,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,bcc10-sl.lululemon.com,206.17.85.49,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,biz.lululemon.com,,u20320089.wl090.sendgrid.net,"aisha.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,v=spf1 include:sendgrid.net ~all,,,mx.sendgrid.net,,
,blog.lululemon.co.uk,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,blog.lululemon.com,23.52.154.98,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,c.spf.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,"v=spf1 a:b.spf.service-now.com a:c.spf.service-now.com a:d.spf.service-now.com ip4:35.80.228.153 ip4:34.210.46.85 ip4:54.184.20.85 ip4:54.81.183.113 ip4:3.219.172.4 ip4:100.25.98.146 ip4:23.22.103.2 ip4:54.92.139.48 ip4:100.27.8.119 ip4:23.22.164.147 , ip4:54.173.42.160 ip4:18.232.201.230 ip4:52.23.31.179 ip4:23.20.8.62 ip4:34.232.149.68 ip4:3.230.151.178 ip4:209.207.65.177 ip4:209.207.107.17 ip4:199.192.186.131 ip4:12.129.9.212 ip4:107.20.210.250 ip4:52.1.14.157 ~all",,,,,
,cdn-contentful.lululemon.com,23.53.49.225,"cdn-contentful.lululemon.com.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,cdn.lululemon.co.uk,95.100.64.221,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,cdn.lululemon.com,95.100.64.221,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,cdp.lululemon.com,20.69.113.17,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,checkout-df.lululemon.com,91.235.132.63,h-k8vif92e-lulu.online-metrix.net,"pdns249.ultradns.com, dns.jomax.net",NOERROR,,,,,,,,,
,cl.info.lululemon.com,66.231.91.47,click.virt.exacttarget.com,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,
,click.e.lululemon.com,13.111.159.137,,,NOERROR,,,,,,,,,
,click.info.lululemon.com,66.231.91.47,click.virt.exacttarget.com,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,
,cloud.e.lululemon.com,13.111.158.152,,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,
,cloudflare-sandbox.lululemon.com,"172.64.149.190, 104.18.38.66",cloudflare-sandbox.lululemon.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,connect.lululemon.com,12.129.16.124,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,creator.lululemon.com,"54.219.48.114, 13.57.68.130",app6.creatoriq.com,"ns-991.awsdns-59.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,delivery.lululemon.com,"63.140.62.164, 63.140.62.160, 63.140.62.135",8hq1yws07k.data.adobedc.net,,NOERROR,,,,,,,,,
,dev-iexpense.lululemon.com,64.124.168.68,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,dev.lululemon.com,142.179.115.228,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,dev.preprod-apis.lululemon.com,"96.16.54.179, 96.16.54.186","dev.preprod-apis-v1.lululemon.com.edgekey.net, e72706.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,developers-dev.lululemon.com,35.244.151.127,"lll-apim-nonprod-devportal.apigee.io, liveportal-global-green.apigeeks.net","ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,
,developers.lululemon.com,35.244.151.127,"lll-apim-prod-devportal.apigee.io, liveportal-global-green.apigeeks.net","ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,
,digcore-store-stage.lululemon.com,23.198.27.63,"digcore-store.lululemon.com.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,digcore-store.lululemon.com,23.5.235.96,"digcore-store.lululemon.com.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,doom.lululemon.com,12.129.12.140,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,dsc.lululemon.com,10.189.202.30,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,True,10.189.202.30,,,
,ehc-dev.lululemon.com,149.96.230.128,luludev.service-now.com,"edns140.ultradns.com, root.service-now.com",NOERROR,,,,,,,,,
,ehc.lululemon.com,149.96.22.49,luluprod.service-now.com,"edns140.ultradns.com, root.service-now.com",NOERROR,,,,,,,,,
,enterpriseenrollment.lululemon.com,20.91.147.72,"manage.microsoft.com, manage-pe.trafficmanager.net, pexsucpeu03.swedencentral.cloudapp.azure.com, pexsucpeu01.northeurope.cloudapp.azure.com, pexsucpeu02.westeurope.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com, ns1-07.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,True,azure,,,,,,,
,enterpriseregistration.lululemon.com,20.190.137.40,"enterpriseregistration.windows.net, adrs.privatelink.msidentity.com, www.tm.prd.adrs.akadns.net","internal.akadns.net, hostmaster.akamai.com",NOERROR,True,azure,,,,,,,
,exchange.lululemon.com,209.207.65.178,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,facebook.lululemon.com,12.129.12.220,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,failover.lululemon.com,104.102.48.216,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,fakeprod.preprod.lululemon.com,23.198.27.63,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,flickr.lululemon.com,12.129.12.220,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,fr-blog.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,fr-origin-info-cms.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,fr-origin.lululemon.com,12.129.12.220,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,fr-origin.shop.lululemon.com,209.62.148.100,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,fr-qa-info.lululemon.com,23.212.219.143,"stage-gsr.lululemon.com.edgekey.net, e13736.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,fr-stage62-info.lululemon.com,96.7.23.235,"stage-gsr.lululemon.com.edgekey.net, e13736.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,fr-test-shop.lululemon.com,"104.126.36.129, 104.126.36.67","fr-test-shop.lululemon.com.edgekey.net, e72706.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,fr.lululemon.com,23.67.128.6,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,fr.preview.lululemon.com,"2.16.241.79, 2.16.241.83","fr.preview.lululemon.com.edgekey.net, e72706.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,fr.stage.lululemon.com,"104.126.37.176, 104.126.37.171","fr.stage.lululemon.com.edgekey.net, e72706.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,fr.stage10.lululemon.com,23.206.104.94,"stage-gsr.lululemon.com.edgekey.net, e13736.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,fr.sustainability.lululemon.com,"18.215.24.184, 34.204.165.6, 107.23.210.251","colo-usa-lululemon.onelink-translations.com, nva-pci-as-lululemon-01-1.pcilb.onelink-translations.com","ns-1699.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,fr.test.lululemon.com,"104.126.36.128, 104.126.36.120","fr.test.lululemon.com.edgekey.net, e91179.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,ftp.atg.interfaces.lululemon.com,12.129.12.142,,,NOERROR,,,,,,,,,
,globalfamily.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,globalstaticassets.lululemon.com,23.198.27.63,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,goals.lululemon.com,69.10.130.75,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,image.e.lululemon.com,,"akamai-san90.exacttarget.com.edgekey.net, e10950.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,image.info.lululemon.com,,"images.exacttarget.com.edgesuite.net, a1889.g.akamai.net","n0g.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,images.eu.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,images.info.lululemon.com,,"images.exacttarget.com.edgesuite.net, a1889.g.akamai.net","n0g.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,images.lululemon.com,,"san7-ion.scene7.com.edgekey.net, e111230.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,info.eu.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,info.lululemon.co.uk,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,info.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,instoreideas.lululemon.com,,luluinstore.ideas.aha.io,,NOERROR,,,,,,,,,
,ipo.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,leadershipconference.lululemon.com,,lululemon.com,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,likenew-staging.lululemon.com,,"likenew-staging.lululemon.com.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,likenew.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,links.em.lululemon.com,,sendgrid.net,,NOERROR,,,,,,,,,"amazonaws.com, godaddy.com"
,listadmin.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,localhost.e.lululemon.com,,,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,
,localhost.info.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,login.creators.lululemon.com,,app6.creatoriq.com,"ns-991.awsdns-59.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,loopback.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,lululemon.co.uk,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,lululemoncas1.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,lutube.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,lyncdiscover.lululemon.com,,webdir.online.lync.com,"admin.nsatc.net, dns.level3.net",NOERROR,,,,,,,,,
,mail.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,media.lululemon.com,,"phx.corporate-ir.net, phx-wdc.corporate-ir.net.edgesuite.net, a1915.dscr.akamai.net","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,metrics.lululemon.com,,lululemon.com.d2.sc.omtrdc.net,"ns201.adobe.net, hostmaster.adobe.com",NOERROR,,,,,,,,,
,migration.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,minisite.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,minisites.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,mirrorhook.lululemon.com,,"mirrorhook.lululemon.com.edgekey.net, e106594.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,mobileideas.lululemon.com,,lulumobile.ideas.aha.io,"prod-ns1.aha-dns.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mock.preprod-apis.lululemon.com,,"mock.preprod-apis-v1.lululemon.com.edgekey.net, e72706.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,msoid.lululemon.com,,"clientconfig.microsoftonline-p.net, a.privatelink.msidentity.com, prda.aadg.msidentity.com, www.tm.a.prd.aadg.akadns.net","internal.akadns.net, hostmaster.akamai.com",NOERROR,True,azure,,,,,,,
,mta.e.lululemon.com,,,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,
,mta.info.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,mta2.e.lululemon.com,,,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,
,mta3.e.lululemon.com,,,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,
,mta5.e.lululemon.com,,,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,
,mta7.e.lululemon.com,,,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,
,mta8.e.lululemon.com,,,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,
