new,host,a,cname,soa,ns,status_code,cdn,cdn-name,txt,aaaa,has_internal_ips,internal_ips,mx
[x],terms1.hicloud.com,"121.36.116.190, 121.36.117.4, 121.36.119.20, 49.4.32.7, 49.4.46.131",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],terms7.hicloud.com,80.158.19.69,"terms7-hicloud-com-dre.appacc.dbankedge.cn, terms7-hicloud-com-dre.appacc-region.dbankedge.cn","ns1.hwclouds-dns.com, luguosheng.huawei.com, ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],test.huawei.com,,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],test.huaweicloud.com,"2.16.241.143, 2.16.241.138","edu.huaweicloud.com, edu.huaweicloud.com.edgekey.net, e39493.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],test.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,globalsign-domain-verification=LJDEjldKjig2ClUx_JGC1iepCnDR9RRF1Z7SdxS67P,,,,
[x],test.waf.huaweicloud.com,"117.78.24.40, 117.78.24.36, 117.78.24.42",,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],test01.apistore.huaweicloud.com,43.254.0.94,337a4e612bf24501bc48fe237119bd7f.apigw.cn-north-1.huaweicloud.com,"ns1.hwclouds-dns.com, fei\.zuo.huawei.com",,NOERROR,,,,,,,
[x],testlab.edu.huaweicloud.com,,"testlab.edu.huaweicloud.com.d0850485.c.cdnhwc1.com, hcdnw101.gslb.c.cdnhwc2.com","ns1.hwclouds-dns.com, zhangxi\.zhang.huawei.com",,NOERROR,,,,,,,
[x],theme-dra.emui.hicloud.com,159.138.84.41,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com, ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com","gns2.huaweicloud-dns.cn, ns3.dnsv5.com, ns4.dnsv5.com",NOERROR,,,,,,,
[x],theme-drcn.op.hicloud.com,"49.4.32.54, 49.4.18.242",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],theme-dre.op.hicloud.com,80.158.33.102,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],themes.cloud.huawei.com,80.158.44.155,,,,NOERROR,,,,,,,
[x],tide.apistore.huaweicloud.com,"49.4.112.58, 49.4.112.59",946f1d4d50814a58af022216a5777c77.apig.cn-north-4.huaweicloudapis.com,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],tools.huaweicloud.com,"96.16.54.161, 96.16.54.129","developer.huaweicloud.com, developer.huaweicloud.com.edgekey.net, e39493.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,"2a02:26f0:d8::1740:c2a, 2a02:26f0:d8::1740:c48",,,
[x],topic.huaweicloud.com,"43.152.28.33, 43.152.29.13, 43.152.28.37, 43.152.28.34, 43.152.28.36, 43.152.29.16, 203.205.224.26, 43.152.28.31, 43.152.29.20, 101.33.11.88, 43.152.28.35, 43.152.29.19, 101.33.11.48, 43.152.29.17, 43.152.29.14","bbs.huaweicloud.com, bbs.huaweicloud.com.cdn.dnsv1.com, hr9ttt5x.ovslegodl.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",,NOERROR,,,,,,,
[x],tp.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,globalsign-domain-verification=puveMwVRNYaFNhXOMk5rFVLQziDaV9jCE4GmIvM8dE,,,,
[x],trade.apistore.huaweicloud.com,119.3.120.107,ab59d920f2254521b1c22de35e18f479.apig.cn-east-3.huaweicloudapis.com,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],training.apistore.huaweicloud.com,43.254.0.94,ee6dd07fb94a4faeb81a4aea89f1d446.apigw.cn-north-1.huaweicloud.com,"ns1.hwclouds-dns.com, fei\.zuo.huawei.com",,NOERROR,,,,,,,
[x],training.huaweicloud.com,"2.20.132.149, 2.20.132.120","edu.huaweicloud.com, edu.huaweicloud.com.edgekey.net, e39493.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],trans-drcn.wallet.hicloud.com,"49.4.33.164, 117.78.15.44",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],translate-hiai-drcn.emui.hicloud.com,"49.4.44.41, 49.4.19.92",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","gns2.huaweicloud-dns.cn, ns3.dnsv5.com, ns4.dnsv5.com",NOERROR,,,,,,,
[x],translate-hiai-dre.emui.hicloud.com,160.44.202.32,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],transportation.apistore.huaweicloud.com,43.254.0.94,62f4ab827d1a46999cc1c5b350cb619c.apigw.cn-north-1.huaweicloud.com,"ns1.hwclouds-dns.com, fei\.zuo.huawei.com",,NOERROR,,,,,,,
[x],travelservice-drcn.emui.hicloud.com,"49.4.34.224, 49.4.20.202",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],tss.apistore.huaweicloud.com,119.3.120.107,8b9bd283194c4e4d89b5a322ef35e882.apig.cn-east-3.huaweicloudapis.com,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],tupu-sg.smartpassengerflow.huawei.com,121.36.4.105,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],uba.huaweicloud.com,"49.4.112.122, 117.78.12.122",,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],uc-img-intl.huaweicloud.com,"23.53.42.106, 23.53.42.154","dsasslv6.huaweicloud.com.edgekey.net, e39493.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,"2a02:26f0:64::214:84d9, 2a02:26f0:64::214:84cc",,,
[x],uc-img.huaweicloud.com,"2.17.100.178, 2.17.100.195","dsasslv6.huaweicloud.com.edgekey.net, e39493.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,"2a02:26f0:1700:5::5f65:1b63, 2a02:26f0:1700:5::5f65:1b47",,,
[x],uc-static-intl.huaweicloud.com,"23.217.116.152, 23.217.116.209","dsasslv6.huaweicloud.com.edgekey.net, e39493.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,"2600:1408:9000::17d9:74d1, 2600:1408:9000::17d9:7498",,,
[x],uc-static.huaweicloud.com,"62.115.252.25, 62.115.252.75","dsasslv6.huaweicloud.com.edgekey.net, e39493.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,"2001:2030:21::3e73:fc4b, 2001:2030:21::3e73:fc19",,,
[x],uc.huawei.com,14.137.135.4,"uc.other.huawei.akadns.net, uc-uknew.failover.other.huawei.akadns.net","internal.akadns.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],uc1.hispace.hicloud.com,"118.194.33.94, 49.4.17.191",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],uc2.hispace.hicloud.com,"108.138.47.49, 205.251.193.153, 205.251.194.57",duwmz7gvmgn2p.cloudfront.net,"ns-409.awsdns-51.com, awsdns-hostmaster.amazon.com","ns-409.awsdns-51.com, ns-1548.awsdns-01.co.uk, ns-1125.awsdns-12.org, ns-569.awsdns-07.net",NOERROR,True,cloudfront,,,,,
[x],ucs1.hispace.hicloud.com,"118.194.33.94, 49.4.17.191",uc1.hispace.hicloud.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],ui.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],um-eu.hicloud.com,"14.137.137.115, 14.137.137.105","um-eu-hicloud-com-dre.appacc.dbankedge.net, um-eu-hicloud-com-dre.edge.dbankedge.cn, de001.edge.dbankedge.cn","ns1.hwclouds-dns.com, luguosheng.huawei.com, ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns4.dnsv5.com, gns1.huaweicloud-dns.cn, gns1.huaweicloud-dns.com, gns1.huaweicloud-dns.org, ns3.dnsv5.com",NOERROR,,,,,,,
[x],unify-remote-service.rnd.huawei.com,"121.37.49.184, 124.71.94.46, 14.137.135.143",,"nsall.huawei.com, root.nsall.huawei.com","nsall3rd.huawei.cn, nsall4th.huawei.cn, nsallsec.huawei.com, nsall.huawei.com",NOERROR,,,,"2407:c080:17ef:ffff::7274:d7c6, 2407:c080:17ef:ffff::7274:d55d",,,
[x],union.vmall.com,121.36.48.86,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],unistar.huawei.com,"2.16.241.11, 2.16.241.12","unistar.other.huawei.akadns.net, unistar.huawei.com.edgesuite.net, a1356.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],uom.vmall.com,117.78.37.67,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],uowap.hicloud.com,"49.4.35.162, 118.194.33.217, 121.36.119.139",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,"2407:c080:1400:2e:b02c:f86b:ca27:3c61, 2407:c080:1400:2e:859f:4ee2:e26:9ec6, 2407:c080:1400:2e:929c:dfa7:91d4:31b2",,,
[x],up1.vmall.com,"49.4.20.122, 49.4.47.34",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],up7.vmall.com,80.158.17.88,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],update-dre.platform.hicloud.com,"80.158.32.192, 80.158.21.220",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],update1.hicloud.com,"211.152.148.84, 211.152.148.29, 211.152.148.30, 211.152.148.44","update1.hicloud.com.cdn.dnsv1.com, 36d641c4.tweb.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",,NOERROR,,,,,,,
[x],update2.hicloud.com,"101.33.11.110, 101.33.11.29","update2.hicloud.com.cdn.dnsv1.com, 36d64169.tweb.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",,NOERROR,,,,,,,
[x],update3.hicloud.com,49.4.32.87,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns4.dnsv5.com, gns2.huaweicloud-dns.cn, ns3.dnsv5.com",NOERROR,,,,,,,
[x],updatebeta.hicloud.com,80.158.23.69,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],upfile1.hicloud.com,"121.36.119.26, 49.4.38.196",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,"2407:c080:1400:32:5749:d812:96f2:2ca4, 2407:c080:1400:32:1507:53b4:5258:d4e6",,,
[x],upfile7.hicloud.com,"80.158.18.3, 80.158.44.94",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],urldre.cloud.huawei.com,80.158.21.168,,,,NOERROR,,,,,,,
[x],userbehavior-reader-drcn.himovie.hicloud.com,"49.4.35.90, 118.194.33.237, 121.36.117.237",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],userk-dra.cloud.hicloud.com,"108.138.217.89, 108.138.217.52, 108.138.217.15, 108.138.217.67",d3qivhllugyx9e.cloudfront.net,"ns-1309.awsdns-35.org, awsdns-hostmaster.amazon.com","ns-1309.awsdns-35.org, ns-1915.awsdns-47.co.uk, ns-348.awsdns-43.com, ns-811.awsdns-37.net",NOERROR,True,cloudfront,,,,,
[x],userk-eu.hicloud.com,"23.33.238.50, 23.33.238.80","dsa-sslv6.hicloud.com.edgekey.net, e27573.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],usermgt.betaclub.huawei.com,121.37.49.92,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],vcardmgt-dre.wallet.hicloud.com,"160.44.192.156, 160.44.203.253","vcardmgt-dre-wallet-hicloud-com-dre.appacc.dbankedge.cn, vcardmgt-dre-wallet-hicloud-com-dre.appacc-region.dbankedge.cn, vcardmgt-dre-wallet-hicloud-com-dre.edge.dbankedge.cn, de001.edge.dbankedge.cn, vcardmgt-dre-wallet-hicloud-com-dre.region.dbankedge.cn","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com, ns1.hwclouds-dns.com, luguosheng.huawei.com, gns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],verification.apistore.huaweicloud.com,"49.4.112.58, 49.4.112.59",6da6d50f01ef4ae8bfc4e2c7f7f6e773.apig.cn-north-4.huaweicloudapis.com,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],verify.apistore.huaweicloud.com,139.159.208.120,0f050718164b45e58b869617691f5699.apig.cn-south-1.huaweicloudapis.com,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],verifybank.apistore.huaweicloud.com,"49.4.112.59, 49.4.112.58",68c5c16e9dae48a4abde1e188768809b.apig.cn-north-4.huaweicloudapis.com,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],video.cloud.huawei.com,159.138.202.65,portal-drru.video.cloud.huawei.ru,,,NOERROR,,,,,,,
[x],video.huaweicloud.com,"117.78.12.122, 49.4.112.122",,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],videocontent-dra.himovie.hicloud.com,159.138.107.124,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],videocontent-eu.hicloud.com,"14.137.137.105, 14.137.137.115","videocontent-eu-hicloud-com-dre.appacc.dbankedge.cn, videocontent-eu-hicloud-com-dre.edge.dbankedge.cn, de001.edge.dbankedge.cn","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com, ns1.hwclouds-dns.com, luguosheng.huawei.com",,NOERROR,,,,,,,
[x],videoepg.hicloud.com,"49.4.18.141, 49.4.32.2, 118.194.33.143",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,"2407:c080:1400:14:e247:61a:f383:693b, 2407:c080:1400:14:e7a4:4a5b:41ed:9b6b, 2407:c080:1400:14:3bd:8eda:49c5:33bf",,,
[x],videopay-eu.hicloud.com,80.158.21.14,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com, ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com","ns4.dnsv5.com, gns2.huaweicloud-dns.cn, ns3.dnsv5.com",NOERROR,,,,,,,
[x],videoqs-drcn.himovie.hicloud.com,"49.4.20.130, 49.4.42.14, 118.194.34.130",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],videoqs-dre.himovie.hicloud.com,80.158.21.14,"videoqs-dre-himovie-hicloud-com-dre.appacc.dbankedge.cn, videoqs-dre-himovie-hicloud-com-dre.appacc-region.dbankedge.cn","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com, gns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],videosearch-eu.hicloud.com,"14.137.137.105, 14.137.137.115","videosearch-eu-hicloud-com-dre.appacc.dbankedge.cn, videosearch-eu-hicloud-com-dre.edge.dbankedge.cn, de001.edge.dbankedge.cn, videosearch-eu-hicloud-com-dre.region.dbankedge.cn","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],videouser-eu.hicloud.com,"14.137.137.115, 14.137.137.105","videouser-eu-hicloud-com-dre.appacc.dbankedge.cn, videouser-eu-hicloud-com-dre.edge.dbankedge.cn, de001.edge.dbankedge.cn","ns1.hwclouds-dns.com, luguosheng.huawei.com","ns4.dnsv5.com, gns1.huaweicloud-dns.cn, gns1.huaweicloud-dns.com, gns1.huaweicloud-dns.org, ns3.dnsv5.com",NOERROR,,,,,,,
[x],videouser.hicloud.com,"49.4.20.58, 49.4.37.209, 118.194.34.58",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,"2407:c080:1400:14:37b7:ab78:b7dd:c687, 2407:c080:1400:14:6abc:40c8:7d43:cfa8, 2407:c080:1400:14:e3aa:a864:2685:69ff",,,
[x],vmall.com,121.36.48.86,www.vmall.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns3.dnsv5.com, ns4.dnsv5.com",NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],vmallapollo.vmall.com,117.78.22.224,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],vmalltysdk.vmall.com,121.36.25.221,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],voc.huaweicloud.com,"49.4.112.121, 117.78.12.121",,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],vod-r1-3.meeting.huaweicloud.com,120.46.241.100,,"vip3.alidns.com, hostmaster.hichina.com, ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],vod.vmall.com,"120.52.95.245, 218.12.76.158, 218.12.76.153, 120.52.95.249","vod.vmall.com.d9235b9f.c.cdnhwc1.com, hcdnv101.gslb.c.cdnhwc2.com","ns1.hwclouds-dns.com, zhangxi\.zhang.huawei.com",,NOERROR,,,,,,,
[x],voice.apistore.huaweicloud.com,43.254.0.94,4871cd60bf4242aa9c8d67ff9a905f7c.apigw.cn-north-1.huaweicloud.com,"ns1.hwclouds-dns.com, fei\.zuo.huawei.com",,NOERROR,,,,,,,
[x],vols.vmall.com,121.36.48.86,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],vpn.vmall.com,43.254.1.53,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],vss.huaweicloud.com,139.9.114.193,,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com","ns1.huaweicloud-dns.net, ns1.huaweicloud-dns.org, ns1.huaweicloud-dns.com, ns1.huaweicloud-dns.cn",NOERROR,,,,,,,
[x],w3m-br.huawei.com,119.8.89.54,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],w3m.huawei.com,14.137.139.105,"w3m.web.huawei.akadns.net, w3m-de.failover.web.huawei.akadns.net","internal.akadns.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],wap-drru.hispace.hicloud.com,159.138.207.150,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],wap.hispace.hicloud.com,"80.158.23.88, 160.44.204.202",wap3.hispace.hicloud.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],wap.vmall.com,121.36.48.86,m.vmall.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],wap1.hispace.hicloud.com,"121.36.118.247, 49.4.39.46",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","gns2.huaweicloud-dns.cn, ns3.dnsv5.com, ns4.dnsv5.com",NOERROR,,,,,,,
[x],wap2.hispace.hicloud.com,"18.165.83.2, 18.165.83.47, 18.165.83.44, 18.165.83.124, 205.251.193.138, 205.251.195.71, 205.251.196.39, 205.251.198.205",d31ys1ui0rdxfy.cloudfront.net,"ns-839.awsdns-40.net, awsdns-hostmaster.amazon.com","ns-839.awsdns-40.net, ns-1741.awsdns-25.co.uk, ns-394.awsdns-49.com, ns-1063.awsdns-04.org",NOERROR,True,cloudfront,,,,,
[x],wap3.hispace.hicloud.com,"80.158.23.88, 160.44.204.202",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],wapdev.test.vmall.com,121.36.18.169,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],waps1.hispace.hicloud.com,"49.4.39.46, 121.36.118.247",wap1.hispace.hicloud.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],wapsit.test.vmall.com,119.3.183.154,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],waptestlf.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],wdt-de.huawei.com,"14.137.139.180, 124.71.94.46, 14.137.135.143",,"nsall.huawei.com, root.nsall.huawei.com","nsall.huawei.com, nsall4th.huawei.cn, nsallsec.huawei.com, nsall3rd.huawei.cn",NOERROR,,,,"2407:c080:17ef:ffff::7274:d7c6, 2407:c080:17ef:ffff::7274:d55d",,,
[x],wdt-sa.huawei.com,159.138.178.9,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],wdt-uk.huawei.com,185.176.77.84,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],weaccess-ae.huawei.com,185.193.153.191,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],weaccess-br.huawei.com,119.8.89.253,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],weaccess-cn01.huawei.com,45.249.213.28,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],weaccess-de.huawei.com,14.137.139.108,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],weaccess-hk.huawei.com,119.8.242.62,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],weaccess-mx.huawei.com,110.238.88.219,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],weaccess-sg.huawei.com,119.8.177.21,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],weaccess-uk.huawei.com,14.137.135.163,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],weaccess-za.huawei.com,159.138.178.119,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],weather-dre.music.hicloud.com,80.158.23.107,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],web-test.huawei.com,221.226.97.252,,,,NOERROR,,,,,,,
[x],webalpha.test.vmall.com,119.3.184.50,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],webar.huaweicloud.com,"182.201.245.166, 119.188.48.83","webar.huaweicloud.com.6184b050.cdnhwc8.cn, hcdnw101.smev6.cdnhwcibv122.com","ns11.cdnhwc10.cn, xxx.huawei.com",,NOERROR,,,,,,,
[x],webdev.test.vmall.com,121.36.18.169,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],webdocs-de.huawei.com,14.137.139.193,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],webfro1n.test.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],webmlo1n.test.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],webopssafe.test.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],webpublic.vmall.com,121.36.48.86,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],webuko1n.test.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],weixinactivity.vmall.com,121.36.76.177,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns3.dnsv5.com, ns4.dnsv5.com",NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],welink.huawei.com,119.3.208.210,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],welink.huaweicloud.com,103.143.19.130,c1ef3805c672e86b.huaweisafedns.com,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,globalsign-domain-verification=j9v1D_gj2X4ylE986u5j1_xHOThDgOJkGFkyX_1zYp,,,,
[x],wemeeting.welink.huawei.com,116.205.147.90,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
