new,host,a,cname,soa,status_code,cdn,cdn-name,aaaa,txt,mx,caa,ns
[x],ipv4-c041-mia006-ix.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c053-hkg001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c064-msp001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c092-mia006-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c096-lhr004-ix.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c146-was001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c147-was001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c150-ord003-ix.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c210-sjc002-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c225-sjc002-ix.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c250-lax001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c255-lax001-ix.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c314-lax001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c357-nyc001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c364-nyc001-ix.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c495-ord001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c543-ord001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c579-ord001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c582-ord001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c593-ord001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv4-c611-sjc002-dev-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv6-c012-osa001-ix.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv6-c017-atl004-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv6-c045-mia005-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv6-c055-ber001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv6-c069-msp001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv6-c077-lax009-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv6-c085-phl001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv6-c088-iah001-ix.aadds.vgz.nl,195.42.135.39,,,NOERROR,,,,,,,
[x],ipv6-c088-phx001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv6-c106-iah001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv6-c112-ewr002-ix.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv6-c115-iah001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv6-c137-bos001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv6-c138-bos001-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv6-c144-lhr004-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv6-c150-lhr004-ix.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ipv6-c194-ams001-ix.aadds.vgz.nl,195.42.135.39,,,NOERROR,,,,,,,
[x],ipv6-c365-nyc001-ix.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],iqbiop2systemcemedmg.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],irma.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],irmaacc.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],irmadev.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],irmatst.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],isa-dev.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],isaruba.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ishafoundation.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],istana99kupu.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],iszorgkantoor.vgz.nl,195.42.134.92,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],it-infrastructure.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],it-nlp-service.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],itcntpdmz2.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],itms6.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],itmsls-itms9.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],itopia.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],iwlz.vgz.nl,195.42.134.92,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],iwm.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ix0-3-5-7.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ixanycast.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jacobs-sandbox.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jana.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jbsa-6-46-44-15.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jeffco-admin.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkins-alphaeumeet-clients.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkins-configremote-acc-db2-corp.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkins-helpdesk-helpdesk.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkins-new-accountapiconfig-share.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkins-nmtzsv0smzk5.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkins-paymentsstorage.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkins-prodww1exchangedns.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkins-relaysql.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkins-retrettiin.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkinsaccessrelay-config-redirect.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkinsaccount.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkinsauth-helpdesk.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkinsawsbackupsauth-antiviruspre.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkinsbackup-jenkinsauth-mxconfig-redirect.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkinsconnect.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkinsgit-ww.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkinsindia-faqs.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkinspressdev.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jenkinswww.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jesedorg.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jiangjianghow.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jira-domain.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jira-eng-external.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jira-sentry.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jiratemp-exchangedns.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jiravidaoo-stg.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jisuxieye.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jkt-milinkusers.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],joelimama.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],join.vgz.nl,195.42.135.17,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jolietlibrary.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],joomla-extensions.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jp.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jptyo5-dcvpnclient-vpn1.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-70-112-88.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-70-131-96.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-70-15-35.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-70-160-68.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-70-181-52.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-70-192-60.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-70-198-8.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-70-205-88.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-70-21-63.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-70-250-3.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-70-31-70.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-70-35-88.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-70-44-3.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-70-45-62.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-70-53-80.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-70-95-93.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-70-99-63.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-71-115-64.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-71-179-89.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-71-222-70.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-71-239-95.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-71-3-1.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-72-130-47.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-72-243-27.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-72-250-55.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-72-46-68.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-72-69-8.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-72-73-36.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-73-147-42.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-73-159-27.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-73-241-59.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-73-242-93.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-73-25-3.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-73-44-13.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-73-50-78.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-73-51-38.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-74-126-44.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-74-179-95.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-74-26-62.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-74-47-13.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-74-81-39.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],jrss-215-74-93-55.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],kabelplus.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],kablys.aadds.vgz.nl,195.42.135.39,,,NOERROR,,,,,,,
[x],kakaostory.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],kallesplayground.azure.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],kasaoka.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],kasumi01.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],kcacp02.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ke-online.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],kf.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],kfuk-kfum.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],khws.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],kibana-vector-search-platform.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],knowledge.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],koang8.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],kosice.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],krasnodarskiykray.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ktah-sgr10.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],kurata.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],kvk.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],kwench.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lacuisinedemima.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lada-i.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lada-market.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lapp33.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lapp89.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lcdc.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ldb16.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ldb5.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ldb9.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ldrone.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],ldschurch.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],leclerctest.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lee-132-159-14-80.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef12-2-pdd.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef12-4-grc.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef12.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef13-2-pdb.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef13.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef14-3-gre.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef15-2-pdb.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef15-2-pdd.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef15-3-gre.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef16-1-gre.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef18-4-gre.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef19-1-pdb.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef19-2-grc.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef19-2-pdd.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef19-4-gre.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef21-1-pdb.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef24-2-pda.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef24-3-grc.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef25-2-gre.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef26-1-gre.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef27-1-pdc.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef28-3-gre.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef28-4-gre.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef29-2-grc.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef3-2-gra.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef3-4-grc.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef30-1-pdb.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef32-2-gre.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef32.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef5-1-vza.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef6-1-pdd.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef7-3-vzb.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef8.aadds.vgz.nl,,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef9-2-grc.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
[x],lef9-2-pdd.aadds.vgz.nl,195.42.135.39,,"ns1.kpn.net, zonemaster.kpn.com",NOERROR,,,,,,,
