new,host,a,soa,status_code,txt,has_internal_ips,internal_ips,ns,cname,mx,cdn,cdn-name,aaaa,caa
[x],s2.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],saarthi.myteksi.net,"10.0.10.17, 10.0.8.112, 10.0.48.114","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.10.17, 10.0.8.112, 10.0.48.114",,,,,,,
[x],sandbox-001.chimera.de.azure.myteksi.net,,"ns1-04.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,,,,,,,
[x],sandbox-alligator.chimera.myteksi.net,,"ns-1207.awsdns-22.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1207.awsdns-22.org, ns-13.awsdns-01.com, ns-1904.awsdns-46.co.uk, ns-729.awsdns-27.net",,,,,,
[x],sandbox-anaconda.chimera.myteksi.net,,"ns-1840.awsdns-38.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-625.awsdns-14.net, ns-1840.awsdns-38.co.uk, ns-1456.awsdns-54.org, ns-312.awsdns-39.com",,,,,,
[x],sandbox-dax.grab.com,"13.227.219.97, 13.227.219.87, 13.227.219.112, 13.227.219.52","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],sandbox.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],sc.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],scim-bridge.foundation.azure.myteksi.net,20.197.123.106,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,,,,,,,
[x],scim-bridge2.foundation.azure.myteksi.net,20.197.123.106,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,,,,,,,
[x],scrat.myteksi.net,"10.0.48.52, 10.0.10.251, 10.0.8.82","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.48.52, 10.0.10.251, 10.0.8.82",,,,,,,
[x],scylla-02.myteksi.net,10.0.68.168,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.0.68.168,,,,,,,
[x],scylla-amphawa-apt-06.myteksi.net,10.0.11.33,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.0.11.33,,,,,,,
[x],scylla-orange-02.myteksi.net,10.0.64.194,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.0.64.194,,,,,,,
[x],scylla.myteksi.net,"10.0.71.1, 10.0.68.168, 10.0.66.14, 10.0.71.122, 10.0.67.118, 10.0.70.55, 10.0.71.247, 10.0.70.12, 10.0.67.17","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.71.1, 10.0.68.168, 10.0.66.14, 10.0.71.122, 10.0.67.118, 10.0.70.55, 10.0.71.247, 10.0.70.12, 10.0.67.17",,,,,,,
[x],scylladb-monitoring-myth.myteksi.net,"10.254.10.6, 10.254.8.190","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.254.10.6, 10.254.8.190",,,,,,,
[x],search-platform.grab.com,"18.66.248.47, 18.66.248.3, 18.66.248.54, 18.66.248.115","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],search.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],search.myteksi.net,"10.0.88.226, 10.0.91.206, 10.0.87.85","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.88.226, 10.0.91.206, 10.0.87.85",,,,,,,
[x],secmonkey.corp.grabpay.com,10.77.4.230,"ns-2027.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,10.77.4.230,,,,,,,
[x],secmonkey.grabpay.com,10.77.4.178,"ns-363.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,True,10.77.4.178,,,,,,,
[x],segments-paxgroups.myteksi.net,"10.0.48.138, 10.0.8.72, 10.0.10.6","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.48.138, 10.0.8.72, 10.0.10.6",,,,,,,
[x],segments-ui.grab.com,"18.66.248.85, 18.66.248.28, 18.66.248.24, 18.66.248.48","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],segp.data-platform.myteksi.net,,"ns-227.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1253.awsdns-28.org, ns-1616.awsdns-10.co.uk, ns-227.awsdns-28.com, ns-691.awsdns-22.net",,,,,,
[x],segp.data-tech.myteksi.net,,"ns-435.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],selamathariraya.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],seller.grab.com,"13.215.101.117, 54.251.192.106, 18.140.78.209","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sentinel01.grabpay.com,"10.77.49.90, 10.77.48.253","ns-363.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.77.49.90, 10.77.48.253",,,,,,,
[x],seo.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,"ns-1031.awsdns-00.org, ns-1820.awsdns-35.co.uk, ns-390.awsdns-48.com, ns-705.awsdns-24.net",,,,,,
[x],seoimp.karta.myteksi.net,20.43.132.130,"ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,"feboard-service-prd.azurewebsites.net, waws-prod-sg1-057.sip.azurewebsites.windows.net, waws-prod-sg1-057-feea.southeastasia.cloudapp.azure.com",,True,azure,,
[x],server.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,"ns-1031.awsdns-00.org, ns-1820.awsdns-35.co.uk, ns-390.awsdns-48.com, ns-705.awsdns-24.net",,,,,,
[x],server1.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],services.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],sessionmanager.myteksi.net,"10.0.10.82, 10.0.8.87, 10.0.8.140, 10.0.10.98, 10.0.8.38, 10.0.10.130, 10.0.10.36, 10.0.8.26","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.10.82, 10.0.8.87, 10.0.8.140, 10.0.10.98, 10.0.8.38, 10.0.10.130, 10.0.10.36, 10.0.8.26","ns-1533.awsdns-63.org, ns-1680.awsdns-18.co.uk, ns-267.awsdns-33.com, ns-581.awsdns-08.net",,,,,,
[x],settlement.grabpay.com,"10.77.45.183, 10.77.44.94","ns-363.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.77.45.183, 10.77.44.94",,,,,,,
[x],sftp.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sg.aws.grabpay.com,,"ns-1656.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sg.mkt.grab.com,13.111.18.27,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 include:cust-spf.exacttarget.com -all,,,"ns-129.awsdns-16.com, ns-1485.awsdns-57.org, ns-1788.awsdns-31.co.uk, ns-729.awsdns-27.net",,reply.s10.exacttarget.com,,,,
[x],sg.myteksi.net,118.189.98.114,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1533.awsdns-63.org, ns-1680.awsdns-18.co.uk, ns-267.awsdns-33.com, ns-581.awsdns-08.net",,,,,,
[x],sgqr.grab.com,52.62.110.53,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],share.grab.co,,"ns-605.awsdns-11.net, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],share.grab.com,"13.249.9.8, 13.249.9.21, 13.249.9.54, 13.249.9.105","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"MS=ms74989930, docker-verification=9842e010-18df-4890-bb52-68823f08df08, dropbox-domain-verification=6pqojuxods8d, google-site-verification=iMe2oF1OUGWqhKAL3f3Zxflh3SJLQwsEOzlaSikciWc, pardot842663=c8f3564808d96e4c43cd67290290dd407154bce34e99879514490da5e34d32ac, pardot842663=d1c00d7fc359270bcaed8c6a02f9793f4ee4b0282a11232aeee416232d7e1a2d, pardot919363=2d0f4891687258dcabdb363bd08aa6bc097f668558b02c9456922ed7fc717a5d, pardot919363=3119da14d4e5abdf0cf31263dd90ff49b97ed209593a09c0470f2efd09b195d0, v=spf1 ip4:160.34.47.16/28 include:_s0.grab.com exists:%{i}.spf.hc2819-66.iphmx.com exists:%{i}._spf.mta.salesforce.com -all",,,"ns-1435.awsdns-51.org, ns-164.awsdns-20.com, ns-1761.awsdns-28.co.uk, ns-749.awsdns-29.net",grab.com,"mx2.hc2819-66.iphmx.com, mx1.hc2819-66.iphmx.com",True,cloudfront,,
[x],sharelocation.grab.com,"13.32.99.20, 13.32.99.21, 13.32.99.98, 13.32.99.129","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],sharepoint.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],sharing.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],sharp.myteksi.net,"10.0.87.250, 10.0.89.224, 10.0.91.74","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.87.250, 10.0.89.224, 10.0.91.74",,,,,,,
[x],shazam.voice.grabtaxi.com,,"ns-1445.awsdns-52.org, awsdns-hostmaster.amazon.com",NOERROR,d36b91bd520648d78bb2fdea6d8c6d49,,,,_8657669ef04976c9e423c2c594f3e29a.tjxrvlrcqj.acm-validations.aws,,,,,
[x],shiguchi.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],shorty.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],signup.grab.com,"18.173.233.30, 18.173.233.86, 18.173.233.85, 18.173.233.8","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],site.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],sites.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],skylab.myteksi.net,10.0.89.204,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.0.89.204,,,,,,,
[x],skywalker.myteksi.net,"10.0.90.235, 10.0.86.155, 10.0.88.130","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.90.235, 10.0.86.155, 10.0.88.130",,,,,,,
[x],slam.myteksi.net,"13.228.214.123, 18.138.142.152","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],smartcity-ext.grab.com,"143.204.176.41, 143.204.176.37, 143.204.176.74, 143.204.176.66","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],smartcity.grab.com,"13.32.99.71, 13.32.99.111, 13.32.99.32, 13.32.99.125","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],smtp1.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,"ns-1031.awsdns-00.org, ns-1820.awsdns-35.co.uk, ns-390.awsdns-48.com, ns-705.awsdns-24.net",,,,,,
[x],smtp2.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],software.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],southpark.qms.grab.com,13.229.156.169,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],soyouwanna.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],sp.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],spacetime.ext.grab.com,44.224.251.30,,NOERROR,,,,,,,,,,
[x],spam.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,"ns-1031.awsdns-00.org, ns-1820.awsdns-35.co.uk, ns-390.awsdns-48.com, ns-705.awsdns-24.net",,,,,,
[x],speedtest.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],sphinx-prd.internal-tools.myteksi.net,10.60.3.141,"ns-1959.awsdns-52.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,10.60.3.141,,,,,,,
[x],sphinx-stg.internal-tools.myteksi.net,10.60.19.46,"ns-1959.awsdns-52.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,10.60.19.46,,,,,,,
[x],sport.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],sports.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,"ns-1031.awsdns-00.org, ns-1820.awsdns-35.co.uk, ns-390.awsdns-48.com, ns-705.awsdns-24.net",,,,,,
[x],spportal.gts.myteksi.net,"10.2.64.56, 10.2.64.55, 10.2.64.58, 10.2.64.57","ns-730.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.2.64.56, 10.2.64.55, 10.2.64.58, 10.2.64.57",,,,,,,
[x],spportalbak.grab.com,10.2.111.135,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,10.2.111.135,"ns-1435.awsdns-51.org, ns-164.awsdns-20.com, ns-1761.awsdns-28.co.uk, ns-749.awsdns-29.net",,,,,,
[x],spstrm-sg01.grabpay.com,"10.77.48.45, 10.77.49.31","ns-363.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.77.48.45, 10.77.49.31",,,,,,,
[x],sql.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],squid.myteksi.net,"10.0.10.63, 10.0.48.104, 10.0.48.134, 10.0.10.235, 10.0.8.147, 10.0.8.37","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.10.63, 10.0.48.104, 10.0.48.134, 10.0.10.235, 10.0.8.147, 10.0.8.37",,,,,,,
[x],ssh.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],ssl.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],sslvpn.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],sso.gts.myteksi.net,"54.179.133.194, 54.151.212.213, 18.139.169.80","ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,duo-prod-51648496.ap-southeast-1.elb.amazonaws.com,,,,,
[x],staff.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],staging.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],start.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],stash.crm.myteksi.net,"52.74.208.147, 52.221.9.238","ns-1871.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],stat.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],static.grabtaxi.com,"18.154.63.38, 18.154.63.9, 18.154.63.67, 18.154.63.26","ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],static1.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],static2.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],statsd.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],stg-ananta-cadence.segp.data-platform.myteksi.net,"10.190.96.33, 10.190.97.247","ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.190.96.33, 10.190.97.247",,internal-pi-stg-ananta-cadence-lb-443138426.ap-southeast-1.elb.amazonaws.com,,,,,
[x],stg-bounce.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],stg-cadence-fargate.segp.data-platform.myteksi.net,"10.190.96.148, 10.190.98.66",,NOERROR,,True,"10.190.96.148, 10.190.98.66",,internal-pi-stg-cadence-fargate-lb-785070408.ap-southeast-1.elb.amazonaws.com,,,,,
[x],stg-crd-dcsn-ecache01.sg.aws.grabpay.com,10.66.47.197,,NOERROR,,True,10.66.47.197,,"stg-crd-dcsn01.quxsgd.ng.0001.apse1.cache.amazonaws.com, stg-crd-dcsn01-001.quxsgd.0001.apse1.cache.amazonaws.com",,,,,
[x],stg-crd-dcsn-ecache02.sg.aws.grabpay.com,10.66.47.6,"ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.66.47.6,,"stg-crd-dcsn02.quxsgd.ng.0001.apse1.cache.amazonaws.com, stg-crd-dcsn02-001.quxsgd.0001.apse1.cache.amazonaws.com",,,,,
[x],stg-crif-prnt02.sg.aws.grabpay.com,10.66.57.85,"ns-1656.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,10.66.57.85,,,,,,,
[x],stg-ff-fastsg-ecache01.sg.aws.grabpay.com,10.66.47.245,"ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.66.47.245,,"stg-ff-fastsg01.quxsgd.ng.0001.apse1.cache.amazonaws.com, stg-ff-fastsg01-001.quxsgd.0001.apse1.cache.amazonaws.com",,,,,
[x],stg-ff-mocaadp-ecache01.sg.aws.grabpay.com,"10.66.46.209, 10.66.46.248, 10.66.47.209, 10.66.47.234","ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.66.46.209, 10.66.46.248, 10.66.47.209, 10.66.47.234",,stg-ff-mocaadp01.quxsgd.clustercfg.apse1.cache.amazonaws.com,,,,,
[x],stg-glink-rds-vpce01.sg.aws.grabpay.com,"10.66.49.170, 10.66.48.200","ns-1483.awsdns-57.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.66.49.170, 10.66.48.200",,vpce-07d02aabb0cd2130b-py9j8lhs.vpce-svc-02bedc60b70a5e921.ap-southeast-1.vpce.amazonaws.com,,,,,
[x],stg-mb-pforch-ecache01.sg.aws.grabpay.com,10.66.46.218,"ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.66.46.218,,"mb-pforch01.quxsgd.ng.0001.apse1.cache.amazonaws.com, mb-pforch01-002.quxsgd.0001.apse1.cache.amazonaws.com",,,,,
[x],stg-mb-prdcntr-ecache01.sg.aws.grabpay.com,10.66.47.48,"ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.66.47.48,,"stg-mb-prdcntr01.quxsgd.ng.0001.apse1.cache.amazonaws.com, stg-mb-prdcntr01-001.quxsgd.0001.apse1.cache.amazonaws.com",,,,,
[x],stg-mb-prdmngr-ecache01.sg.aws.grabpay.com,10.66.47.11,"ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.66.47.11,,"stg-mb-prdmngr01.quxsgd.ng.0001.apse1.cache.amazonaws.com, stg-mb-prdmngr01-001.quxsgd.0001.apse1.cache.amazonaws.com",,,,,
[x],stg-sample-srv-ecache01.sg.aws.grabpay.com,10.66.47.213,"ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.66.47.213,,"stg-sample-srv01.quxsgd.ng.0001.apse1.cache.amazonaws.com, stg-sample-srv01-001.quxsgd.0001.apse1.cache.amazonaws.com",,,,,
[x],stg-tgtest-ecache01.sg.aws.grabpay.com,10.66.47.189,"ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.66.47.189,"ns-1048.awsdns-03.org, ns-159.awsdns-19.com, ns-1986.awsdns-56.co.uk, ns-832.awsdns-40.net","stg-tgtest01.quxsgd.ng.0001.apse1.cache.amazonaws.com, stg-tgtest01-001.quxsgd.0001.apse1.cache.amazonaws.com",,,,,
[x],storage-private-geo-tools.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],support.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],svcb.chimera-compute-001.olympus.myteksi.net,,"ns-669.awsdns-19.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],svcb.sandbox-anaconda.chimera.myteksi.net,,,NOERROR,,,,,a4fa3502ea3d54a96a4673f423fe3bd0-d3c34855e8ccef95.elb.ap-southeast-1.amazonaws.com,,,,,
[x],t.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tableau-dev.data-engineering.myteksi.net,"10.55.8.35, 10.55.1.29, 10.55.2.36","ns-1541.awsdns-00.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.55.8.35, 10.55.1.29, 10.55.2.36","ns-1287.awsdns-32.org, ns-1541.awsdns-00.co.uk, ns-496.awsdns-62.com, ns-853.awsdns-42.net",,,,,,
[x],techtraining.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],temp.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],terraform-stg.internal-tools.myteksi.net,,"ns-1959.awsdns-52.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],terraform-testing.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],terraform.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],test.grab.careers,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,www.grab.com,,True,cloudfront,,
[x],test.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],test.nacportal.grab.com,,"ns-381.awsdns-47.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],test1.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],test2.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],test3.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],testing.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],th.mkt.grab.com,,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],th.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ticket.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ticketing.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],time.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],timeline.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tis-data.grab.com,,"ns-396.awsdns-49.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tmap-dev.grab.com,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,dkqjei4nujrrq.cloudfront.net,,,,,
[x],tmap-stg.grab.com,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,d1al3gn755g8iz.cloudfront.net,,,,,
[x],tmap.grab.com,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,ddm14ygt84pr1.cloudfront.net,,,,,
[x],toll.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tools.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor236-268-gre.em.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor330-362-pda.em.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tower.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tracker.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tracker.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tracking.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],traefik.fairview.qms.grab.com,,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
