input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,tls_subject_org_,tls_mismatched,tls_expired
ehesmaster.my.ncsc.gov.uk,MyNCSC,200,905,https://stage-asset-upload.s3.eu-west-1.amazonaws.com,ehesmaster.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,ehesmaster.my.ncsc.gov.uk,cloudfront,443,https://ehesmaster.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.84,HSTS,1,False,True,,,,
elal.my.ncsc.gov.uk,MyNCSC,200,905,https://www.google-analytics.com,elal.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,elal.my.ncsc.gov.uk,cloudfront,443,https://elal.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.45,HSTS,1,False,True,,,,
elasticbeanstalkaccount.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,elasticbeanstalkaccount.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,elasticbeanstalkaccount.my.ncsc.gov.uk,cloudfront,80,http://elasticbeanstalkaccount.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.98,HSTS,1,False,True,https://elasticbeanstalkaccount.my.ncsc.gov.uk/,,,
elasticbeanstalkchefm.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,elasticbeanstalkchefm.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,elasticbeanstalkchefm.my.ncsc.gov.uk,cloudfront,443,https://elasticbeanstalkchefm.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.45,HSTS,1,False,True,,,,
elasticbeanstalksecurelive.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.googleapis.com,elasticbeanstalksecurelive.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,elasticbeanstalksecurelive.my.ncsc.gov.uk,cloudfront,443,https://elasticbeanstalksecurelive.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.45,HSTS,1,False,True,,,,
elasticbeanstalkvideo-mobilemaster-backups-www-test.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,elasticbeanstalkvideo-mobilemaster-backups-www-test.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,elasticbeanstalkvideo-mobilemaster-backups-www-test.my.ncsc.gov.uk,cloudfront,80,http://elasticbeanstalkvideo-mobilemaster-backups-www-test.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.123,HSTS,1,False,True,https://elasticbeanstalkvideo-mobilemaster-backups-www-test.my.ncsc.gov.uk/,,,
elasticbeanstalkvpn-sso-signup.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,elasticbeanstalkvpn-sso-signup.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,elasticbeanstalkvpn-sso-signup.my.ncsc.gov.uk,cloudfront,443,https://elasticbeanstalkvpn-sso-signup.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.45,HSTS,1,False,True,,,,
emailsecuritycheck.service.ncsc.gov.uk,Email security check,200,579,,emailsecuritycheck.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-03-30T23:59:59Z,CN=emailsecuritycheck.service.ncsc.gov.uk,emailsecuritycheck.service.ncsc.gov.uk,emailsecuritycheck.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b3f7f55b76fc77c92ca793da1504f1d6,198c8c9e8d361c83c6963cb2952e03dc5239b8ea9759ab33827007b9cb1b0b0e,,ctls,emailsecuritycheck.service.ncsc.gov.uk,cloudfront,443,https://emailsecuritycheck.service.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,13.224.189.87,/,82507257,13.224.189.85,Amazon Web Services,1,False,True,,,,
emerson.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,emerson.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,emerson.my.ncsc.gov.uk,cloudfront,443,https://emerson.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.45,HSTS,1,False,True,,,,
emf3slpcuat03.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.googleapis.com,emf3slpcuat03.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,emf3slpcuat03.my.ncsc.gov.uk,cloudfront,443,https://emf3slpcuat03.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.45,HSTS,1,False,True,,,,
eng.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,eng.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,eng.my.ncsc.gov.uk,cloudfront,443,https://eng.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.45,HSTS,1,False,True,,,,
engfrontdoor.internal.ncsc.gov.uk,ERROR: The request could not be satisfied,403,986,,engfrontdoor.internal.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-07-21T23:59:59Z,CN=engfrontdoor.internal.ncsc.gov.uk,engfrontdoor.internal.ncsc.gov.uk,engfrontdoor.internal.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,78790f2d738e447cea50ec107a69b36f,82b8cd9adb04f28c24f0a18a4c2d27d76279f559feb3313751eff15fe04a3213,,ctls,engfrontdoor.internal.ncsc.gov.uk,cloudfront,443,https://engfrontdoor.internal.ncsc.gov.uk:443,https,CloudFront,text/html,GET,13.224.189.28,/,-1822273030,13.224.189.106,Amazon Web Services,20,False,True,,,,
engineering-accountinfra.my.ncsc.gov.uk,MyNCSC,200,905,https://www.google-analytics.com,engineering-accountinfra.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,engineering-accountinfra.my.ncsc.gov.uk,cloudfront,443,https://engineering-accountinfra.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.98,HSTS,1,False,True,,,,
engineering-beta-corporate.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.gstatic.com,engineering-beta-corporate.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,engineering-beta-corporate.my.ncsc.gov.uk,cloudfront,80,http://engineering-beta-corporate.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.84,HSTS,1,False,True,https://engineering-beta-corporate.my.ncsc.gov.uk/,,,
engineering-parquet-manager-cloudstation-eu-west-1.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,engineering-parquet-manager-cloudstation-eu-west-1.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,engineering-parquet-manager-cloudstation-eu-west-1.my.ncsc.gov.uk,cloudfront,443,https://engineering-parquet-manager-cloudstation-eu-west-1.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.84,HSTS,1,False,True,,,,
engineering-systeminfralive.my.ncsc.gov.uk,MyNCSC,200,905,https://www.google-analytics.com,engineering-systeminfralive.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,engineering-systeminfralive.my.ncsc.gov.uk,cloudfront,443,https://engineering-systeminfralive.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.45,HSTS,1,False,True,,,,
engineering-tafs.my.ncsc.gov.uk,MyNCSC,200,905,https://www.google-analytics.com,engineering-tafs.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,engineering-tafs.my.ncsc.gov.uk,cloudfront,443,https://engineering-tafs.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.123,HSTS,1,False,True,,,,
engineering-v3-customerspr-live.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,engineering-v3-customerspr-live.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,engineering-v3-customerspr-live.my.ncsc.gov.uk,cloudfront,80,http://engineering-v3-customerspr-live.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.45,HSTS,1,False,True,https://engineering-v3-customerspr-live.my.ncsc.gov.uk/,,,
engineering-videodb1static-clients-stats-corp.my.ncsc.gov.uk,MyNCSC,200,905,https://www.google-analytics.com,engineering-videodb1static-clients-stats-corp.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,engineering-videodb1static-clients-stats-corp.my.ncsc.gov.uk,cloudfront,443,https://engineering-videodb1static-clients-stats-corp.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.84,HSTS,1,False,True,,,,
engineeringcms-webservices.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,engineeringcms-webservices.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,engineeringcms-webservices.my.ncsc.gov.uk,cloudfront,80,http://engineeringcms-webservices.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.98,HSTS,1,False,True,https://engineeringcms-webservices.my.ncsc.gov.uk/,,,
engineeringhadassah.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,engineeringhadassah.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,engineeringhadassah.my.ncsc.gov.uk,cloudfront,443,https://engineeringhadassah.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.98,HSTS,1,False,True,,,,
engineeringredirectliveaccept-domain.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,engineeringredirectliveaccept-domain.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,engineeringredirectliveaccept-domain.my.ncsc.gov.uk,cloudfront,80,http://engineeringredirectliveaccept-domain.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.98,HSTS,1,False,True,https://engineeringredirectliveaccept-domain.my.ncsc.gov.uk/,,,
engineeringsoviet.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,engineeringsoviet.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,engineeringsoviet.my.ncsc.gov.uk,cloudfront,80,http://engineeringsoviet.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.123,HSTS,1,False,True,https://engineeringsoviet.my.ncsc.gov.uk/,,,
engineeringstatus-stagingdefaultproduction.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,engineeringstatus-stagingdefaultproduction.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,engineeringstatus-stagingdefaultproduction.my.ncsc.gov.uk,cloudfront,80,http://engineeringstatus-stagingdefaultproduction.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.123,HSTS,1,False,True,https://engineeringstatus-stagingdefaultproduction.my.ncsc.gov.uk/,,,
engineeringsystem.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,engineeringsystem.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,engineeringsystem.my.ncsc.gov.uk,cloudfront,443,https://engineeringsystem.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.45,HSTS,1,False,True,,,,
enterpriseenrollment.devops.ncsc.gov.uk,Microsoft Intune admin center,200,39990,,intune.microsoft.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-20T00:03:25Z,2024-04-14T00:03:25Z,"CN=intune.microsoft.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",intune.microsoft.com,intune.microsoft.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,fbe882ad9daeb5df0f0d14db966ea3c8,d5bab55b00d08eec6b9981deee10c77d19ccdd091bfd836e38b6bc95a281a90d,,ctls,intune.microsoft.com,,443,https://enterpriseenrollment.devops.ncsc.gov.uk:443,https,,text/html,GET,20.91.147.72,/,1631801191,20.91.147.72,HSTS,4,False,,https://intune.microsoft.com/,Microsoft Corporation,,
enterpriseenrollment.research.ncsc.gov.uk,Microsoft Intune admin center,200,39990,,intune.microsoft.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-20T00:03:25Z,2024-04-14T00:03:25Z,"CN=intune.microsoft.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",intune.microsoft.com,intune.microsoft.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,fbe882ad9daeb5df0f0d14db966ea3c8,d5bab55b00d08eec6b9981deee10c77d19ccdd091bfd836e38b6bc95a281a90d,,ctls,intune.microsoft.com,azure,443,https://enterpriseenrollment.research.ncsc.gov.uk:443,https,,text/html,GET,13.74.111.192,/,1631801191,13.74.111.192,HSTS,4,False,True,https://intune.microsoft.com/,Microsoft Corporation,,
enterpriseregistration.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,enterpriseregistration.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,enterpriseregistration.my.ncsc.gov.uk,cloudfront,80,http://enterpriseregistration.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.84,HSTS,1,False,True,https://enterpriseregistration.my.ncsc.gov.uk/,,,
entprintlab.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,entprintlab.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,entprintlab.my.ncsc.gov.uk,cloudfront,443,https://entprintlab.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.45,HSTS,1,False,True,,,,
erp-examplesbackup-meet-git.my.ncsc.gov.uk,MyNCSC,200,905,https://www.google-analytics.com,erp-examplesbackup-meet-git.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,erp-examplesbackup-meet-git.my.ncsc.gov.uk,cloudfront,80,http://erp-examplesbackup-meet-git.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.45,HSTS,1,False,True,https://erp-examplesbackup-meet-git.my.ncsc.gov.uk/,,,
error-betaapiconfig-helpdesk.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.gstatic.com,error-betaapiconfig-helpdesk.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,error-betaapiconfig-helpdesk.my.ncsc.gov.uk,cloudfront,443,https://error-betaapiconfig-helpdesk.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.98,HSTS,1,False,True,,,,
