input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,content_type,tls_subject_org_,tls_self_signed,csp_domains_,final_url
backupprodwikiuser-v4-englishmediaconfig-helpdesk.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,backupprodwikiuser-v4-englishmediaconfig-helpdesk.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,backupprodwikiuser-v4-englishmediaconfig-helpdesk.production.curve.app,cloudfront,443,https://backupprodwikiuser-v4-englishmediaconfig-helpdesk.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:ca00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bas1-2-yst.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bas1-2-yst.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bas1-2-yst.production.curve.app,cloudfront,443,https://bas1-2-yst.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bas1-7-prd.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bas1-7-prd.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bas1-7-prd.production.curve.app,cloudfront,443,https://bas1-7-prd.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:cc00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bas2-2-owa.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bas2-2-owa.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bas2-2-owa.production.curve.app,cloudfront,443,https://bas2-2-owa.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:2a00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
beta-authapiproduction.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,beta-authapiproduction.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,beta-authapiproduction.production.curve.app,cloudfront,443,https://beta-authapiproduction.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251::d856:9bc0:93a1,Envoy,1,False,True,,,,,,
beta-clientsauth-mirror-my-oceania.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,beta-clientsauth-mirror-my-oceania.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,beta-clientsauth-mirror-my-oceania.production.curve.app,cloudfront,443,https://beta-clientsauth-mirror-my-oceania.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
beta-ip.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,beta-ip.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,beta-ip.production.curve.app,cloudfront,443,https://beta-ip.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:2a00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
beta-noodlestream.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,beta-noodlestream.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,beta-noodlestream.production.curve.app,cloudfront,443,https://beta-noodlestream.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:cc00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
beta-usersmember-vpn.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,beta-usersmember-vpn.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,beta-usersmember-vpn.production.curve.app,cloudfront,443,https://beta-usersmember-vpn.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:7600:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
betacherry.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,betacherry.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,betacherry.production.curve.app,cloudfront,443,https://betacherry.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
betacustomerswikialpha.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,betacustomerswikialpha.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,betacustomerswikialpha.production.curve.app,cloudfront,443,https://betacustomerswikialpha.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:de00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
betadeploytrackjiratunnel-mx.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,betadeploytrackjiratunnel-mx.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,betadeploytrackjiratunnel-mx.production.curve.app,cloudfront,443,https://betadeploytrackjiratunnel-mx.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:2a00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
betatempdata-partner-qa-apiproduction.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,betatempdata-partner-qa-apiproduction.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,betatempdata-partner-qa-apiproduction.production.curve.app,cloudfront,443,https://betatempdata-partner-qa-apiproduction.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bham.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bham.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bham.production.curve.app,cloudfront,443,https://bham.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bid.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bid.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bid.production.curve.app,cloudfront,443,https://bid.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:ea00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bid464g.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bid464g.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bid464g.production.curve.app,cloudfront,443,https://bid464g.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:1400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bid46ap.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bid46ap.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bid46ap.production.curve.app,cloudfront,443,https://bid46ap.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251::d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bid46c4.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bid46c4.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bid46c4.production.curve.app,cloudfront,443,https://bid46c4.production.curve.app:443,https,envoy,GET,13.32.99.67,/,-1840324437,2600:9000:2251:2a00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bid46gv.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bid46gv.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bid46gv.production.curve.app,cloudfront,443,https://bid46gv.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bid46jx.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bid46jx.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bid46jx.production.curve.app,cloudfront,443,https://bid46jx.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:1400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bid46oy.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bid46oy.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bid46oy.production.curve.app,cloudfront,443,https://bid46oy.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bid46oz.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bid46oz.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bid46oz.production.curve.app,cloudfront,443,https://bid46oz.production.curve.app:443,https,envoy,GET,13.32.99.67,/,-1840324437,2600:9000:2251:3a00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bid46s8.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bid46s8.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bid46s8.production.curve.app,cloudfront,443,https://bid46s8.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:f000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bid46tb.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bid46tb.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bid46tb.production.curve.app,cloudfront,443,https://bid46tb.production.curve.app:443,https,envoy,GET,13.32.99.67,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bid46zm.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bid46zm.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bid46zm.production.curve.app,cloudfront,443,https://bid46zm.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:5000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bid47f4.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bid47f4.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bid47f4.production.curve.app,cloudfront,443,https://bid47f4.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:cc00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bid47g3.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bid47g3.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bid47g3.production.curve.app,cloudfront,443,https://bid47g3.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bid47gt.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bid47gt.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bid47gt.production.curve.app,cloudfront,443,https://bid47gt.production.curve.app:443,https,envoy,GET,13.32.99.67,/,-1840324437,2600:9000:2251:6800:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bid47s0.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bid47s0.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bid47s0.production.curve.app,cloudfront,443,https://bid47s0.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bid47xw.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bid47xw.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bid47xw.production.curve.app,cloudfront,443,https://bid47xw.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
blogs.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,blogs.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,blogs.production.curve.app,cloudfront,443,https://blogs.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:de00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
botswana.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,botswana.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,botswana.production.curve.app,cloudfront,443,https://botswana.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bragg-55-124-115-6.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bragg-55-124-115-6.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bragg-55-124-115-6.production.curve.app,cloudfront,443,https://bragg-55-124-115-6.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:f000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
bti-anomaly-prod.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,bti-anomaly-prod.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,bti-anomaly-prod.production.curve.app,cloudfront,443,https://bti-anomaly-prod.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:1400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
business.imaginecurve.com,ERROR: The request could not be satisfied,403,915,AS16509,AS16509,Unknown,13.225.96.0/21,,,,,,,,,,,,,,,,,,,cloudfront,80,http://business.imaginecurve.com:80,http,CloudFront,GET,13.225.78.118,/,-1857513502,13.225.78.72,Amazon Web Services,20,False,True,,text/html,,,,
c4ksfkfm8qupf53e61qg.okta-wiskey-orchestrator-vault-paytech-safe.production.curve.app,ERROR: The request could not be satisfied,502,951,AS0,Not routed,None,13.32.100.0/23,c4ksfkfm8qupf53e61qg.okta-wiskey-orchestrator-vault-paytech-safe.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,c4ksfkfm8qupf53e61qg.okta-wiskey-orchestrator-vault-paytech-safe.production.curve.app,cloudfront,443,https://c4ksfkfm8qupf53e61qg.okta-wiskey-orchestrator-vault-paytech-safe.production.curve.app:443,https,CloudFront,GET,13.32.99.9,/,-334117633,2600:9000:2251:8400:0:d856:9bc0:93a1,Amazon Web Services,20,False,True,True,text/html,,,,
