input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,cdn_name,tech_,cdn,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,csp_domains_,final_url,tls_expired
test.xready.nutanix.com,Nutanix Learning Portal - XReady,200,1185,443,https://test.xready.nutanix.com:443,https,nginx,text/html,GET,35.231.118.78,/,-1252041730,35.231.118.78,22,False,google,Nginx,True,test.xready.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-09T16:00:25Z,2023-08-07T16:00:24Z,CN=test.xready.nutanix.com,test.xready.nutanix.com,,test.xready.nutanix.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b22e0c173c396c1d90d47e420dfe6b06,2bf9bcefe6e6630f563612f95db82a168f1f956ecd243305d61c8ac3797898be,,ctls,test.xready.nutanix.com,*.ytimg.com,,
tor10-10-pda.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://tor10-10-pda.xi.nutanix.com:443,https,nginx,text/html,GET,2.17.100.224,/,2141962946,2a02:26f0:ab00::214:8e48,61,False,,Nginx,,tor10-10-pda.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,tor10-10-pda.xi.nutanix.com,,,
uk-1.stage-xi.nutanix.com,Error,503,175,443,https://uk-1.stage-xi.nutanix.com:443,https,AkamaiGHost,text/html,GET,95.101.111.146,/,-1368852929,2a02:26f0:e600::170f:b2d3,5,False,,HSTS,,uk-1.stage-xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,uk-1.stage-xi.nutanix.com,,,
uk-1.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://uk-1.xi.nutanix.com:443,https,nginx,text/html,GET,95.101.111.146,/,2141962946,2a02:26f0:3400::170b:ce28,61,False,,Nginx,,uk-1.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,uk-1.xi.nutanix.com,,,
university.nutanix.com,,200,43040,443,https://university.nutanix.com:443,https,,text/html,GET,192.146.155.35,/,-1840324437,192.146.154.70,666,False,,Yii,,www.nutanixuniversity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-10-28T00:00:00Z,2023-11-02T23:59:59Z,"CN=www.nutanixuniversity.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",www.nutanixuniversity.com,"Nutanix, Inc.",nutanixuniversity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9ae7ed46ca355b1a602b6029e718c10d,5fb88bac925f140ce05233e2324e3cd62611a4baa844d66350b5d8a262554985,,ctls,www.nutanixuniversity.com,,https://www.nutanixuniversity.com/lms/,
uploaddemo.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://uploaddemo.xi.nutanix.com:443,https,nginx,text/html,GET,2.17.100.152,/,2141962946,2a02:26f0:ab00::214:8e48,61,False,,Nginx,,uploaddemo.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,uploaddemo.xi.nutanix.com,,,
us-east-1.stage-xi.nutanix.com,Nutanix Web Console,404,1818,443,https://us-east-1.stage-xi.nutanix.com:443,https,nginx,text/html,GET,2.17.100.224,/,2141962946,2a02:26f0:ab00::214:8e48,61,False,,Nginx,,us-east-1.stage-xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,us-east-1.stage-xi.nutanix.com,,,
us-east-1.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://us-east-1.xi.nutanix.com:443,https,nginx,text/html,GET,2.17.100.152,/,2141962946,2a02:26f0:ab00::214:8e48,61,False,,Nginx,,us-east-1.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,us-east-1.xi.nutanix.com,,,
us-east2.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://us-east2.xi.nutanix.com:443,https,nginx,text/html,GET,95.101.111.146,/,2141962946,2a02:26f0:e600::170f:b2f2,61,False,,Nginx,,us-east2.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,us-east2.xi.nutanix.com,,,
us-west-1.stage-xi.nutanix.com,Error,503,176,443,https://us-west-1.stage-xi.nutanix.com:443,https,AkamaiGHost,text/html,GET,2.17.100.224,/,-418251123,2a02:26f0:ab00::214:8e70,5,False,,HSTS,,us-west-1.stage-xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,us-west-1.stage-xi.nutanix.com,,,
us-west-1.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://us-west-1.xi.nutanix.com:443,https,nginx,text/html,GET,2.17.100.224,/,2141962946,2a02:26f0:ab00::214:8e70,61,False,,Nginx,,us-west-1.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,us-west-1.xi.nutanix.com,,,
usage-api.nutanix.com,,404,38,443,https://usage-api.nutanix.com:443,https,,text/plain,GET,2.17.100.152,/,1243062819,2a02:26f0:ab00::214:8e48,1,False,,HSTS,,usage-api.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,usage-api.nutanix.com,,,
use1b.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://use1b.xi.nutanix.com:443,https,nginx,text/html,GET,2.17.100.152,/,2141962946,2a02:26f0:ab00::214:8e48,61,False,,Nginx,,use1b.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,use1b.xi.nutanix.com,,,
useruploads.stage-xi.nutanix.com,Error,503,176,443,https://useruploads.stage-xi.nutanix.com:443,https,AkamaiGHost,text/html,GET,95.101.111.147,/,516359473,2a02:26f0:e600::170f:b2d3,5,False,,HSTS,,useruploads.stage-xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,useruploads.stage-xi.nutanix.com,,,
v4link-v1-oceania-mx.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://v4link-v1-oceania-mx.xi.nutanix.com:443,https,nginx,text/html,GET,2.17.100.152,/,2141962946,2a02:26f0:ab00::214:8e70,61,False,,Nginx,,v4link-v1-oceania-mx.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,v4link-v1-oceania-mx.xi.nutanix.com,,,
video.nutanix.com,Seite nicht gefunden,400,3206,80,http://video.nutanix.com:80,http,GSE,text/html,GET,142.250.185.211,/,1992904765,2a00:1450:4001:829::2013,1,False,,OpenGSE,,video.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,True,ctls,video.google.com,,https://video.google.com/a/nutanix.com/,
wave.nutanix.com,Status of Google Wave - Google Help,200,991667,80,http://wave.nutanix.com:80,http,support-content-ui,text/html,GET,142.250.184.243,/,-321681746,2a00:1450:4001:831::2013,4616,False,,HTTP/3,,support.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,True,ctls,support.google.com,https://csp.withgoogle.com/csp/scfe,https://support.google.com/answer/1083134?hl=en,
web07.nutanix.com,,200,23,443,https://web07.nutanix.com:443,https,nginx,text/html,GET,192.146.154.99,/,566218143,192.146.154.99,2,False,,Nginx,,web07.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-27T14:08:47Z,2023-07-26T14:08:46Z,CN=web07.nutanix.com,web07.nutanix.com,,web07.nutanix.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0f360df65543c31981be6df1ef9fd9a3,b4a014ad553ea367d27fe53391680c64bc3b1e58691857327acdfa61286bb291,,ctls,web07.nutanix.com,https://fonts.googleapis.com/,,
www.google-analytics.com,Analytics Tools & Solutions for Your Business - Google Analytics,200,118519,443,https://www.google-analytics.com:443,https,sffe,text/html,GET,142.250.185.78,/,302920777,2a00:1450:4001:80e::200e,1831,False,,HTTP/3,,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,True,ctls,marketingplatform.google.com,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,https://marketingplatform.google.com/about/analytics/,
www.googletagmanager.com,Error 400 (Bad Request)!!1,400,1555,443,https://www.googletagmanager.com:443,https,Google Tag Manager,text/html,GET,172.217.16.200,/,302920777,2a00:1450:4001:829::2008,12,False,,HTTP/3,,www.googletagmanager.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google-analytics.com,*.google-analytics.com,,www.googleoptimize.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,60de21960acc1135956a2968026b647c,3b0044e06b0f98f11a360ad2bd0f640c989df03ba6deeb8b1d3d963d4097fdfb,True,ctls,www.googletagmanager.com,,,
www.nutanix.com,Nutanix Enterprise Cloud - Run Any Application at Any Scale,200,129810,443,https://www.nutanix.com:443,https,Apache,text/html,GET,23.212.213.56,/,1476043509,23.212.213.56,3099,False,,Java,,www.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-07T00:00:00Z,2024-01-09T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d7abee5d68cfce0cc191b0b4dbaf2264,d50b300e229a5f9ede2f0f4711112c36b21c093b459a2f5d3dfa2569b0308c83,True,ctls,www.nutanix.com,,,
www.uk-1.stage-xi.nutanix.com,Access Denied,400,294,443,https://www.uk-1.stage-xi.nutanix.com:443,https,AkamaiGHost,text/html,GET,2.17.100.152,/,-556949331,2a02:26f0:ab00::214:8e48,10,False,,HSTS,,www.uk-1.stage-xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,www.uk-1.stage-xi.nutanix.com,,,
www.uk-1.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://www.uk-1.xi.nutanix.com:443,https,nginx,text/html,GET,2.17.100.224,/,2141962946,2a02:26f0:ab00::214:8e70,61,False,,Nginx,,www.uk-1.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,www.uk-1.xi.nutanix.com,,,
www.us-east-1.dev-xi.nutanix.com,Service Unavailable,503,269,443,https://www.us-east-1.dev-xi.nutanix.com:443,https,AkamaiGHost,text/html,GET,2.16.187.105,/,638855715,2a02:26f0:480:23::1726:6297,9,False,,HSTS,,www.us-east-1.dev-xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,www.us-east-1.dev-xi.nutanix.com,,,
www.us-east-1.test-xi.nutanix.com,Nutanix Web Console,404,1818,443,https://www.us-east-1.test-xi.nutanix.com:443,https,nginx,text/html,GET,2.17.100.224,/,2141962946,2a02:26f0:ab00::214:8e70,61,False,,Nginx,,www.us-east-1.test-xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,www.us-east-1.test-xi.nutanix.com,,,
www.us-west-1.stage-xi.nutanix.com,Access Denied,400,303,443,https://www.us-west-1.stage-xi.nutanix.com:443,https,AkamaiGHost,text/html,GET,95.101.111.146,/,-1091785004,2a02:26f0:480:23::1726:62b1,10,False,,HSTS,,www.us-west-1.stage-xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,www.us-west-1.stage-xi.nutanix.com,,,
www.us-west-1.test-xi.nutanix.com,Error,503,175,443,https://www.us-west-1.test-xi.nutanix.com:443,https,AkamaiGHost,text/html,GET,2.17.100.152,/,-809047925,2a02:26f0:ab00::214:8e70,5,False,,HSTS,,www.us-west-1.test-xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,www.us-west-1.test-xi.nutanix.com,,,
www.us-west-1.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://www.us-west-1.xi.nutanix.com:443,https,nginx,text/html,GET,95.101.111.147,/,2141962946,2a02:26f0:480:23::1726:62b1,61,False,,Nginx,,www.us-west-1.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,www.us-west-1.xi.nutanix.com,,,
www.xi.nutanix.com,Xi Cloud Services: Operate Hybrid and Multi-Cloud Environments,200,125562,443,https://www.xi.nutanix.com:443,https,Apache,text/html,GET,2.16.187.105,/,1263734382,2a02:26f0:3400::170b:ce28,2921,False,,Java,,www.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-07T00:00:00Z,2024-01-09T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d7abee5d68cfce0cc191b0b4dbaf2264,d50b300e229a5f9ede2f0f4711112c36b21c093b459a2f5d3dfa2569b0308c83,True,ctls,www.nutanix.com,,https://www.nutanix.com/products/xi-cloud-services,
xd.nutanix.com,Citrix Gateway,200,42802,443,https://xd.nutanix.com:443,https,Example,text/html,GET,192.146.155.28,/,12023395,192.146.155.28,718,False,,HSTS,,xd.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,,2023-03-11T00:00:00Z,2024-03-22T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,91e1b194f222096cae02a9a5cc1bec1e,41f6dca5af08efbc7f7ee3c2dc315ab802a5df7ae68cbfab6feec91884849e62,True,ctls,xd.nutanix.com,http://localhost:*,https://xd.nutanix.com/logon/LogonPoint/index.html,
xe-1-2-1.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://xe-1-2-1.xi.nutanix.com:443,https,nginx,text/html,GET,2.16.187.105,/,2141962946,2a02:26f0:480:23::1726:62b1,61,False,,Nginx,,xe-1-2-1.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,xe-1-2-1.xi.nutanix.com,,,
xi-leap-test-failover.nutanix.com,Automated Test Failover for Xi Leap,200,2326,443,https://xi-leap-test-failover.nutanix.com:443,https,nginx/1.16.1,text/html,GET,52.52.121.211,/,1174555204,52.8.154.250,1,False,,Nginx:1.16.1,,xi-leap-test-failover.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-10T00:00:00Z,2023-07-17T23:59:59Z,CN=xi-leap-test-failover.nutanix.com,xi-leap-test-failover.nutanix.com,,*.xi-leap-test-failover.nutanix.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1b8f984abd49d3eb7cb02d7307f664e3,7c4cfff1350e32191dd83e8164da89b47f978f4a4b7f6dda01036628a48d9a74,True,ctls,xi-leap-test-failover.nutanix.com,,,
xi.nutanix.com,Xi Cloud Services: Operate Hybrid and Multi-Cloud Environments,200,125562,443,https://xi.nutanix.com:443,https,Apache,text/html,GET,192.146.154.70,/,1263734382,192.146.155.35,2921,False,,Java,,www.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-07T00:00:00Z,2024-01-09T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d7abee5d68cfce0cc191b0b4dbaf2264,d50b300e229a5f9ede2f0f4711112c36b21c093b459a2f5d3dfa2569b0308c83,True,ctls,www.nutanix.com,,https://www.nutanix.com/products/xi-cloud-services,
