input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,tech_,lines,failed,cdn_name,webserver,cdn,final_url,chain_status_codes_,csp_domains_,tls_mismatched,tls_wildcard_certificate,tls_self_signed
empv-uat.jpmorganchase.com,JPMorgan Chase Login,200,2635,authe-ent-uat.jpmorgan.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:15:25Z,2024-04-12T00:15:25Z,"CN=authe-ent-uat.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",authe-ent-uat.jpmorgan.com,JPMorgan Chase and Co.,authe-ent-uat.gslbjpmchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",5b051db55675a8cfbe46c2c76a380505,bb05149f9d7dbc6e7764f120dc34c81752d9f8e6784f987d0add8dffc449b1fc,ctls,authe-ent-uat.jpmorgan.com,443,https://empv-uat.jpmorganchase.com:443,https,text/html,GET,54.87.74.71,/,1687056897,HSTS,53,False,,,,https://authe-ent-uat.jpmorgan.com/as/authorization.oauth2?resource=JPMC:URI:RS-95959-OLFAWSAuthE-UAT&client_id=A_JPMC_CT_OLFAWS_UAT_111348&redirect_uri=https://empv-uat.jpmorganchase.com/api/adfs/login&response_type=code&response_mode=query&scope=openid%20naw&state=Mml2NW1QcmdiUDNUWHNWWWtHR0R6QXFnT2dtOTYydUJZMzE0OE5acWFicitaVzE3T2ovSEdzTituQ1NzSTM3UlFpK3Q5RkY0TFVCUUpUbnY3bVJpMy9sNVh1cTVYbEdVaEh6SXBUR2dsM2RmRk9LS1A1cjR1WHJKZ3V1aW9MdEkzNlZ4OGJ5SHozcjBCMndianRPUGFMNE1qT3I2eXVOWHBOdnpPeDJoSmRYZFFnMlErQml4aDl2bjJGVVZhZ20vb3pwZHEwRkoxYkhtY0VZOS92R0JLbmw4S1FZaG1EQTljRnBYaWYrTnMwWGFLZXBSYnlYb2NhM2FpZE14RHkzbzIzKzByKzhuZXFFb2s0WjcySFY1ekE9PQ%3D%3D&aud=JPMC:URI:RS-95959-OLFAWSAuthE-UAT&X-JPM-SEAL-ID=35069&lob=ct&code_challenge=Alcicc_-CGUGenRhT2sFgGZg3fm49CJDp4G_Aa7eh1U&code_challenge_method=S256,200,https://*.treasury*.pnc.com,,,
empv.jpmorganchase.com,JPMorgan Chase Login,200,2619,authe-ent.jpmorgan.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-25T01:27:33Z,2024-02-25T01:27:33Z,"CN=authe-ent.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",authe-ent.jpmorgan.com,JPMorgan Chase and Co.,authe-ent.gslbjpmchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",96807bac0b4ce1d7f54b8e2a345b4989,2b0d0eff35a21866993c65a0c7e1a0673c8fe082f998e23c8a49a33f19d17d33,ctls,authe-ent.jpmorgan.com,443,https://empv.jpmorganchase.com:443,https,text/html,GET,18.213.170.115,/,-1544446978,HSTS,53,False,,,,https://authe-ent.jpmorgan.com/as/authorization.oauth2?resource=JPMC:URI:RS-81080-OLFAWSAuthE-PROD&client_id=A_JPMC_CT_OLFAWS_PROD_111348&redirect_uri=https://empv.jpmorganchase.com/api/adfs/login&response_type=code&response_mode=query&scope=openid%20naw&state=MnlPRmVNN0VzQ3Z6bkkydld1eE1ZQllsNTc0MTllWThxeGxHWGRWQ01IOWgzRThDdWRSRWYxc3JMcHZscFQxbnVsTitFRFNyRWZmUm1LVXZwZUxBZU9pbjROL0tEdFp5bktmRzJQSTBHMWpLU1NtbHM1OVFxRkFwN1RzUHh1bDRXWlVYbnF3RzN0b1MxM0R5TElBZnFuRUdnZ3g2UXhyN3IxMUtZdm9oeG9ueCt0aHdlRWpuMHM2VFFSZVJnTVRqTmhHakhKeUtYcWQ1NHVYQVZWYzAwNXhNYktrT3dpTThhc1B0YzVUblcwMlZNUkdnNGR2K3RaZFJzZlp3NkxnNkVuYUcvbUJYa29BQ0lKQWZFUmlUVmc9PQ%3D%3D&aud=JPMC:URI:RS-81080-OLFAWSAuthE-PROD&X-JPM-SEAL-ID=35069&lob=ct&code_challenge=0qmj3WCVo2JmoL8E9jMVQ7zLUb4If2TVmNEIvo9gCS8&code_challenge_method=S256,200,https://*.jpmorganchase.com,,,
esign-uat.chase.com,HTTP Status 404 – Not Found,404,431,esign-uat.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-14T21:28:52Z,2024-03-13T21:28:52Z,"CN=esign-uat.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",esign-uat.chase.com,JPMorgan Chase and Co.,esign-uat.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",1d5c2eb80767f9ad43b332a27180bea8,fac4616192af2be27648d688720f0cde8f003a226eb24c3f1cfce1bbdc78d69f,ctls,esign-uat.chase.com,443,https://esign-uat.chase.com:443,https,text/html,GET,159.53.83.229,/,-230353730,HSTS,1,False,,,,,,,,,
esign.chase.com,Request Denied,403,14194,esign.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-04T00:20:18Z,2024-04-03T00:20:18Z,"CN=esign.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",esign.chase.com,JPMorgan Chase and Co.,esign.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",4fdc2fd3492e528cc6d292b5fabdfcad,f6959db23d35a8b4c82436469a0f29f26255e357d6f142f6f209d0c1ebca9bb9,ctls,esign.chase.com,443,https://esign.chase.com:443,https,text/html,GET,159.53.85.80,/,2009164609,,145,False,,,,https://esign.chase.com/web/login/login.jsp?TYPE=33554433&REALMOID=06-0005b97a-1521-1bdb-b819-cce1a9625a5a&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-%2bvCj%2bbkb20A68kWlgTfJzFiokTEgv5Ok6ptXzRdHW8MzwrsR8KcnS8Jbn1nrF8IVtWRo9RjMksHpSRDvHtdZ3WPRYQ4hCGkr&TARGET=-SM-HTTPS%3a%2f%2fesign%2echase%2ecom%2fweb%2flogin%2flogin%2ejsp%3fTYPE%3d33554433%26REALMOID%3d06--0005b97a--1521--1bdb--b819--cce1a9625a5a%26GUID%3d%26SMAUTHREASON%3d0%26METHOD%3dGET%26SMAGENTNAME%3d--SM--dVGIYPjgLiIrQlJUeSQpHg9OGvbNoiXqNTyVW1AvJwMtbL22tLxvgF7g7MF6SVLyQvoc925YalKF-%2b4NbcAv7n6wq7R4o4EDr%26TARGET%3d--SM--HTTPS-%3a-%2f-%2fesign-%2echase-%2ecom-%2fweb-%2flogin-%2flogin-%2ejsp-%3fTYPE-%3d33554433-%26REALMOID-%3d06----0005b97a----1521----1bdb----b819----cce1a9625a5a-%26GUID-%3d-%26SMAUTHREASON-%3d0-%26METHOD-%3dGET-%26SMAGENTNAME-%3d----SM----dVGIYPjgLiIrQlJUeSQpHg9OGvbNoiXqNTyVW1AvJwMtbL22tLxvgF7g7MF6SVLyQvoc925YalKF---%2b4NbcAv7n6wq7R4o4EDr-%26TARGET-%3d----SM----HTTPS---%3a---%2f---%2fesign---%2echase---%2ecom---%2fweb---%2flogin---%2flogin---%2ejsp---%3fTYPE---%3d33554433---%26REALMOID---%3d06--------0005b97a--------1521--------1bdb--------b819--------cce1a9625a5a---%26GUID---%3d---%26SMAUTHREASON---%3d0---%26METHOD---%3dGET---%26SMAGENTNAME---%3d--------SM---------------%2bvCj-------%2bbkb20A68kWlgTfJzFiokTEgv5Ok6ptXzRdHW8MzwrsR8KcnS8Jbn1nrF8IVtWRo9RjMksHpSRDvHtdZ3WPRYQ4hCGkr---%26TARGET---%3d--------SM--------HTTPS-------%3a-------%2f-------%2fesign-------%2echase-------%2ecom-------%2fweb-------%2flogin-------%2flogin-------%2ejsp-------%3fTYPE-------%3d33554433-------%26REALMOID-------%3d06----------------0005b97a----------------1521----------------1bdb----------------b819----------------cce1a9625a5a-------%26GUID-------%3d-------%26SMAUTHREASON-------%3d0-------%26METHOD-------%3dGET-------%26SMAGENTNAME-------%3d----------------SM----------------dVGIYPjgLiIrQlJUeSQpHg9OGvbNoiXqNTyVW1AvJwMtbL22tLxvgF7g7MF6SVLyQvoc925YalKF---------------%2b4NbcAv7n6wq7R4o4EDr-------%26TARGET-------%3d----------------SM----------------https---------------%3a---------------%2f---------------%2fesign---------------%2echase---------------%2ecom---------------%2f,403,,,,
espanol.chase.com,"Tarjeta de crédito, hipoteca, banca, vehículo | Chase Online | chase.com",200,101285,www.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-19T04:02:23Z,2024-01-19T04:02:21Z,"CN=www.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.chase.com,JPMorgan Chase and Co.,chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",48f6f490c168765253f897d9889ec94f,bdc66c07f7691cd3df651c26ca928f71c9eef380d48883f282eae20448dc6b42,ctls,www.chase.com,443,https://espanol.chase.com:443,https,text/html,GET,159.53.52.224,/,1122621307,Java,1763,False,,,,https://www.chase.com/espanol,200,,,,
evs-aws.jpmorganchase.com,Employment Verification,200,1403,evs-aws.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T07:15:45Z,2024-04-17T07:15:45Z,"CN=evs-aws.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",evs-aws.jpmorganchase.com,JPMorgan Chase and Co.,evs.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",d3a9f77fa900a83ec272b8aee7f46371,733dff4b73e958686439e0b467c54a89d4b9f153ea010f4dce29742b44093eef,ctls,evs-aws.jpmorganchase.com,443,https://evs-aws.jpmorganchase.com:443,https,text/html,GET,34.193.45.92,/,436758169,HSTS,1,False,,,,,,,,,
evs-test-aws.jpmorganchase.com,Employment Verification,200,1431,evs-test-aws.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-17T13:55:38Z,2024-04-16T13:55:38Z,"CN=empv-test-aws.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",empv-test-aws.jpmorganchase.com,JPMorgan Chase and Co.,evs-uat.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",45f5c35a91f4989667ef966c0feaa91b,220bb848a53dc8b5848a658de11fc40b9eaba290fd25eba417c273bfe2af058a,ctls,evs-test-aws.jpmorganchase.com,443,https://evs-test-aws.jpmorganchase.com:443,https,text/html,GET,18.210.111.59,/,436758169,HSTS,1,False,,,,,,,,,
evs-uat.jpmorganchase.com,Employment Verification,200,1431,evs-uat.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-17T13:55:38Z,2024-04-16T13:55:38Z,"CN=empv-test-aws.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",empv-test-aws.jpmorganchase.com,JPMorgan Chase and Co.,evs-uat.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",45f5c35a91f4989667ef966c0feaa91b,220bb848a53dc8b5848a658de11fc40b9eaba290fd25eba417c273bfe2af058a,ctls,evs-uat.jpmorganchase.com,443,https://evs-uat.jpmorganchase.com:443,https,text/html,GET,34.198.162.116,/,436758169,HSTS,1,False,,,,,,,,,
evs.jpmorganchase.com,Employment Verification,200,1403,evs.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T07:15:45Z,2024-04-17T07:15:45Z,"CN=evs-aws.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",evs-aws.jpmorganchase.com,JPMorgan Chase and Co.,evs.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",d3a9f77fa900a83ec272b8aee7f46371,733dff4b73e958686439e0b467c54a89d4b9f153ea010f4dce29742b44093eef,ctls,evs.jpmorganchase.com,443,https://evs.jpmorganchase.com:443,https,text/html,GET,34.193.45.92,/,436758169,HSTS,1,False,,,,,,,,,
experience.chase.com,Chase Experiences | Events | Chase.com,200,82888,www.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-19T04:02:23Z,2024-01-19T04:02:21Z,"CN=www.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.chase.com,JPMorgan Chase and Co.,chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",48f6f490c168765253f897d9889ec94f,bdc66c07f7691cd3df651c26ca928f71c9eef380d48883f282eae20448dc6b42,ctls,www.chase.com,443,https://experience.chase.com:443,https,text/html,GET,159.53.34.9,/,-1596641190,HSTS,1235,False,,,,https://www.chase.com/personal/events/experiences,200,,,,
experiences.chase.com,Chase Online,200,132211,secure09ea.chase.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-20T18:53:52Z,2024-04-19T18:53:52Z,"CN=secure09ea.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",secure09ea.chase.com,JPMorgan Chase and Co.,secure09ea.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",85753e56b376eb68a0b6c1db72bc8c4c,c84466266f598f6da57b2854d5dc87b7f2d04cfd6a6f3fdeb7f22a60c3fd25f1,ctls,secure09ea.chase.com,443,https://experiences.chase.com:443,https,text/html,GET,159.53.77.66,/,-1596641190,Zipkin,138,False,,,,https://secure09ea.chase.com/web/auth/?logoff&TYPE=33554433&REALMOID=06-0005d1a6-9d7b-12cd-9d0d-a65d644d0000&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-L0wb%2fIi145WBPFQPd%2fl2lVFTOxBq7rhgNO%2b19HaavKkFNwwJjVqP%2fafIymdcPUCL&TARGET=-SM-HTTPS%3a%2f%2fsecure%2echase%2ecom%2fweb%2fauth%2frouter%3fcontext%3dUR2SAML%26rewardsId%3d567,200,,,,
experiencesimages.chase.com,403 Forbidden,403,202,experiencesimages.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-16T00:02:24Z,2023-08-16T00:02:24Z,"CN=experiencesimages.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",experiencesimages.chase.com,JPMorgan Chase and Co.,experiencesimages.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",22156d4dbc865f933694c2703f31e91d,62e912878b8d22770eddef3ebe393fe812480abf12b2f512327ca90ea897915e,ctls,experiencesimages.chase.com,443,https://experiencesimages.chase.com:443,https,text/html,GET,159.53.52.43,/,-366337701,,9,False,,,,,,,,,
experiencesims.chase.com,Sign In,200,38918,idag2.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-11T03:03:20Z,2023-09-11T03:03:20Z,"CN=idag2.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",idag2.jpmorganchase.com,JPMorgan Chase and Co.,idag2.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",27a1f9668c89c81c3796ebc2a988b07b,6ef130f265145842f8d8e2ebaea914fc235b5f904620fce6769835755d5b9365,ctls,idag2.jpmorganchase.com,443,https://experiencesims.chase.com:443,https,text/html,GET,159.53.52.36,/,1685437635,,900,False,,,,https://idag2.jpmorganchase.com/adfs/ls/idpInitiatedSignOn.aspx?LoginToRP=https://experiencesims.chase.com,200,,,,
feedback.jpmorganchase.com,,200,5006,feedback.jpmorganchase.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,2023-08-07T23:59:59Z,"CN=akamaisecure7.qualtrics.com, O=Qualtrics International Inc., L=Provo, ST=Utah, C=US",akamaisecure7.qualtrics.com,Qualtrics International Inc.,surveys.CMS.gov,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c24c310d21b8cf3af4cf09f8d01568b0,330c079253ef3e73bade873137603c8a051844c3f1cc6bf144e22f1ab13e1340,ctls,feedback.jpmorganchase.com,443,https://feedback.jpmorganchase.com:443,https,text/html,GET,23.212.201.48,/,1497376729,HSTS,27,False,,,,https://feedback.jpmorganchase.com/login,200,https://sjc1.qualtrics.com/csp-report,,,
ford.chase.com,Home loans: Refinance or apply for a mortgage | Chase.com,200,118622,www.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-19T04:02:23Z,2024-01-19T04:02:21Z,"CN=www.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.chase.com,JPMorgan Chase and Co.,chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",48f6f490c168765253f897d9889ec94f,bdc66c07f7691cd3df651c26ca928f71c9eef380d48883f282eae20448dc6b42,ctls,www.chase.com,443,https://ford.chase.com:443,https,text/html,GET,159.53.64.61,/,938277190,HSTS,2036,False,,,,https://www.chase.com/personal/mortgage,200,,,,
formeremployee-dev.jpmorganchase.com,JPMC Alumni Pre-login - Alumni Service Center - JPMC,200,992331,formeremployee-dev.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-14T13:27:29Z,2023-07-13T13:27:28Z,CN=formeremployee-dev.jpmorganchase.com,formeremployee-dev.jpmorganchase.com,,formeremployee-dev.jpmorganchase.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fc9056c471fd8f23dba4386fdf12b2e8,2d3c4a6218c85d7ee0adeec16e35d5102bf1a9f4bc6852f80def8d97879b1c27,ctls,formeremployee-dev.jpmorganchase.com,443,https://formeremployee-dev.jpmorganchase.com:443,https,text/html,GET,149.96.161.55,/,1701804003,Java,3731,False,,snow_adc,,https://formeremployee-dev.jpmorganchase.com/alumni,200,*.teams.microsoft.com,,,
formeremployee-uat.jpmorganchase.com,JPMC Alumni Pre-login - Alumni Service Center - JPMC,200,992321,formeremployee-uat.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T11:57:02Z,2023-08-03T11:57:01Z,CN=formeremployee-uat.jpmorganchase.com,formeremployee-uat.jpmorganchase.com,,formeremployee-uat.jpmorganchase.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b622357cc4784960a409cb2316a82a94,680629c3d54001aca346ecbd7601fb2858261aaf38da3c6aa036160f24e32023,ctls,formeremployee-uat.jpmorganchase.com,443,https://formeremployee-uat.jpmorganchase.com:443,https,text/html,GET,149.96.44.141,/,1701804003,Java,3731,False,,snow_adc,,https://formeremployee-uat.jpmorganchase.com/alumni,200,,,,
formeremployee.jpmorganchase.com,Login - Alumni Service Center,200,146597,formeremployee.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-02T16:27:41Z,2023-07-31T16:27:40Z,CN=formeremployee.jpmorganchase.com,formeremployee.jpmorganchase.com,,formeremployee.jpmorganchase.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8e3b9c311e48018beee1de690a337a0c,9b490b777d75b53b3417631a3196e4bd0cafb037d3fe5b5eb287d60a1b8d1c33,ctls,formeremployee.jpmorganchase.com,443,https://formeremployee.jpmorganchase.com:443,https,text/html,GET,149.96.44.141,/,1701804003,Java,664,False,,snow_adc,,https://formeremployee.jpmorganchase.com/asc,200,,,,
fps-checks.chase.com,403 Forbidden,403,199,fps-checks.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-04T03:46:16Z,2024-04-03T03:46:16Z,"CN=fps-checks.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",fps-checks.chase.com,JPMorgan Chase and Co.,fps-checks.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",e82ced5f55c1483bc7353de845921e6a,3d5a0abaea92c9277f6536b7635938c162c7db1d5a8209107433ea1ba3e358fd,ctls,fps-checks.chase.com,443,https://fps-checks.chase.com:443,https,text/html,GET,159.53.76.221,/,-1812417198,,8,False,,,,,,,,,
fraudalertresponse-test.chase.com,site unavailable,200,1933,cxpsr.convergentcare.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-17T00:00:00Z,2023-08-18T23:59:59Z,"CN=cxpsr.convergentcare.com, O=CSG Systems\, Inc, L=Elkhorn, ST=Nebraska, C=US",cxpsr.convergentcare.com,"CSG Systems, Inc",cxpsr.convergentcare.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0010d369cfe624d2245a40a3be4accbb,764713609e1dde8d72f28598c66762d8d253fb86dbea340f5e068c2be492f0d8,ctls,cxpsr.convergentcare.com,80,http://fraudalertresponse-test.chase.com:80,http,,GET,159.53.115.124,/,,HSTS,85,False,,BigIP,,https://cxpsr.convergentcare.com/cxpsr/html/sua.html,200,,,,
