input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,final_url,csp_domains_,tls_expired,tls_subject_org_
jrss-215-74-241-68.blog.nubank.com.br,404 Not Found,404,146,jrss-215-74-241-68.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,jrss-215-74-241-68.blog.nubank.com.br,443,https://jrss-215-74-241-68.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
krita.blog.nubank.com.br,404 Not Found,404,146,krita.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,krita.blog.nubank.com.br,443,https://krita.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
lapp70.blog.nubank.com.br,404 Not Found,404,146,lapp70.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,lapp70.blog.nubank.com.br,443,https://lapp70.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
lapp83.blog.nubank.com.br,404 Not Found,404,146,lapp83.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,lapp83.blog.nubank.com.br,443,https://lapp83.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
lbf12-snip1-a-sat.blog.nubank.com.br,404 Not Found,404,146,lbf12-snip1-a-sat.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,lbf12-snip1-a-sat.blog.nubank.com.br,443,https://lbf12-snip1-a-sat.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
lef13-2-grc.blog.nubank.com.br,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,80,http://lef13-2-grc.blog.nubank.com.br:80,http,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
lef4-1-pdd.blog.nubank.com.br,404 Not Found,404,146,lef4-1-pdd.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,lef4-1-pdd.blog.nubank.com.br,443,https://lef4-1-pdd.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
liberationroute.blog.nubank.com.br,404 Not Found,404,548,liberationroute.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,liberationroute.blog.nubank.com.br,443,https://liberationroute.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,,
linear-fa-p-har2.blog.nubank.com.br,404 Not Found,404,548,linear-fa-p-har2.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,linear-fa-p-har2.blog.nubank.com.br,443,https://linear-fa-p-har2.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,,
linear-p-har.blog.nubank.com.br,404 Not Found,404,146,linear-p-har.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,linear-p-har.blog.nubank.com.br,443,https://linear-p-har.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
lojinha.nubank.com.br,Lojinha do Nu,200,6469,lojinha.nubank.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-28T20:08:59Z,2023-07-27T20:08:58Z,CN=lojinha.nubank.com.br,lojinha.nubank.com.br,lojinha.nubank.com.br,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4405ac085789c7c8edc33fed2f943fa3,3915a498f2a2ac23b363160c4af5afd643d487fbeea335c19a67dba65ba382b4,,ctls,lojinha.nubank.com.br,443,https://lojinha.nubank.com.br:443,https,,text/html,GET,179.191.182.65,/,-1709301249,179.191.182.65,VTEX,75,False,,,,,,
lotusflare.blog.nubank.com.br,404 Not Found,404,146,lotusflare.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,lotusflare.blog.nubank.com.br,443,https://lotusflare.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
lucesparaelcamino.blog.nubank.com.br,404 Not Found,404,146,lucesparaelcamino.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,lucesparaelcamino.blog.nubank.com.br,443,https://lucesparaelcamino.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
marketing.nubank.com.br,404 Not Found,404,196,marketing.nubank.com.br,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-05-16T00:00:00Z,2023-05-23T23:59:59Z,"CN=*.rsys9.com, OU=Oracle RCO US, O=Oracle Corporation, L=Redwood City, ST=California, C=US",*.rsys9.com,*.rsys9.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8ed62136609153ad5ed2000337bd35ae,0506a93d26d85a58c49742bfab20862b3fbf286a3586529694c8af72e05920d3,True,ctls,marketing.nubank.com.br,443,https://marketing.nubank.com.br:443,https,Apache,text/html,GET,129.157.113.42,/,-780928015,129.157.113.42,Apache,8,False,,,,,,Oracle Corporation
master-help-helporigin.blog.nubank.com.br,404 Not Found,404,548,master-help-helporigin.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,master-help-helporigin.blog.nubank.com.br,443,https://master-help-helporigin.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,,
mercury-75.blog.nubank.com.br,404 Not Found,404,548,mercury-75.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,mercury-75.blog.nubank.com.br,443,https://mercury-75.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,,
picknroll.blog.nubank.com.br,404 Not Found,404,146,picknroll.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,picknroll.blog.nubank.com.br,443,https://picknroll.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
recommend.nubank.com.br,404 Not Found,404,345,recommend.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-09T00:00:00Z,2024-05-08T23:59:59Z,CN=recommend.nubank.com.br,recommend.nubank.com.br,recommend.nubank.com.br,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,1f56e81f1bd88146b42949799a25d535,80bced547a0094ae2610a3b048db27ba80d878e17cc40384cdfc2d20207885d9,,ctls,recommend.nubank.com.br,443,https://recommend.nubank.com.br:443,https,AmazonS3,text/html,GET,143.204.215.92,/,1126623157,143.204.215.87,Amazon Web Services,15,False,cloudfront,True,,,,
redirect-log.blog.nubank.com.br,404 Not Found,404,548,redirect-log.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,redirect-log.blog.nubank.com.br,443,https://redirect-log.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,,
redirectusersdebug-monitor.blog.nubank.com.br,404 Not Found,404,548,redirectusersdebug-monitor.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,redirectusersdebug-monitor.blog.nubank.com.br,443,https://redirectusersdebug-monitor.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,,
rematest.blog.nubank.com.br,404 Not Found,404,146,rematest.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,rematest.blog.nubank.com.br,443,https://rematest.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
research-compliance.blog.nubank.com.br,404 Not Found,404,548,research-compliance.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,research-compliance.blog.nubank.com.br,443,https://research-compliance.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,,
revevol-dev.blog.nubank.com.br,404 Not Found,404,146,revevol-dev.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,revevol-dev.blog.nubank.com.br,443,https://revevol-dev.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
rosetta-public-assets.nubank.com.br,,403,146,rosetta-public-assets.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-11T00:00:00Z,2024-06-09T23:59:59Z,CN=rosetta-public-assets.nubank.com.br,rosetta-public-assets.nubank.com.br,*.rosetta-public-assets.nubank.com.br,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,347099d5d4f96a6632b5934cac247799,10848064a6b64d7b3f6e3a15226a4afa335ab319a816e3e23c5dbe2fef273cea,True,ctls,rosetta-public-assets.nubank.com.br,80,http://rosetta-public-assets.nubank.com.br:80,http,CloudFront,text/xml,GET,108.138.17.122,/,-13968365,108.138.17.32,Amazon Web Services,1,False,cloudfront,True,https://rosetta-public-assets.nubank.com.br/,,,
routerdata.blog.nubank.com.br,404 Not Found,404,548,routerdata.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,routerdata.blog.nubank.com.br,443,https://routerdata.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,,
rstudio.blog.nubank.com.br,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,80,http://rstudio.blog.nubank.com.br:80,http,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,,
rsw28-1-rtm.blog.nubank.com.br,404 Not Found,404,146,rsw28-1-rtm.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,rsw28-1-rtm.blog.nubank.com.br,443,https://rsw28-1-rtm.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
rsw30-2-flk.blog.nubank.com.br,404 Not Found,404,548,rsw30-2-flk.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,rsw30-2-flk.blog.nubank.com.br,443,https://rsw30-2-flk.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,,
rsw4-1-flk.blog.nubank.com.br,404 Not Found,404,548,rsw4-1-flk.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,rsw4-1-flk.blog.nubank.com.br,443,https://rsw4-1-flk.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,,
rsw6-2-prd.blog.nubank.com.br,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,80,http://rsw6-2-prd.blog.nubank.com.br:80,http,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
rsw70-1-prd.blog.nubank.com.br,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,80,http://rsw70-1-prd.blog.nubank.com.br:80,http,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
rsw70-2-prd.blog.nubank.com.br,404 Not Found,404,146,rsw70-2-prd.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,rsw70-2-prd.blog.nubank.com.br,443,https://rsw70-2-prd.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
rt-e-2-te-1-2-0.blog.nubank.com.br,404 Not Found,404,548,rt-e-2-te-1-2-0.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,rt-e-2-te-1-2-0.blog.nubank.com.br,443,https://rt-e-2-te-1-2-0.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,,
rxe-1-2-2.blog.nubank.com.br,404 Not Found,404,146,rxe-1-2-2.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,rxe-1-2-2.blog.nubank.com.br,443,https://rxe-1-2-2.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
s01im-imap.blog.nubank.com.br,404 Not Found,404,146,s01im-imap.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,s01im-imap.blog.nubank.com.br,443,https://s01im-imap.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
s3-engineeringssh-oceania-mx.blog.nubank.com.br,404 Not Found,404,146,s3-engineeringssh-oceania-mx.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,s3-engineeringssh-oceania-mx.blog.nubank.com.br,443,https://s3-engineeringssh-oceania-mx.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
s3intconfig.blog.nubank.com.br,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,80,http://s3intconfig.blog.nubank.com.br:80,http,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,,
