new,host,a,cname,soa,status_code,cdn,cdn-name,aaaa,ptr,has_internal_ips,internal_ips,txt,mx,ns,caa
[x],www.escutaaasminas.byspotify.com,172.253.122.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2607:f8b0:4004:c17::79,,,,,,,
[x],www.esteelauder.withspotify.com,216.58.212.147,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:802::2013,,,,,,,
[x],www.explorethekidsapp.byspotify.com,142.251.16.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2607:f8b0:4004:c0b::79,,,,,,,
[x],www.extraction.withspotify.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:829::2013,,,,,,,
[x],www.extraordinariesonthemic.com,"52.219.109.232, 205.251.195.44","www.extraordinariesonthemic.com.s3-website.us-east-2.amazonaws.com, s3-website.us-east-2.amazonaws.com","ns-1918.awsdns-47.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,01019bc8d0b0179fe54b86107f7e0a1e,,"ns-485.awsdns-60.com, ns-812.awsdns-37.net, ns-1206.awsdns-22.org, ns-1918.awsdns-47.co.uk",
[x],www.fanstudy2021.byspotify.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.festiveadvertising.byspotify.com,172.217.168.51,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,,
[x],www.festundflauschig.byspotify.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],www.findedeneinen.byspotify.com,108.177.14.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c08::79,,,,,,,
[x],www.findtheone.byspotify.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.fonter.withspotify.com,142.250.80.115,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2607:f8b0:4006:80d::2013,,,,,,,
[x],www.frontleftlive.withspotify.com,142.250.74.211,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,,
[x],www.geistguest.com,193.14.90.203,,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,,
[x],www.genesis.withspotify.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.getreadywithmusic.byspotify.com,,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:813::2013,,,,,,,
[x],www.gimlet.design,35.226.132.161,"www.gimlet.design.gigalixirdns.com, v2018-us-central1.gcp.tls.gigalixir.com","ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],www.gostosodemais.byspotify.com,142.250.74.211,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:830::2013,,,,,,,
[x],www.greenroom.atspotify.com,172.217.168.51,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,,
[x],www.greenroomcreatorfund.byspotify.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],www.groupm.withspotify.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:82f::2013,,,,,,,
[x],www.grw-music.byspotify.com,142.250.179.147,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:400e:802::2013,,,,,,,
[x],www.havas-segments-staging.spotifyforbrands.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:830::2013,,,,,,,
[x],www.havas-segments.spotifyforbrands.com,142.250.74.211,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:827::2013,,,,,,,
[x],www.holidaypass.byspotify.com,142.251.16.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2607:f8b0:4004:c0b::79,,,,,,,
[x],www.hrblog.spotify.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:813::2013,,,,,,,
[x],www.i2i.www-test.alumni.dev.soundtrap.com,104.198.156.49,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],www.imabandi.to,193.14.90.203,,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,,
[x],www.impact.byspotify.com,142.250.80.115,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2607:f8b0:4006:80d::2013,,,,,,,
[x],www.indiabeta.withspotify.com,64.233.165.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c06::79,,,,,,,
[x],www.indiaprogrammatichub.byspotify.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],www.indio.withspotify.com,142.250.185.83,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:801::2013,,,,,,,
[x],www.informaticawwwantivirus.wolfroxywww-test.alumni.dev.soundtrap.com,104.198.156.49,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],www.injelly-morning.withspotify.com,142.250.186.179,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:830::2013,,,,,,,
[x],www.insidekabulluftbruecke.byspotify.com,54.84.134.174,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
[x],www.insightsunwound.byspotify.com,142.250.186.83,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.ipg-partner-staging.spotifyforbrands.com,142.250.184.211,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:810::2013,,,,,,,
[x],www.ipg-partner.spotifyforbrands.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.ipg-segments-staging.spotifyforbrands.com,172.253.122.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2607:f8b0:4004:c09::79,,,,,,,
[x],www.ipg-segments.spotifyforbrands.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.issa.website,173.194.222.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c0f::79,,,,,,,
[x],www.jackinthebox.withspotify.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:82b::2013,,,,,,,
[x],www.jewel-osco.withspotify.com,172.217.16.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,,
[x],www.judas.www-dev.admin.alumni.dev.soundtrap.com,,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],www.justaddspotify.com,193.14.90.203,,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,,
[x],www.kindnessmovement.byspotify.com,54.84.134.174,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],www.kmartau.withspotify.com,172.217.168.51,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,,
[x],www.kpopgiveaways.byspotify.com,172.217.16.147,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,,
[x],www.lacasadeldragon.withspotify.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],www.laotraplaylist.withspotify.com,108.177.14.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c1c::79,,,,,,,
[x],www.leaocomgas.withspotify.com,64.233.165.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c01::79,,,,,,,
[x],www.lifestages.byspotify.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.listeningtogether.atspotify.com,142.250.181.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],www.live.spotify.net,"13.32.151.86, 13.32.151.32, 13.32.151.39, 13.32.151.90, 205.251.193.82, 205.251.194.83, 205.251.197.108, 205.251.198.230",d2zfyy1xf3qooc.cloudfront.net,"ns-338.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"2600:9000:2009:4400:1a:4233:9b00:93a1, 2600:9000:2009:600:1a:4233:9b00:93a1, 2600:9000:2009:5e00:1a:4233:9b00:93a1, 2600:9000:2009:4600:1a:4233:9b00:93a1, 2600:9000:2009:a200:1a:4233:9b00:93a1, 2600:9000:2009:da00:1a:4233:9b00:93a1, 2600:9000:2009:200:1a:4233:9b00:93a1, 2600:9000:2009:a000:1a:4233:9b00:93a1",,,,,,"ns-1388.awsdns-45.org, ns-1766.awsdns-28.co.uk, ns-338.awsdns-42.com, ns-595.awsdns-10.net",
[x],www.lolworlds2021.withspotify.com,216.58.212.147,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.loudandclear.byspotify.com,172.217.168.51,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4017:811::2013,,,,,,,
[x],www.lynx.withspotify.com,64.233.161.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c08::79,,,,,,,
[x],www.macoverjuliendore.withspotify.com,216.58.212.147,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:827::2013,,,,,,,
[x],www.masmexa.com,193.14.90.203,,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,,
[x],www.mastercard.withspotify.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.mcdonalds.withspotify.com,142.250.185.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.mcplant.withspotify.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.mentosbr.withspotify.com,142.251.1.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c0f::79,,,,,,,
[x],www.mercurycider.withspotify.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],www.michelobultra.withspotify.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],www.microsoftsurface.withspotify.com,,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:829::2013,,,,,,,
[x],www.millerlite.withspotify.com,173.194.73.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c1e::79,,,,,,,
[x],www.million-nation.withspotify.com,142.250.186.51,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:82f::2013,,,,,,,
[x],www.minions.withspotify.com,64.233.162.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c0b::79,,,,,,,
[x],www.mitsubishimotors-en.withspotify.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],www.mmsmessages.withspotify.com,142.251.16.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2607:f8b0:4004:c0b::79,,,,,,,
[x],www.momentsoffriendship.withspotify.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.myfuture.withspotify.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.netflixthevictimsgame.withspotify.com,142.250.74.211,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:82f::2013,,,,,,,
[x],www.news.surprisinglyawesome.com,192.168.1.201,,"dns1.registrar-servers.com, hostmaster.registrar-servers.com",NOERROR,,,,,True,192.168.1.201,,,,
[x],www.newsroom.spotify.com,108.177.14.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c02::79,,,,,,,
[x],www.nextwave.byspotify.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2607:f8b0:4004:c06::79,,,,,,,
[x],www.ninemusesfestival.com,34.149.87.45,"cdn1.wixdns.net, td-ccm-neg-87-45.wixdns.net","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],www.o2.withspotify.com,142.251.16.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2607:f8b0:4004:c0b::79,,,,,,,
[x],www.ocado.withspotify.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],www.offthewallwednesday.withspotify.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],www.omg-segments.spotifyforbrands.com,172.217.17.147,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:400a:802::2013,,,,,,,
[x],www.omgauhub.byspotify.com,172.253.122.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2607:f8b0:4004:c17::79,,,,,,,
[x],www.omnicom-partner-staging.spotifyforbrands.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.onixday.withspotify.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],www.onlynaturaldiamonds.withspotify.com,142.250.184.211,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:829::2013,,,,,,,
[x],www.oscommerce.www-bcst-rs.alumni-antivirus.dev.soundtrap.com,104.198.156.49,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],www.ourcasestudy.byspotify.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2607:f8b0:4004:c06::79,,,,,,,
[x],www.pamettommy.withspotify.com,142.250.80.115,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2607:f8b0:4006:80d::2013,,,,,,,
[x],www.paramountplus.withspotify.com,142.250.184.211,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:830::2013,,,,,,,
[x],www.parcast.com,"198.185.159.144, 198.185.159.145, 198.49.23.144, 198.49.23.145",ext-cust.squarespace.com,"dns1.p06.nsone.net, dns-admin.squarespace.com",NOERROR,,,,,,,,,,
[x],www.partner-staging.spotifyforbrands.com,142.250.181.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:802::2013,,,,,,,
[x],www.partner.spotifyforbrands.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],www.partnerguidelines.byspotify.com,64.233.161.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c0b::79,,,,,,,
[x],www.partnersales.atspotify.com,172.217.16.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:401b:804::2013,,,,,,,
[x],www.pets.byspotify.com,142.250.203.211,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:401b:810::2013,,,,,,,
[x],www.philipssonicare.withspotify.com,173.194.221.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c07::79,,,,,,,
[x],www.playlistart.byspotify.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.podcast-ads.withspotify.com,142.250.181.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:827::2013,,,,,,,
[x],www.podcast101.byspotify.com,142.250.203.211,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:401b:810::2013,,,,,,,
[x],www.podcasting.spotifyjobs.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.podcastsdataset.byspotify.com,146.75.118.133,d.sni.global.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,,
[x],www.podcastsfrance.byspotify.com,,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:400a:802::2013,,,,,,,
[x],www.podcastsummit.byspotify.com,142.251.36.51,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:400e:802::2013,,,,,,,
[x],www.poddsverige.atspotify.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],www.podztools.spotify.net,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.powerballad.withspotify.com,142.250.186.83,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:82f::2013,,,,,,,
[x],www.premium-brand.atspotify.com,172.217.16.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:401b:804::2013,,,,,,,
[x],www.premium-brand.spotify.net,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.pridemasterclass.byspotify.com,54.84.134.174,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
[x],www.primaverasound.withspotify.com,142.250.181.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:830::2013,,,,,,,
[x],www.promocards.byspotify.com,,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,,
[x],www.publicis-segments-staging.spotifyforbrands.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.publicis-segments.spotifyforbrands.com,64.233.162.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c07::79,,,,,,,
[x],www.pumped.byspotify.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.rebelsport.withspotify.com,142.251.16.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2607:f8b0:4004:c0b::79,,,,,,,
[x],www.redbullbatalla.withspotify.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.research.atspotify.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],www.resources.byspotify.com,142.250.80.115,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2607:f8b0:4006:80d::2013,,,,,,,
[x],www.retrospectiva2021.byspotify.com,172.217.17.147,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:400a:802::2013,,,,,,,
[x],www.reviewvault.com,35.241.37.229,,"a.portsdns.se, registry.ports.net",NOERROR,True,google,,,,,,,,
[x],www.rhythmoflife.withspotify.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],www.rimowa-never-still.withspotify.com,108.177.14.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c0a::79,,,,,,,
[x],www.rnd.atspotify.com,34.120.142.55,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],www.rss.surprisinglyawesome.com,192.168.1.201,,"dns1.registrar-servers.com, hostmaster.registrar-servers.com",NOERROR,,,,,True,192.168.1.201,,,,
[x],www.safeway.withspotify.com,142.250.181.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:802::2013,,,,,,,
[x],www.saiadarotina.withspotify.com,172.217.16.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,,
[x],www.schweppes.withspotify.com,142.251.1.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c02::79,,,,,,,
[x],www.scratchers.withspotify.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],www.sea.spotifyforbrands.com,172.217.18.115,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.seat-diadelamusica.withspotify.com,142.250.150.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c1e::79,,,,,,,
[x],www.seat-tarraco.withspotify.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],www.seatarona.withspotify.com,172.217.16.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:401b:804::2013,,,,,,,
[x],www.secretgenius.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2607:f8b0:4004:c06::79,,,,,,,
[x],www.sejoganoplay.byspotify.com,142.250.184.211,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:830::2013,,,,,,,
[x],www.sergegainsbourg.byspotify.com,142.250.185.211,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:830::2013,,,,,,,
[x],www.shaws.withspotify.com,142.250.179.147,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:400e:811::2013,,,,,,,
