new,host,status_code,soa,txt,a,ns,aaaa,cdn,cdn-name,mx,cname,caa,has_internal_ips,internal_ips
,pat-dmz1.zurich.ibm.com,NOERROR,"internet-server.zurich.ibm.com, hostmaster.zurich.ibm.com",,195.176.20.67,,,,,,,,,
,pat-dmz3.zurich.ibm.com,NOERROR,"internet-server.zurich.ibm.com, hostmaster.zurich.ibm.com",,,,,,,,,,,
,pat-dmz5.zurich.ibm.com,NOERROR,,,,,,,,,,,,
,pat.zurich.ibm.com,NOERROR,"internet-server.zurich.ibm.com, hostmaster.zurich.ibm.com",,195.176.20.45,,,,,,,,,
,pat1.zurich.ibm.com,NOERROR,"internet-server.zurich.ibm.com, hostmaster.zurich.ibm.com",,195.176.20.46,,,,,,,,,
,pat2.zurich.ibm.com,NOERROR,"internet-server.zurich.ibm.com, hostmaster.zurich.ibm.com",,195.176.20.47,,,,,,,,,
,pat3.zurich.ibm.com,NOERROR,"internet-server.zurich.ibm.com, hostmaster.zurich.ibm.com",,195.176.20.39,,,,,,,,,
,paws01.austin.ibm.com,NOERROR,"asia3.akam.net, dnsteam.us.ibm.com",,192.35.232.55,,,,,,,,,
,paywall.cloud.ibm.com,NOERROR,"ns168.name.cloud.ibm.com, dns.cloudflare.com",,104.81.235.66,,,,,,,,,
,pc.ibm.com,NOERROR,"asia3.akam.net, dnsteam.us.ibm.com",,199.46.34.76,"usc2.akam.net, eur2.akam.net, ns1-99.akam.net, ns1-206.akam.net, usc3.akam.net, asia3.akam.net, usw2.akam.net, eur5.akam.net",,,,,,,,
,pd-getter.eu-de.mobile-foundation.cloud.ibm.com,NOERROR,,,,,,,,,,,,
,pd-invoicer.us-south.mobile-foundation.w3.cloud.ibm.com,NOERROR,,,,,,,,,,,,
,pdc.icds.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,pdfchecker.researchlabs.ibm.com,NOERROR,"ns1.softlayer.com, root.ns3.dst.ibm.com",,12.139.40.41,,,,,,,,,
,pdyamsbpm0201.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,159.8.32.232,,,,,,,,,
,pdyamsbpmdb01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,159.8.32.253,,,,,,,,,
,pdyamsettdm01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.51.63.164,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,pdyamsgcprd01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,159.122.10.107,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,pdyamslege301.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.50.160.214,,,,,,,,,
,pdyamsstg201.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.51.63.171,,,,,,,,,
,pdydalapm0201.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.53.11.166,,,,,,,,,
,pdydalapm0401.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.60.157.246,,,,,,,,,
,pdydalcbis001.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,198.23.113.50,,,,,,,,,
,pdydalclbc201.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.62.149.151,,,,,,,,,
,pdydaldagwp01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.60.157.211,,,,,,,,,
,pdydaldpyn101.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.61.215.186,,,,,,,,,
,pdydaldpyn201.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.61.215.162,,,,,,,,,
,pdydaldpyp101.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.61.215.164,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,pdydaldpyp201.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,52.116.176.138,,,,,,,,,
,pdydaldpyp702.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,52.116.176.138,,,,,,,,,
,pdydalepm0301.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.62.149.207,,,,,,,,,
,pdydalextzm01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,158.85.142.92,,,,,,,,,
,pdydalghap201.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.61.241.80,,,,,,,,,
,pdydalgtsre02.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,52.116.185.217,,,,,,,,,
,pdydalgtsre03.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,52.116.185.218,,,,,,,,,
,pdydalgwcoc01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,,,,,,,,,,
,pdydalhcsad01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,,,,,,,,,,
,pdydalhcsad01.sl.bluecloud.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,pdydalied0201.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.53.50.125,,,,,,,,,
,pdydaliepd201.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.61.241.115,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,pdydaliga201.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.44.64.181,,,,,,,,,
,pdydaligfww01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,52.116.185.206,,,,,,,,,
,pdydalihspy01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,,,,,,,,,,
,pdydalinv0101.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.45.27.245,,,,,,,,,
,pdydalinv0102.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,52.116.185.220,,,,,,,,,
,pdydaliwsp101.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.61.241.119,,,,,,,,,
,pdydallmdld01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.44.92.119,,,,,,,,,
,pdydallynx301.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.61.241.95,,,,,,,,,
,pdydalmdlw201.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.45.27.219,,,,,,,,,
,pdydalmdlw301.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.45.27.220,,,,,,,,,
,pdydalmidp201.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,52.116.185.203,,,,,,,,,
,pdydalopti101.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.61.241.90,,,,,,,,,
,pdydalpapp101.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.45.27.221,,,,,,,,,
,pdydalpcadc01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.45.27.206,,,,,,,,,
,pdydalpwasg01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.45.27.223,,,,,,,,,
,pdydalsdspw01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.61.241.82,,,,,,,,,
,pdydalsgcgd01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.53.50.122,,,,,,,,,
,pdydalsnmid01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.61.241.103,,,,,,,,,
,pdydalsrv0101.sl.bluecloud.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,pdydaltst0101.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.61.241.81,,,,,,,,,
,pdydaltst0201.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.61.241.74,,,,,,,,,
,pdydalvd08p01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.45.27.244,,,,,,,,,
,pdydalvd09p01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.45.27.253,,,,,,,,,
,pdydalvd10p01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.45.27.209,,,,,,,,,
,pdydalvd11p01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.45.27.213,,,,,,,,,
,pdydalvd15p01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.53.11.164,,,,,,,,,
,pdydalvd16p01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.53.11.173,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,pdydalvd19p01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.53.50.120,,,,,,,,,
,pdydalvd21p01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.53.50.111,,,,,,,,,
,pdydalvd22p01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.53.50.121,,,,,,,,,
,pdydalwaspr01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.45.27.82,,,,,,,,,
,pdydalyzcon01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,52.116.185.216,,,,,,,,,
,pdyfradsfa01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,149.81.102.102,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,pdyfraess01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,,,,,,,,,,
,pdyframss01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,149.81.122.89,,,,,,,,,
,pdyfrasimdb01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,149.81.122.66,,,,,,,,,
,pdyhouapm0101.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,184.172.231.94,,,,,,,,,
,pdyhouapm0301.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,184.172.231.92,,,,,,,,,
,pdyhouapm0501.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,,,,,,,,,,
,pdyhoureapi01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,,,,,,,,,,
,pdylonbfxr301.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.50.201.109,,,,,,,,,
,pdylonpapp201.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.50.87.58,,,,,,,,,
,pdylonstsjs01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.50.87.62,,,,,,,,,
,pdymoncscp101.sl.bluecloud.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,pdysydempvr01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,168.1.45.207,,,,,,,,,
,pdysydmesd01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,168.1.45.216,,,,,,,,,
,pdysydpapp301.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,168.1.45.237,,,,,,,,,
,pdysydstage01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,,,,,,,,,,
,pdywdc01npt06.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.55.114.143,,,,,,,,,
,pdywdcbik0401.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,,,,,,,,,,
,pdywdcbik0601.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.63.71.206,,,,,,,,,
,pdywdcbil1601.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.63.71.202,,,,,,,,,
,pdywdcbin1201.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.63.71.231,,,,,,,,,
,pdywdcbiw1401.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.63.71.254,,,,,,,,,
,pdywdcbpms401.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.47.182.231,,,,,,,,,
,pdywdcbpms601.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.47.182.221,,,,,,,,,
,pdywdcbpms701.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.47.182.222,,,,,,,,,
,pdywdcbpms801.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.47.182.238,,,,,,,,,
,pdywdccrhub01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.55.114.145,,,,,,,,,
,pdywdcdswp201.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.47.133.154,,,,,,,,,
,pdywdcelm0901.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.47.133.146,,,,,,,,,
,pdywdcelm1001.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,,,,,,,,,,
,pdywdchmc0101.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.55.114.152,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,pdywdcihs01.sl.bluecloud.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,pdywdcnrhub01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.55.114.150,,,,,,,,,
,pdywdcpripo02.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.47.182.254,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,pdywdcpripo03.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.47.182.234,,,,,,,,,
,pdywdcuwwca01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,,,,,,,,,,
,pdywdcuwwla01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.63.71.199,,,,,,,,,
,peak1.boulder.ibm.com,NOERROR,"asia3.akam.net, postmaster.boulder.ibm.com",,,,,,,,,,,
,pelsminet.pok.ibm.com,NOERROR,"asia3.akam.net, dnsteam.us.ibm.com",,204.146.133.45,,,,,,,,,
,penguin.sagamino.jp.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,203.141.92.51,,,,,,,,,
,perf-1.eu-de.apiconnect.test.cloud.ibm.com,NOERROR,"ns001.name.cloud.ibm.com, dns.cloudflare.com",,,"ns006.name.cloud.ibm.com, ns001.name.cloud.ibm.com",,,,,,,,
,perf.dynamic-dashboard-embedded.test.cloud.ibm.com,NOERROR,"internal.akadns.net, hostmaster.akamai.com",,"169.46.2.251, 169.46.2.254",,,,,,"dde.us-south.containers.mybluemix.net, dde.us-south.containers.appdomain.cloud, dde.5b1c9a5b6f114250b3346047092a158f.akadns.net",,,
,perfmetrics-selfservice.mhas.ibm.com,NOERROR,"mhasns2.ibm.com, webmaster.kyndryl.com",,169.45.211.137,,,,,,,,,
,perftest.raleigh.ibm.com,NOERROR,"asia3.akam.net, dnsteam.us.ibm.com",,32.97.198.240,,,,,,,,,
,perry.devops.dev.cloud.ibm.com,NOERROR,"ns001.name.cloud.ibm.com, dns.cloudflare.com",,,"ns001.name.cloud.ibm.com, ns014.name.cloud.ibm.com",,,,,,,,
,personality-insights.dev.watson.cloud.ibm.com,NOERROR,"ns003.name.cloud.ibm.com, dns.cloudflare.com",,,,,,,,,,,
,personality-insights.test.watson.cloud.ibm.com,NOERROR,"ns001.name.cloud.ibm.com, dns.cloudflare.com",,,,,,,,,,,
,personality-insights.watson.ibm.com,NOERROR,"ns005.name.cloud.ibm.com, dns.cloudflare.com",,"169.47.124.23, 169.46.89.151, 169.62.254.80",,,,,,"secure.us-south.bluemix.net, custom-domain.us-south.cf.cloud.ibm.com",,,
,pewxtst02.raleigh.ibm.com,NOERROR,"asia3.akam.net, dnsteam.us.ibm.com",,204.146.167.3,,,,,,,,,
,pfsense-dal10p3.wrapper.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.60.11.138,,,,,,,,,
,pg2xtst01.raleigh.ibm.com,NOERROR,"asia3.akam.net, dnsteam.us.ibm.com",,204.146.167.98,,,,,,,,,
,pg2xtst04.raleigh.ibm.com,NOERROR,"asia3.akam.net, dnsteam.us.ibm.com",,204.146.167.99,,,,,,,,,
,pgawdcdlpv101.sl.bluecloud.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,pgdaldbsrv01.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.60.157.194,,,,,,,,,
,pgdaldpr0101.sl.bluecloud.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,pgsydpsbe301.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,168.1.5.251,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,phaseid.watson.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,129.34.18.52,,,,,,,,,
,pi.asphsc.fr.ibm.com,NOERROR,"ns0.asphsc.fr.ibm.com, admin.fr.ibm.com",,,,,,,,,,,
,pic.mul.ie.ibm.com,NOERROR,"eur5.akam.net, ddidns.emea.att.com",,129.35.224.116,,,,,,,,,
,picws2.partner.boulder.ibm.com,NOERROR,"asia3.akam.net, postmaster.boulder.ibm.com",,207.25.250.238,,,,,,,,,
,picws4.partner.boulder.ibm.com,NOERROR,"asia3.akam.net, postmaster.boulder.ibm.com",,207.25.250.203,,,,,,,,,
,pim.sos.ibm.com,NOERROR,"ns1.softlayer.com, sendgrid.us.ibm.com",,9.208.17.113,"ns2.softlayer.com, ns1.softlayer.com",,,,mail.pim.sos.ibm.com,,,,
,pipeline.us-south.databases.cloud.ibm.com,NOERROR,"ns011.name.cloud.ibm.com, dns.cloudflare.com",,,"ns014.name.cloud.ibm.com, ns011.name.cloud.ibm.com",,,,,,,,
,piper.res.ibm.com,NOERROR,"ns11.haifa.il.ibm.com, itay.il.ibm.com",,129.34.40.80,,,,,,acswp.sl.res.ibm.com,,,
,pireg.boulder.ibm.com,NOERROR,"ns1.softlayer.com, webmaste.us.ibm.com",,199.46.34.76,,,,,,"redirect.www.ibm.com, redirect.www.ibm.net",,,
,pitest.partner.boulder.ibm.com,NOERROR,"asia3.akam.net, postmaster.boulder.ibm.com",,207.25.250.245,,,,,,,,,
,pittsburgh.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,piwik.sec.ibm.com,NOERROR,"fake-for-negative-caching.adguard.com, hostmaster.piwik.sec.ibm.com",,0.0.0.0,,::,,,,,,True,0.0.0.0
,pk.ibm.com,NOERROR,"eur5.akam.net, ddidns.emea.att.com","v=spf1 ip4:148.163.158.5 ip4:148.163.156.1 ip4:195.212.29.128/26 ip4:194.196.100.160/27 ip4:195.75.94.96/27 ~all, MS=DCFB6B414FA465E47240A88D1C45157289D413A4, atlassian-domain-verification=a32Aj0uoXQRh6QseDFFrlufYlkbeSdok7az3sY0DQNVXpW1Iqj8zlsuXFZgHMojH",,"eur5.akam.net, usw2.akam.net, ns1-206.akam.net, eur2.akam.net, ns1-99.akam.net, usc3.akam.net, usc2.akam.net, asia3.akam.net",,,,"mx0a-001b2d01.pphosted.com, mx0b-001b2d01.pphosted.com",,,,
,pki.sec.ibm.com,NOERROR,"ehecatl.iss.net, iss-dnsadmin.iss.net",,207.231.143.231,,,,,,atl-prd-ca-01b.sec.ibm.com,,,
,pki.services.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,204.146.24.67,,,,,,,,,
,pkibp9le1--ssv1.emea.ibm.com,NOERROR,"eur5.akam.net, ddidns.emea.att.com",,210.2.146.110,,,,,,,,,
,pkireg.boulder.ibm.com,NOERROR,"asia3.akam.net, postmaster.boulder.ibm.com",,204.146.24.69,,,,,,,,,
,pl-3.eu-gbstreaming-analytics.cloud.ibm.com,NOERROR,,,,,,,,,,,,
,pl-4.us-south.streaming-analytics.test.cloud.ibm.com,NOERROR,,,,,,,,,,,,
,planning-analytics.cloud.ibm.com,NOERROR,"ns001.name.cloud.ibm.com, dns.cloudflare.com",,,,,,,,,"comodoca.com, digicert.com; cansignhttpexchanges=yes, letsencrypt.org, pki.goog; cansignhttpexchanges=yes",,
,platform.watson.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,,,,,,,,,,
,platinumplusmiles.dal.bofa.mhas.ibm.com,NOERROR,"mhasns2.ibm.com, webmaster.kyndryl.com, mhasns1.ibm.com",,,,,,,,,,,
,playbooks.supplychaininsights.ibm.com,NOERROR,,,,,,,,,,,,
,plb01-mario.prd.jsw.ibm.com,NOERROR,"ns083.name.cloud.ibm.com, dns.cloudflare.com",,10.188.77.50,,,,,,,,True,10.188.77.50
,plb02-luigi.prd.jsw.ibm.com,NOERROR,"ns083.name.cloud.ibm.com, dns.cloudflare.com",,10.188.77.55,,,,,,,,True,10.188.77.55
,pll-fr-a.dst.ibm.com,NOERROR,"ns1.softlayer.com, dstnetwo.mx1.ibm.com",,12.169.41.162,,,,,,,,,
,pll-fr-b.dst.ibm.com,NOERROR,"ns1.softlayer.com, dstnetwo.mx1.ibm.com",,12.169.41.163,,,,,,,,,
,pll-sr-a.dst.ibm.com,NOERROR,"ns1.softlayer.com, dstnetwo.mx1.ibm.com",,12.139.43.248,,,,,,,,,
,pll-sr-b.dst.ibm.com,NOERROR,"ns1.softlayer.com, dstnetwo.mx1.ibm.com",,,,,,,,,,,
,plm-esx-001.sl1398421.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,159.122.80.57,,,,,,,,,
,plm-srv003.sl1398421.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,159.122.80.54,,,,,,,,,
,plm-ticket.sl1398421.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,159.122.80.61,,,,,,,,,
,plp-w-7513-r-918-1-96.pok.ibm.com,NOERROR,"asia3.akam.net, dnsteam.us.ibm.com",,204.146.133.99,,,,,,,,,
,plp-w-7513-r-918-1-96h1.pok.ibm.com,NOERROR,"asia3.akam.net, dnsteam.us.ibm.com",,204.146.133.97,,,,,,,,,
,plp-w-7513-r-918-2-192.pok.ibm.com,NOERROR,"asia3.akam.net, dnsteam.us.ibm.com",,204.146.133.212,,,,,,,,,
,plp-w-7513-r-918-2-96.pok.ibm.com,NOERROR,"asia3.akam.net, dnsteam.us.ibm.com",,204.146.133.100,,,,,,,,,
,pluckstage.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,plugins.test.cloud.ibm.com,NOERROR,"ns041.name.cloud.ibm.com, dns.cloudflare.com",,"104.18.12.135, 104.18.13.135","ns041.name.cloud.ibm.com, ns052.name.cloud.ibm.com","2606:4700::6812:c87, 2606:4700::6812:d87",True,cloudflare,,,,,
,pm-bounces.ibm.com,NOERROR,"ns-1077.awsdns-06.org, awsdns-hostmaster.amazon.com",,138.197.30.54,,,,,"p-pm-bounce-smtp01a-aws-useast2a.mtasv.net, p-pm-bounce-smtp01c-aws-useast2c.mtasv.net",pm.mtasv.net,,,
,pmedia.watson.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,129.34.24.23,,,,,,,,,
,pmeserver.rochester.ibm.com,NOERROR,"asia3.akam.net, dnsteam.us.ibm.com",,129.42.160.36,,,,,,,,,
,pnd01-toad.prd.jsw.ibm.com,NOERROR,"ns083.name.cloud.ibm.com, dns.cloudflare.com",,10.188.77.52,,,,,,,,True,10.188.77.52
,pnd02-yoshi.prd.jsw.ibm.com,NOERROR,"ns083.name.cloud.ibm.com, dns.cloudflare.com",,10.188.77.51,,,,,,,,True,10.188.77.51
,pnd03-koopa.prd.jsw.ibm.com,NOERROR,"ns083.name.cloud.ibm.com, dns.cloudflare.com",,10.188.77.59,,,,,,,,True,10.188.77.59
,pnp-api-oss.cloud.ibm.com,NOERROR,"ns001.name.cloud.ibm.com, dns.cloudflare.com",,"104.20.62.51, 104.20.63.51",,,True,cloudflare,,,,,
