input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_subject_org_,csp_domains_,final_url
donations.olx.pt,Apoia a Turquia e a Síria,200,129224,AS209242,"CLOUDFLARESPECTRUM Cloudflare, Inc.",US,141.193.213.0/24,donations.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-02-22T23:59:59Z,"CN=donations.olx.pt, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",donations.olx.pt,donations.olx.pt,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",151d17f5805ce6a8113df568f3a90af4,459f27e758a12ed3944ae6368e1b4b9a2fee65d272504a9b6eba852d0e575560,,ctls,donations.olx.pt,,443,https://donations.olx.pt:443,https,cloudflare,text/html,GET,141.193.213.21,/,-1840324437,141.193.213.20,WordPress,428,False,,,"Cloudflare, Inc.",,
dor-imp.otomoto.pl,DOR-IMP | OTOMOTO,200,313919,AS16509,AMAZON-02,US,18.66.132.0/24,dor-imp.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,dor-imp.otomoto.pl,cloudfront,443,https://dor-imp.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.80,/,,18.66.122.18,React,11,False,True,,,,https://dor-imp.otomoto.pl/inventory
dostoros.otomoto.pl,Dos Toros | OTOMOTO,200,194132,AS16509,AMAZON-02,US,18.66.132.0/24,dostoros.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,dostoros.otomoto.pl,cloudfront,443,https://dostoros.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.80,/,,18.66.122.108,React,11,False,True,,,,https://dostoros.otomoto.pl/inventory
dsfatima.imovirtual.com,"Agência imobiliária Fátima, Ourém, Santarém - Decisões & Soluções Fátima | Imovirtual",200,366674,AS16509,AMAZON-02,US,18.66.116.0/23,dsfatima.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.imovirtual.com,*.imovirtual.com,imovirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6fff0b1c63ce8c52bdaa6680d66f5dd2,013ae7cfdd1059e9fe5896d792b6d59268ad3d83b298d1a2729aa89847980e7a,True,ctls,dsfatima.imovirtual.com,cloudfront,443,https://dsfatima.imovirtual.com:443,https,nginx,text/html,GET,18.66.112.49,/,1812825064,18.66.112.118,PHP,3408,False,True,,,fonts.googleapis.com,
dsstorewarszawa.otomoto.pl,DS STORE Warszawa | OTOMOTO,200,274246,AS16509,AMAZON-02,US,99.86.104.0/24,dsstorewarszawa.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,dsstorewarszawa.otomoto.pl,cloudfront,443,https://dsstorewarszawa.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,99.86.91.4,/,,99.86.91.63,React,11,False,True,,,,https://dsstorewarszawa.otomoto.pl/inventory
dziaduch.otodom.pl,Biuro nieruchomości Gdynia - Obrót Nieruchomościami Katarzyna Szubińska Dziaduch | Otodom,200,171672,AS0,Not routed,None,13.32.100.0/23,www.otodom.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-26T00:00:00Z,2024-04-23T23:59:59Z,CN=*.otodom.pl,*.otodom.pl,otodom.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ade1b433e0f78df9ec103562923557eb,33a30a245338ef71a9db2f54200617b50176afc9d4df95671de1989ae4c85905,True,ctls,www.otodom.pl,cloudfront,443,https://dziaduch.otodom.pl:443,https,openresty/1.21.4.1,text/html,GET,13.32.99.61,/,,13.32.99.62,React,20,False,True,,,,https://www.otodom.pl/pl/firmy/biura-nieruchomosci/obrot-nieruchomosciami-katarzyna-szubinska-dziaduch-ID7097599
dziuk.otomoto.pl,Auto Salon DZIUK Dealer Krajowych Samochodów Używanych. | OTOMOTO,200,340810,AS0,Not routed,None,18.165.192.0/23,dziuk.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,dziuk.otomoto.pl,cloudfront,443,https://dziuk.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.165.183.77,/,,18.165.183.100,React,11,False,True,,,,https://dziuk.otomoto.pl/inventory
ebrokers.otodom.pl,"Otodom: Nieruchomości, Mieszkania, Domy, Działki",200,160629,AS0,Not routed,None,13.32.100.0/23,www.otodom.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-26T00:00:00Z,2024-04-23T23:59:59Z,CN=*.otodom.pl,*.otodom.pl,otodom.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ade1b433e0f78df9ec103562923557eb,33a30a245338ef71a9db2f54200617b50176afc9d4df95671de1989ae4c85905,True,ctls,www.otodom.pl,cloudfront,443,https://ebrokers.otodom.pl:443,https,openresty/1.21.4.1,text/html,GET,13.32.99.61,/,,13.32.99.107,React,1,False,True,,,,https://www.otodom.pl
ebudowlane.olx.pl,EBUDOWLANE TOMASZ NAWROCKI,200,2177477,AS16509,AMAZON-02,US,143.204.216.0/24,ebudowlane.olx.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pl,olx.pl,*.olx.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2b84a440b6a23cf354c81b3a48906b35,4dfc28935fa36bdc146998cc24f5cc50b1bb553fc7515be4cf56c8a3d59ba2e4,True,ctls,ebudowlane.olx.pl,cloudfront,443,https://ebudowlane.olx.pl:443,https,nginx/1.23.0,text/html,GET,143.204.215.110,/,82561444,143.204.215.57,React,109,False,True,,,https://*.olx.pl,
ecteamkw.imovirtual.com,"Agência imobiliária Aradas, Aveiro - EC Team  -  KW Área Aveiro | Imovirtual",200,379359,AS16509,AMAZON-02,US,18.164.104.0/24,ecteamkw.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.imovirtual.com,*.imovirtual.com,imovirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6fff0b1c63ce8c52bdaa6680d66f5dd2,013ae7cfdd1059e9fe5896d792b6d59268ad3d83b298d1a2729aa89847980e7a,True,ctls,ecteamkw.imovirtual.com,cloudfront,443,https://ecteamkw.imovirtual.com:443,https,nginx,text/html,GET,18.164.96.41,/,1616670901,18.164.96.89,PHP,3519,False,True,,,fonts.googleapis.com,
edge-onevc-sip-shv-02-del1.olx.pl,"Ogłoszenia - Sprzedam, kupię na OLX.pl",200,156980,AS16509,AMAZON-02,US,143.204.216.0/24,edge-onevc-sip-shv-02-del1.olx.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pl,olx.pl,*.olx.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2b84a440b6a23cf354c81b3a48906b35,4dfc28935fa36bdc146998cc24f5cc50b1bb553fc7515be4cf56c8a3d59ba2e4,True,ctls,edge-onevc-sip-shv-02-del1.olx.pl,cloudfront,443,https://edge-onevc-sip-shv-02-del1.olx.pl:443,https,nginx/1.23.0,text/html,GET,143.204.215.57,/,82561444,143.204.215.4,Nginx:1.23.0,195,False,True,,,https://*.olx.pl,
elektropunkt.olx.pl,Elektropunkt,200,2337407,AS16509,AMAZON-02,US,143.204.216.0/24,elektropunkt.olx.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pl,olx.pl,*.olx.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2b84a440b6a23cf354c81b3a48906b35,4dfc28935fa36bdc146998cc24f5cc50b1bb553fc7515be4cf56c8a3d59ba2e4,True,ctls,elektropunkt.olx.pl,cloudfront,443,https://elektropunkt.olx.pl:443,https,nginx/1.23.0,text/html,GET,143.204.215.85,/,82561444,143.204.215.57,React,117,False,True,,,https://*.olx.pl,
emmotors.otomoto.pl,*** EMMOTORS *** Salon Motocykli Nowych i Używanych *** DOSTARCZAMY POD WSKAZANY ADRES *** | OTOMOTO,200,308470,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,emmotors.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,emmotors.otomoto.pl,cloudfront,443,https://emmotors.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,108.138.128.96,/,,108.138.128.115,React,11,False,True,,,,https://emmotors.otomoto.pl/inventory
emp-profile-frontend.employer.olx.pl,,403,243,AS16509,AMAZON-02,US,18.66.102.0/24,emp-profile-frontend.employer.olx.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,2024-03-15T23:59:59Z,CN=emp-profile-frontend.employer.olx.pl,emp-profile-frontend.employer.olx.pl,emp-profile-frontend.employer.olx.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ad877a9271930320200ba56d28138081,a589e026a60e7f881b9e79f1afc43566908ae34b96e0a9efb48bf47c9df9e6fd,,ctls,emp-profile-frontend.employer.olx.pl,cloudfront,443,https://emp-profile-frontend.employer.olx.pl:443,https,AmazonS3,application/xml,GET,18.66.97.76,/,160044281,2600:9000:223c:8600:6:9dff:fb00:93a1,Amazon Web Services,2,False,True,,,,
emprego.olx.pt,Portugal Anúncios Classificados OLX,200,157063,AS0,Not routed,None,99.86.8.0/24,emprego.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pt,olx.pt,*.olx.pt,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d1a19d1e10cd0a034fd5debd0ebc7f2,450f1c2efd48ae0bc57daade1c5f8d0ea77d3b1a7d9644f21873bf98579a5925,True,ctls,emprego.olx.pt,cloudfront,443,https://emprego.olx.pt:443,https,nginx/1.23.0,text/html,GET,99.86.4.88,/,,99.86.4.54,Nginx:1.23.0,195,False,True,,,https://*.olx.pt,
enterpriseenrollment.olx.pl,Microsoft Intune admin center,200,39770,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,13.64.0.0/11,intune.microsoft.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-20T00:03:25Z,2024-04-14T00:03:25Z,"CN=intune.microsoft.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",intune.microsoft.com,intune.microsoft.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,fbe882ad9daeb5df0f0d14db966ea3c8,d5bab55b00d08eec6b9981deee10c77d19ccdd091bfd836e38b6bc95a281a90d,,ctls,intune.microsoft.com,azure,443,https://enterpriseenrollment.olx.pl:443,https,,text/html,GET,13.74.111.192,/,1631801191,13.74.111.192,HSTS,4,False,True,,Microsoft Corporation,,https://intune.microsoft.com/
enterpriseregistration.olx.pl,Service,404,1565,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.196.0.0/18,enterpriseregistration.olx.pl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-14T19:36:32Z,2024-02-09T19:36:32Z,"CN=*.enterpriseregistration.windows.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.enterpriseregistration.windows.net,enterpriseregistration.windows.net,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,a6e45158afb23e4d3d7ad5975ed54d03,62af4b86a7f8d2913ffabbbb4465a2cd43cdd51d772ff6a8a77cdfe4968a5037,True,ctls,enterpriseregistration.olx.pl,azure,443,https://enterpriseregistration.olx.pl:443,https,,text/html,GET,20.190.137.40,/,-2070773535,20.190.137.40,HSTS,14,False,True,True,Microsoft Corporation,,
entregas.olx.pt,Entregas OLX,200,36315,AS209242,"CLOUDFLARESPECTRUM Cloudflare, Inc.",US,141.193.213.0/24,entregas.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T10:21:57Z,2023-06-06T10:21:56Z,CN=entregas.olx.pt,entregas.olx.pt,entregas.olx.pt,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7c7ef43708e11ddc5b20232bda566897,3d21ef27b55d9296ab1fc3cd6ff029099a6287fc8f09128acc31e12e815edae9,,ctls,entregas.olx.pt,,443,https://entregas.olx.pt:443,https,cloudflare,text/html,GET,141.193.213.20,/,-1840324437,141.193.213.21,WordPress,464,False,,,,,
enzo.otomoto.pl,ENZO | OTOMOTO,200,123871,AS16509,AMAZON-02,US,18.66.132.0/24,enzo.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,enzo.otomoto.pl,cloudfront,443,https://enzo.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.80,/,,18.66.122.101,React,11,False,True,,,,https://enzo.otomoto.pl/inventory
erasantarem.imovirtual.com,"Agência imobiliária União de Freguesias da cidade de Santarém, Santarém - ERA Santarém | Imovirtual",200,388504,AS16509,AMAZON-02,US,18.66.116.0/23,erasantarem.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.imovirtual.com,*.imovirtual.com,imovirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6fff0b1c63ce8c52bdaa6680d66f5dd2,013ae7cfdd1059e9fe5896d792b6d59268ad3d83b298d1a2729aa89847980e7a,True,ctls,erasantarem.imovirtual.com,cloudfront,443,https://erasantarem.imovirtual.com:443,https,nginx,text/html,GET,18.66.112.49,/,-761609904,18.66.112.89,PHP,3520,False,True,,,fonts.googleapis.com,
esposende.olx.pt,"Houston, temos um problema!",404,162371,AS0,Not routed,None,99.86.8.0/24,esposende.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pt,olx.pt,*.olx.pt,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d1a19d1e10cd0a034fd5debd0ebc7f2,450f1c2efd48ae0bc57daade1c5f8d0ea77d3b1a7d9644f21873bf98579a5925,True,ctls,esposende.olx.pt,cloudfront,443,https://esposende.olx.pt:443,https,nginx/1.23.0,text/html,GET,99.86.4.88,/,,99.86.4.29,Nginx:1.23.0,190,False,True,,,https://*.olx.pt,
esri.okta.com.special-employeesurvey.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,186085,AS16509,AMAZON-02,US,18.66.102.0/24,esri.okta.com.special-employeesurvey.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,esri.okta.com.special-employeesurvey.standvirtual.com,cloudfront,443,https://esri.okta.com.special-employeesurvey.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.62,/,,18.66.97.7,React,29,False,True,True,,,https://esri.okta.com.special-employeesurvey.standvirtual.com/inventory
euromarketopel.otomoto.pl,Euromarket Opel | OTOMOTO,200,124135,AS16509,AMAZON-02,US,18.66.132.0/24,euromarketopel.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,euromarketopel.otomoto.pl,cloudfront,443,https://euromarketopel.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.101,/,,18.66.122.108,React,11,False,True,,,,https://euromarketopel.otomoto.pl/inventory
europecars.otomoto.pl,Europe Cars | OTOMOTO,200,274086,AS16509,AMAZON-02,US,18.66.132.0/24,europecars.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,europecars.otomoto.pl,cloudfront,443,https://europecars.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.18,/,,18.66.122.80,React,11,False,True,,,,https://europecars.otomoto.pl/inventory
expopneu.olx.pt,"Expopneu, Lda.",200,1682508,AS0,Not routed,None,99.86.8.0/24,expopneu.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pt,olx.pt,*.olx.pt,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d1a19d1e10cd0a034fd5debd0ebc7f2,450f1c2efd48ae0bc57daade1c5f8d0ea77d3b1a7d9644f21873bf98579a5925,True,ctls,expopneu.olx.pt,cloudfront,443,https://expopneu.olx.pt:443,https,nginx/1.23.0,text/html,GET,99.86.4.29,/,82561444,99.86.4.64,React,120,False,True,,,https://*.olx.pt,
famoes-lisboa.olx.pt,"Houston, temos um problema!",404,162371,AS0,Not routed,None,99.86.8.0/24,famoes-lisboa.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pt,olx.pt,*.olx.pt,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d1a19d1e10cd0a034fd5debd0ebc7f2,450f1c2efd48ae0bc57daade1c5f8d0ea77d3b1a7d9644f21873bf98579a5925,True,ctls,famoes-lisboa.olx.pt,cloudfront,443,https://famoes-lisboa.olx.pt:443,https,nginx/1.23.0,text/html,GET,99.86.4.29,/,82561444,99.86.4.54,Nginx:1.23.0,190,False,True,,,https:,
feirarenault.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,132474,AS16509,AMAZON-02,US,18.66.102.0/24,feirarenault.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,feirarenault.standvirtual.com,cloudfront,443,https://feirarenault.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.7,/,,18.66.97.62,React,29,False,True,,,,https://feirarenault.standvirtual.com/inventory
fil-s-hobbies.loja.olx.pt,Fil's Hobbies,200,123295,AS16509,AS16509,Unknown,34.240.0.0/12,fil-s-hobbies.loja.olx.pt,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-27T00:00:00Z,2023-10-27T23:59:59Z,"CN=*.loja.olx.pt, O=OLX Global B.V., ST=Noord-Holland, C=NL",*.loja.olx.pt,loja.olx.pt,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,556cb91efb11ea77adb142ea077a3fa7,9a8dc3e816f30efd7c9ac63834fc13861b9f3d0cb419fd03b9b7ab1d1693f351,True,ctls,fil-s-hobbies.loja.olx.pt,,443,https://fil-s-hobbies.loja.olx.pt:443,https,openresty,text/html,GET,34.246.86.97,/,-1840324437,18.203.5.11,jQuery,3720,False,,,OLX Global B.V.,https://app.jivosite.com,
filipepiedade.olx.pt,Portugal Anúncios Classificados OLX,200,157063,AS0,Not routed,None,99.86.8.0/24,filipepiedade.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pt,olx.pt,*.olx.pt,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d1a19d1e10cd0a034fd5debd0ebc7f2,450f1c2efd48ae0bc57daade1c5f8d0ea77d3b1a7d9644f21873bf98579a5925,True,ctls,filipepiedade.olx.pt,cloudfront,443,https://filipepiedade.olx.pt:443,https,nginx/1.23.0,text/html,GET,99.86.4.54,/,,99.86.4.88,Nginx:1.23.0,195,False,True,,,https://*.olx.pt,
fines.otomoto.pl,Polska | OTOMOTO,200,247088,AS16509,AMAZON-02,US,18.66.132.0/24,fines.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,fines.otomoto.pl,cloudfront,443,https://fines.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.101,/,,18.66.122.18,React,11,False,True,,,,https://fines.otomoto.pl/inventory
fmmotors.otomoto.pl,Banino Cars Premium | OTOMOTO,200,127346,AS16509,AMAZON-02,US,18.66.132.0/24,fmmotors.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,fmmotors.otomoto.pl,cloudfront,443,https://fmmotors.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.18,/,,18.66.122.101,React,11,False,True,,,,https://fmmotors.otomoto.pl/inventory
folgosa.olx.pt,"Houston, temos um problema!",404,162371,AS0,Not routed,None,99.86.8.0/24,folgosa.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pt,olx.pt,*.olx.pt,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d1a19d1e10cd0a034fd5debd0ebc7f2,450f1c2efd48ae0bc57daade1c5f8d0ea77d3b1a7d9644f21873bf98579a5925,True,ctls,folgosa.olx.pt,cloudfront,443,https://folgosa.olx.pt:443,https,nginx/1.23.0,text/html,GET,99.86.4.54,/,82561444,99.86.4.64,Nginx:1.23.0,190,False,True,,,https://*.olx.pt,
followings.agentpro.otodom.pl,"Otodom: Nieruchomości, Mieszkania, Domy, Działki",200,160629,AS0,Not routed,None,13.32.100.0/23,www.otodom.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-26T00:00:00Z,2024-04-23T23:59:59Z,CN=*.otodom.pl,*.otodom.pl,otodom.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ade1b433e0f78df9ec103562923557eb,33a30a245338ef71a9db2f54200617b50176afc9d4df95671de1989ae4c85905,True,ctls,www.otodom.pl,cloudfront,443,https://followings.agentpro.otodom.pl:443,https,openresty/1.21.4.1,text/html,GET,13.32.99.81,/,,13.32.99.107,React,1,False,True,,,,https://www.otodom.pl
ford-szadolki.otomoto.pl,FORD PLICHTA GDAŃSK SAMOCHODY UŻYWANE | OTOMOTO,200,437960,AS16509,AMAZON-02,US,18.66.132.0/24,ford-szadolki.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,ford-szadolki.otomoto.pl,cloudfront,443,https://ford-szadolki.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.108,/,1648366518,18.66.122.101,React,11,False,True,,,,https://ford-szadolki.otomoto.pl/inventory
