input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,tech_,lines,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,tls_expired,cdn,tls_self_signed
statelibrary-ncdcr.zoomgov.com,Welcome to Zoom for Government,,6567,443,https://statelibrary-ncdcr.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.158,hCaptcha,195,statelibrary-ncdcr.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,statelibrary-ncdcr.zoomgov.com,,,
static-2.zoom.us,One platform to connect | Zoom,,210879,443,https://static-2.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.2,HTTP/3,2505,static-2.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,static-2.zoom.us,,,
static-c1.zoomdev.us,,,243,443,https://static-c1.zoomdev.us:443,https,AmazonS3,application/xml,GET,143.204.89.59,HTTP/3,2,static-c1.zoomdev.us,443,tls13,TLS_AES_128_GCM_SHA256,2022-07-11T00:00:00Z,"CN=*.zoomdev.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomdev.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,static-c1.zoomdev.us,,True,
static-cf.zoomdev.us,,,27,443,https://static-cf.zoomdev.us:443,https,cloudflare,text/plain,GET,104.18.10.32,HSTS,1,static-cf.zoomdev.us,443,tls13,TLS_AES_128_GCM_SHA256,2022-07-11T00:00:00Z,"CN=*.zoomdev.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomdev.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,static-cf.zoomdev.us,,True,
static.zoom.com,One platform to connect | Zoom,,210733,443,https://static.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.11,HTTP/3,2505,static.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,static.zoom.us,,,
static.zoomgov.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom - Zoom",,127399,443,https://static.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.156,hCaptcha,1433,static.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,static.zoomgov.com,,,
status.wistia.com,Wistia Status,,220420,443,https://status.wistia.com:443,https,Vercel,text/html,GET,76.76.21.61,webpack,8,status.wistia.com,443,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-08T17:01:50Z,CN=status.wistia.com,status.wistia.com,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,status.wistia.com,,,
status.zoomgov.com,Zoom for Government Service Status Status,,69674,443,https://status.zoomgov.com:443,https,,text/html,GET,52.215.192.131,HSTS,1810,status.zoomgov.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-04-21T16:44:33Z,CN=dardenstatus.paradox.ai,dardenstatus.paradox.ai,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,status.zoomgov.com,,,
stavanger.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6822,443,https://stavanger.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.8,HTTP/3,203,stavanger.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,stavanger.zoom.us,,,
stellarhistory.keybase.io,,,243,443,https://stellarhistory.keybase.io:443,https,AmazonS3,application/xml,GET,18.66.97.22,Amazon Web Services,2,stellarhistory.keybase.io,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=stellarhistory.keybase.io,stellarhistory.keybase.io,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,stellarhistory.keybase.io,,True,
stellarhistory1.keybase.io,,,243,443,https://stellarhistory1.keybase.io:443,https,AmazonS3,application/xml,GET,54.230.206.36,Amazon Web Services,2,stellarhistory1.keybase.io,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=stellarhistory.keybase.io,stellarhistory.keybase.io,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,stellarhistory1.keybase.io,,True,
stellarhistory2.keybase.io,,,243,443,https://stellarhistory2.keybase.io:443,https,AmazonS3,application/xml,GET,99.86.4.14,Amazon Web Services,2,stellarhistory2.keybase.io,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=stellarhistory.keybase.io,stellarhistory.keybase.io,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,stellarhistory2.keybase.io,,True,
stewart.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6822,443,https://stewart.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.6,HTTP/3,203,stewart.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,stewart.zoom.us,,,
stillwater-mn.zoomgov.com,"City of Stillwater, Mn Virtual Meetings via Zoom",,17245,443,https://stillwater-mn.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.158,hCaptcha,549,stillwater-mn.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,stillwater-mn.zoomgov.com,,,
stl.zoom.us,Vidéo Conférence - Société de Transport de Laval,,24717,80,http://stl.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.2,hCaptcha,604,stl.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,stl.zoom.us,,,
stl2mo.vartopia.info,Home | Vartopia,,136577,80,http://stl2mo.vartopia.info:80,http,ZGS,text/html,GET,209.17.116.163,HSTS,275,www.vartopia.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-09T00:00:00Z,"CN=*.vartopia.com, O=VARTOPIA\, LLC, ST=Wyoming, C=US",*.vartopia.com,"VARTOPIA, LLC","CN=Network Solutions OV Server CA 2, O=Network Solutions L.L.C., L=Herndon, ST=VA, C=US",Network Solutions OV Server CA 2,Network Solutions L.L.C.,ctls,www.vartopia.com,,,
stlouisfed-org.zoomgov.com,Welcome to Zoom for Government,,6570,443,https://stlouisfed-org.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.156,hCaptcha,195,stlouisfed-org.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,stlouisfed-org.zoomgov.com,,,
stoneridge.zoom.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6822,80,http://stoneridge.zoom.com:80,http,cloudflare,text/html,GET,170.114.0.12,HTTP/3,203,stoneridge.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,stoneridge.zoom.us,,,
stoneridge.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6822,80,http://stoneridge.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.3,HTTP/3,203,stoneridge.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,stoneridge.zoom.us,,,
stories.zoom.us,Together on Zoom - Zoom,,60028,443,https://stories.zoom.us:443,https,nginx,text/html,GET,34.69.25.111,Yoast SEO:20.2.1,257,stories.zoom.us,443,tls13,TLS_AES_256_GCM_SHA384,2023-05-02T15:29:18Z,CN=stories.zoom.us,stories.zoom.us,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,stories.zoom.us,,True,
str.zoom.com,One platform to connect | Zoom,,210714,443,https://str.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.14,HTTP/3,2505,str.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,str.zoom.us,,,
str.zoom.us,One platform to connect | Zoom,,210718,443,https://str.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.5,HTTP/3,2505,str.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,str.zoom.us,,,
streaming.zoom.us,,,36,443,https://streaming.zoom.us:443,https,zoom,application/octet-stream,GET,170.114.11.84,HSTS,2,streaming.zoom.us,443,tls13,TLS_AES_256_GCM_SHA384,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,streaming.zoom.us,,,
stripe.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6247,80,http://stripe.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.2,HTTP/3,185,stripe.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,stripe.zoom.us,,,
stu.zoom.com,One platform to connect | Zoom,,210353,443,https://stu.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.15,HTTP/3,2505,stu.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,stu.zoom.us,,,
stu.zoom.us,One platform to connect | Zoom,,209805,443,https://stu.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.2,HTTP/3,2485,stu.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,stu.zoom.us,,,
su.zoom.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6611,443,https://su.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.11,HTTP/3,196,su.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,su.zoom.us,,,
sub-166-140-66.vartopia.info,403 Forbidden,,561,80,http://sub-166-140-66.vartopia.info:80,http,openresty/1.19.9.1,text/html,GET,209.17.116.163,OpenResty:1.19.9.1,14,,,,,,,,,,,,,,,,
sub-166-144-105.vartopia.info,403 Forbidden,,159,80,http://sub-166-144-105.vartopia.info:80,http,openresty/1.19.9.1,text/html,GET,209.17.116.163,OpenResty:1.19.9.1,8,,,,,,,,,,,,,,,,
sub-166-157-83.vartopia.info,403 Forbidden,,561,80,http://sub-166-157-83.vartopia.info:80,http,openresty/1.19.9.1,text/html,GET,209.17.116.163,OpenResty:1.19.9.1,14,,,,,,,,,,,,,,,,
sub-166-159-8.vartopia.info,403 Forbidden,,561,80,http://sub-166-159-8.vartopia.info:80,http,openresty/1.19.9.1,text/html,GET,209.17.116.163,OpenResty:1.19.9.1,14,,,,,,,,,,,,,,,,
sub-166-241-158.vartopia.info,403 Forbidden,,159,80,http://sub-166-241-158.vartopia.info:80,http,openresty/1.19.9.1,text/html,GET,209.17.116.163,OpenResty:1.19.9.1,8,,,,,,,,,,,,,,,,
sub-166-241-93.vartopia.info,403 Forbidden,,159,80,http://sub-166-241-93.vartopia.info:80,http,openresty/1.19.9.1,text/html,GET,209.17.116.163,OpenResty:1.19.9.1,8,,,,,,,,,,,,,,,,
sub-166-254-136.vartopia.info,403 Forbidden,,561,80,http://sub-166-254-136.vartopia.info:80,http,openresty/1.19.9.1,text/html,GET,209.17.116.163,OpenResty:1.19.9.1,14,,,,,,,,,,,,,,,,
sub-174-196-53.vartopia.info,403 Forbidden,,159,80,http://sub-174-196-53.vartopia.info:80,http,openresty/1.19.9.1,text/html,GET,209.17.116.163,OpenResty:1.19.9.1,8,,,,,,,,,,,,,,,,
sub-97-191-139.vartopia.info,403 Forbidden,,159,80,http://sub-97-191-139.vartopia.info:80,http,openresty/1.19.9.1,text/html,GET,209.17.116.163,OpenResty:1.19.9.1,8,,,,,,,,,,,,,,,,
sub-97-229-136.vartopia.info,403 Forbidden,,561,80,http://sub-97-229-136.vartopia.info:80,http,openresty/1.19.9.1,text/html,GET,209.17.116.163,OpenResty:1.19.9.1,14,,,,,,,,,,,,,,,,
sub-97-28-0.vartopia.info,403 Forbidden,,561,80,http://sub-97-28-0.vartopia.info:80,http,openresty/1.19.9.1,text/html,GET,209.17.116.163,OpenResty:1.19.9.1,14,,,,,,,,,,,,,,,,
sub-97-37-44.vartopia.info,403 Forbidden,,561,80,http://sub-97-37-44.vartopia.info:80,http,openresty/1.19.9.1,text/html,GET,209.17.116.163,OpenResty:1.19.9.1,14,,,,,,,,,,,,,,,,
sub-97-37-53.vartopia.info,403 Forbidden,,561,80,http://sub-97-37-53.vartopia.info:80,http,openresty/1.19.9.1,text/html,GET,209.17.116.163,OpenResty:1.19.9.1,14,,,,,,,,,,,,,,,,
sub-97-38-139.vartopia.info,403 Forbidden,,561,80,http://sub-97-38-139.vartopia.info:80,http,openresty/1.19.9.1,text/html,GET,209.17.116.163,OpenResty:1.19.9.1,14,,,,,,,,,,,,,,,,
sub-97-42-65.vartopia.info,403 Forbidden,,159,80,http://sub-97-42-65.vartopia.info:80,http,openresty/1.19.9.1,text/html,GET,209.17.116.163,OpenResty:1.19.9.1,8,,,,,,,,,,,,,,,,
sub-97-51-25.vartopia.info,403 Forbidden,,159,80,http://sub-97-51-25.vartopia.info:80,http,openresty/1.19.9.1,text/html,GET,209.17.116.163,OpenResty:1.19.9.1,8,,,,,,,,,,,,,,,,
sub-97-57-230.vartopia.info,403 Forbidden,,159,80,http://sub-97-57-230.vartopia.info:80,http,openresty/1.19.9.1,text/html,GET,209.17.116.163,OpenResty:1.19.9.1,8,,,,,,,,,,,,,,,,
success.zoomgov.com,Welcome to Zoom for Government,,6567,443,https://success.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.156,hCaptcha,195,success.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,success.zoomgov.com,,,
sunsetlearning.zoom.us,Sunset Learning Institute | Join A Meeting,,5740,443,https://sunsetlearning.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.6,HTTP/3,191,sunsetlearning.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,sunsetlearning.zoom.us,,,
support.vartopia.com,POPUP,,565721,443,https://support.vartopia.com:443,https,ZGS,text/html,GET,136.143.190.74,Java,7488,support.vartopia.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-14T14:01:14Z,CN=helpdesk.workcentral.ng,helpdesk.workcentral.ng,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,support.vartopia.com,,,
support.zoom.us,Security check,,7668,80,http://support.zoom.us:80,http,cloudflare,text/html,GET,104.16.53.111,Cloudflare,103,support.zoom.us,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=support.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",support.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,support.zoom.us,,True,
support.zoomgov.com,Zoom for Government Support - Zoom for Government,,112531,443,https://support.zoomgov.com:443,https,ServiceNow,text/html,GET,149.96.185.195,Java,386,support.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-22T07:59:08Z,CN=support.zoomgov.com,support.zoomgov.com,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,support.zoomgov.com,,,
sva.zoom.us,SVA - Video Conferencing System,,6497,443,https://sva.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.3,HTTP/3,195,sva.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,sva.zoom.us,,,
swc.zoom.us,One platform to connect | Zoom,,210423,80,http://swc.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.6,HTTP/3,2504,swc.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,swc.zoom.us,,,
switch.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6211,443,https://switch.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.6,HTTP/3,185,switch.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,switch.zoom.us,,,
syngenta.zoom.com,"Syngenta Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6741,443,https://syngenta.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.12,HTTP/3,188,syngenta.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,syngenta.zoom.us,,,
taboola.zoom.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6490,443,https://taboola.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.14,HTTP/3,182,taboola.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,taboola.zoom.us,,,
tac.zoom.us,One platform to connect | Zoom,,210052,80,http://tac.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.2,HTTP/3,2504,tac.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,tac.zoom.us,,,
tak.zoomgov.com,Welcome to Zoom for Government,,6567,443,https://tak.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.156,hCaptcha,195,tak.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,tak.zoomgov.com,,,
tangerine.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6810,443,https://tangerine.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.2,HTTP/3,203,tangerine.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,tangerine.zoom.us,,,
target.zoom.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6810,443,https://target.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.15,HTTP/3,203,target.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,target.zoom.us,,,
target.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6810,80,http://target.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.2,HTTP/3,203,target.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,target.zoom.us,,,
