new,host,a,cname,soa,ns,status_code,cdn,cdn-name,aaaa,mx,txt,caa,has_internal_ips,internal_ips
,aladdin.standvirtual.com,"18.66.97.92, 18.66.97.110, 18.66.97.7, 18.66.97.62",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
,alanz.standvirtual.com,,d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-611.awsdns-12.net, ns-364.awsdns-45.com, ns-1447.awsdns-52.org",NOERROR,True,cloudfront,,,,,,
,alaveiw.standvirtual.com,"52.85.242.113, 52.85.242.117, 52.85.242.70, 52.85.242.90",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com",NOERROR,True,cloudfront,,,,,,
,aldcarmarket.standvirtual.com,"18.66.97.92, 18.66.97.62, 18.66.97.110, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,aldiaargentina.standvirtual.com,"18.66.97.62, 18.66.97.92, 18.66.97.110, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,alexa-qa.united.com,"184.86.251.9, 184.86.251.13","united-onboardings.edgekey.net, e29805.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,,,,,
,alexa.united.com,"23.11.206.10, 23.11.206.73","united-onboardings.edgekey.net, e29805.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,,,,,
,alfuttaim.standvirtual.com,"18.66.97.7, 18.66.97.62, 18.66.97.92, 18.66.97.110",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
,algarveimoveis.imovirtual.com,"18.165.227.93, 18.165.227.13, 18.165.227.85, 18.165.227.129",da8jjtlgwe84r.cloudfront.net,"ns-1787.awsdns-31.co.uk, awsdns-hostmaster.amazon.com","ns-1150.awsdns-15.org, ns-1787.awsdns-31.co.uk, ns-619.awsdns-13.net, ns-65.awsdns-08.com",NOERROR,True,cloudfront,,,,,,
,almadacasa.imovirtual.com,"18.66.112.118, 18.66.112.3, 18.66.112.89, 18.66.112.49",da8jjtlgwe84r.cloudfront.net,"ns-1787.awsdns-31.co.uk, awsdns-hostmaster.amazon.com","ns-619.awsdns-13.net, ns-1787.awsdns-31.co.uk, ns-1150.awsdns-15.org, ns-65.awsdns-08.com",NOERROR,True,cloudfront,,,,,,
,almdm03.standvirtual.com,"18.66.97.62, 18.66.97.92, 18.66.97.110, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
,alpha-2019.standvirtual.com,"18.66.97.92, 18.66.97.110, 18.66.97.62, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,alpha-35.standvirtual.com,"108.157.4.67, 108.157.4.97, 108.157.4.100, 108.157.4.68",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org",NOERROR,True,cloudfront,,,,,,
,alpha-a93e5457-lp-omega.standvirtual.com,"13.225.34.24, 13.225.34.66, 13.225.34.17, 13.225.34.90",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,alpha-access0-hlthopenemea.standvirtual.com,"108.157.4.97, 108.157.4.68, 108.157.4.67, 108.157.4.100",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org",NOERROR,True,cloudfront,,,,,,
,alpha-auth-antiviruspre.standvirtual.com,"13.225.34.90, 13.225.34.24, 13.225.34.66, 13.225.34.17",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org",NOERROR,True,cloudfront,,,,,,
,alpha-customersacc-relay.standvirtual.com,"108.157.4.68, 108.157.4.100, 108.157.4.67, 108.157.4.97",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com",NOERROR,True,cloudfront,,,,,,
,alpha-dev-ns10.standvirtual.com,"18.66.97.92, 18.66.97.110, 18.66.97.62, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
,alpha-easports.standvirtual.com,"13.225.34.24, 13.225.34.17, 13.225.34.90, 13.225.34.66",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
,alpha-innopolis.standvirtual.com,"18.66.97.92, 18.66.97.110, 18.66.97.7, 18.66.97.62",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com",NOERROR,True,cloudfront,,,,,,
,alpha-oceaniauploadspanel.standvirtual.com,"18.66.97.110, 18.66.97.92, 18.66.97.62, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
,alpha-staginglbappmx.standvirtual.com,"18.66.97.7, 18.66.97.110, 18.66.97.92, 18.66.97.62",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com",NOERROR,True,cloudfront,,,,,,
,alpha.vacations.united.com,199.66.249.32,,"vndcdf-fs0000-gma3-vip.ual.com, hostmaster.united.com",,NOERROR,,,,,,,,
,alphaalpha-alphaalt-acc-backupsauth-antiviruspre.standvirtual.com,"18.66.97.92, 18.66.97.62, 18.66.97.7, 18.66.97.110",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-611.awsdns-12.net, ns-1869.awsdns-41.co.uk, ns-1447.awsdns-52.org, ns-364.awsdns-45.com",NOERROR,True,cloudfront,,,,,,
,alphaalpha-vip-legacy-site.standvirtual.com,"18.66.97.92, 18.66.97.62, 18.66.97.110, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,alphacdn.standvirtual.com,"18.66.97.62, 18.66.97.110, 18.66.97.92, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org",NOERROR,True,cloudfront,,,,,,
,alphacorporate.standvirtual.com,"18.66.97.62, 18.66.97.92, 18.66.97.110, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com",NOERROR,True,cloudfront,,,,,,
,alphaexternal.standvirtual.com,"18.66.97.62, 18.66.97.92, 18.66.97.110, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-364.awsdns-45.com",NOERROR,True,cloudfront,,,,,,
,alphaprivate-ipv6-cacheeuw-meet-git.standvirtual.com,"18.66.97.62, 18.66.97.110, 18.66.97.7, 18.66.97.92",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-1447.awsdns-52.org, ns-611.awsdns-12.net, ns-364.awsdns-45.com",NOERROR,True,cloudfront,,,,,,
,alphaprotocol.standvirtual.com,"18.66.97.62, 18.66.97.7, 18.66.97.92, 18.66.97.110",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,alphav1-accounts-acceptatie.standvirtual.com,"54.192.137.95, 54.192.137.97, 54.192.137.24, 54.192.137.44",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns1.verticals.olx.org, ns2.verticals.olx.org, ns3.verticals.olx.org, ns4.verticals.olx.org",NOERROR,True,cloudfront,,,,,,
,alt-203948g48.standvirtual.com,,d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,altlatin.standvirtual.com,"13.225.34.90, 13.225.34.66, 13.225.34.17, 13.225.34.24",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,altmobile.standvirtual.com,"13.225.34.17, 13.225.34.24, 13.225.34.90, 13.225.34.66",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-1447.awsdns-52.org, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,ambrocarstandvirtual.standvirtual.com,"18.66.97.62, 18.66.97.92, 18.66.97.110, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,amdocs-skyview.standvirtual.com,"18.66.97.7, 18.66.97.92, 18.66.97.62, 18.66.97.110",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,ameddciviliancorps.standvirtual.com,"18.244.146.94, 18.244.146.25, 18.244.146.23, 18.244.146.65, 205.251.193.108",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,2600:9000:5301:6c00::1,,,,,
,amiller-ahs.standvirtual.com,"18.66.97.62, 18.66.97.92, 18.66.97.110, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
,analytics-rts4-beta.standvirtual.com,"18.66.97.62, 18.66.97.92, 18.66.97.7, 18.66.97.110",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org",NOERROR,True,cloudfront,,,,,,
,analytics.ual.com,23.212.202.113,"sharepoint.ual.com, ual-onboardings.edgekey.net, e4621.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,,,,,
,analytics.vacations.united.com,91.235.133.113,h-vacations.united.online-metrix.net,,,NOERROR,,,,,,,,
,anchorevlan-wdc04-855-1191.standvirtual.com,"18.66.97.92, 18.66.97.110, 18.66.97.7, 18.66.97.62",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
,anchorserver16.standvirtual.com,"108.156.60.109, 108.156.60.83, 108.156.60.54, 108.156.60.49",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,anchorserver41.standvirtual.com,"18.244.146.23, 18.244.146.65, 18.244.146.25, 18.244.146.94, 205.251.193.108",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,2600:9000:5301:6c00::1,,,,,
,anchorserver52.standvirtual.com,"18.66.97.7, 18.66.97.62, 18.66.97.110, 18.66.97.92",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,andcdcxpacssec03-fe.ual.com,,,,,NOERROR,,,,,,,,
,andcqadpintra2p02.ual.com,,,,,NOERROR,,,,,,,,
,andreriwuthalo.standvirtual.com,"18.66.97.62, 18.66.97.110, 18.66.97.92, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,androdumpper.standvirtual.com,"18.66.97.92, 18.66.97.62, 18.66.97.110, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,anduril-dev1.standvirtual.com,"18.66.97.110, 18.66.97.7, 18.66.97.62, 18.66.97.92",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
,andy-os.standvirtual.com,"18.66.97.92, 18.66.97.62, 18.66.97.110, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,animaltravel.ual.com,23.212.202.113,"ual-onboardings.edgekey.net, e4621.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,,,,,
,anissdairy.standvirtual.com,"18.66.97.92, 18.66.97.110, 18.66.97.62, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,anniston-164-66-211-22.standvirtual.com,"18.66.97.92, 18.66.97.62, 18.66.97.7, 18.66.97.110",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-611.awsdns-12.net, ns-364.awsdns-45.com, ns-1447.awsdns-52.org",NOERROR,True,cloudfront,,,,,,
,antalyaaihl.standvirtual.com,"18.66.97.7, 18.66.97.92, 18.66.97.62, 18.66.97.110",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,anteromotos.standvirtual.com,"18.66.97.7, 18.66.97.92, 18.66.97.110, 18.66.97.62",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-611.awsdns-12.net, ns-364.awsdns-45.com, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
,antexoume.standvirtual.com,"18.66.97.7, 18.66.97.110, 18.66.97.62, 18.66.97.92",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,antifreezedesign.standvirtual.com,"18.66.97.92, 18.66.97.62, 18.66.97.7, 18.66.97.110",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com",NOERROR,True,cloudfront,,,,,,
,antivirus.ual.com,165.212.168.216,ual.usa.net,"dnsext01.usa.net, dnsadmin.usa.net",,NOERROR,,,,,,,,
,antiviruspre.standvirtual.com,"18.66.97.62, 18.66.97.92, 18.66.97.7, 18.66.97.110",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,antivirusublic19.standvirtual.com,"18.244.146.23, 18.244.146.25, 18.244.146.65, 18.244.146.94, 205.251.193.108",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,2600:9000:5301:6c00::1,,,,,
,anycast-control-ext3-shv-01-mxp2.standvirtual.com,"18.66.97.62, 18.66.97.7, 18.66.97.92, 18.66.97.110",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,anycast-t4-c4-scm.standvirtual.com,"18.66.97.7, 18.66.97.62, 18.66.97.92, 18.66.97.110",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
,ao.css.ual.com,"216.136.1.173, 12.169.195.173",,"vndcdf-fs0000-gma3-vip.ual.com, ualipconfig.united.com",,NOERROR,,,,,,,,
,ao.unitedservices.ual.com,,,"vndcdf-fs0000-gma3-vip.ual.com, ualipconfig.united.com",,NOERROR,,,,,,,,
,aodcommandcenter-qa.awscloud.ual.com,"3.219.81.151, 3.217.66.136",,"ns-423.awsdns-52.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,aopcpcargoweb01.ual.com,209.87.112.245,,"vndcdf-fs0000-gma3-vip.ual.com, ualipconfig.united.com",,NOERROR,,,,,,,,
,aopcpcargoweb02.ual.com,209.87.112.246,,"vndcdf-fs0000-gma3-vip.ual.com, ualipconfig.united.com",,NOERROR,,,,,,,,
,aopcvcse1.ual.com,161.215.9.247,,"vndcdf-fs0000-gma3-vip.ual.com, ualipconfig.united.com",,NOERROR,,,,,,,,
,aotscl-lsp-wl.standvirtual.com,"18.66.97.7, 18.66.97.62, 18.66.97.110, 18.66.97.92",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-611.awsdns-12.net, ns-364.awsdns-45.com",NOERROR,True,cloudfront,,,,,,
,ap-05.standvirtual.com,"18.66.97.7, 18.66.97.110, 18.66.97.62, 18.66.97.92",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,ap65.standvirtual.com,"13.225.34.66, 13.225.34.17, 13.225.34.90, 13.225.34.24",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org",NOERROR,True,cloudfront,,,,,,
,apaclient.united.com,"104.126.37.138, 104.126.37.145","united-onboardings.edgekey.net, e29805.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,,,,,
,apaclientqa.united.com,161.215.210.14,,"vndcdf-fs0000-gma3-vip.ual.com, hostmaster.united.com",,NOERROR,,,,,,,,
,aparatury.standvirtual.com,"13.225.34.24, 13.225.34.66, 13.225.34.17, 13.225.34.90",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns1.verticals.olx.org, ns2.verticals.olx.org, ns3.verticals.olx.org, ns4.verticals.olx.org",NOERROR,True,cloudfront,,,,,,
,apay-partner-services-pr-pod3.standvirtual.com,"54.192.137.95, 54.192.137.97, 54.192.137.24, 54.192.137.44",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,apg-130-114-134-18.standvirtual.com,"18.66.97.7, 18.66.97.62, 18.66.97.110, 18.66.97.92",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-364.awsdns-45.com, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
,apg-130-114-139-67.standvirtual.com,"18.244.146.65, 18.244.146.23, 18.244.146.25, 18.244.146.94, 205.251.193.108",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-611.awsdns-12.net, ns-364.awsdns-45.com, ns-1447.awsdns-52.org",NOERROR,True,cloudfront,2600:9000:5301:6c00::1,,,,,
,apg-130-114-183-72.standvirtual.com,"13.225.34.24, 13.225.34.66, 13.225.34.17, 13.225.34.90",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,apg-130-114-212-34.standvirtual.com,"18.66.97.62, 18.66.97.92, 18.66.97.110, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,api-32-0-0-32-0-1.standvirtual.com,"13.225.34.24, 13.225.34.66, 13.225.34.17, 13.225.34.90",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
,api-acc-acc-appaws-service-63wc39887561kxglpj3c-heytsmrygy3dmnc.standvirtual.com,"18.66.97.92, 18.66.97.7, 18.66.97.110, 18.66.97.62",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com",NOERROR,True,cloudfront,,,,,,
,api-aeuw3c.standvirtual.com,"18.154.227.47, 18.154.227.38, 18.154.227.36, 18.154.227.116, 205.251.193.108, 205.251.194.99, 205.251.197.167, 205.251.199.77",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-611.awsdns-12.net, ns-364.awsdns-45.com, ns-1447.awsdns-52.org",NOERROR,True,cloudfront,,,,,,
