input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn,csp_domains_,tls_subject_org_,tls_mismatched,tls_expired
17-121-117-209.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131986,17-121-117-209.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-117-209.standvirtual.com,cloudfront,443,https://17-121-117-209.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.110,/,444314186,https://17-121-117-209.standvirtual.com/inventory,18.66.97.7,React,29,False,True,,,,
17-121-118-144.standvirtual.com,429 Too Many Requests,429,577,17-121-118-144.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-118-144.standvirtual.com,cloudfront,443,https://17-121-118-144.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.7,/,-1102229851,https://17-121-118-144.standvirtual.com/inventory,18.66.97.92,OpenResty:1.21.4.1,14,False,True,,,,
17-121-118-220.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131985,17-121-118-220.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-118-220.standvirtual.com,cloudfront,443,https://17-121-118-220.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.7,/,-281448943,https://17-121-118-220.standvirtual.com/inventory,18.66.97.62,React,29,False,True,,,,
17-121-119-157.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131985,17-121-119-157.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-119-157.standvirtual.com,cloudfront,443,https://17-121-119-157.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.110,/,1062318219,https://17-121-119-157.standvirtual.com/inventory,18.66.97.7,React,29,False,True,,,,
17-121-119-203.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,185749,17-121-119-203.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-119-203.standvirtual.com,cloudfront,443,https://17-121-119-203.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.7,/,-1899322352,https://17-121-119-203.standvirtual.com/inventory,18.66.97.92,React,29,False,True,,,,
17-121-120-180.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131986,17-121-120-180.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-120-180.standvirtual.com,cloudfront,443,https://17-121-120-180.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.110,/,-577037338,https://17-121-120-180.standvirtual.com/inventory,18.66.97.62,React,29,False,True,,,,
17-121-121-192.standvirtual.com,429 Too Many Requests,429,577,17-121-121-192.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-121-192.standvirtual.com,cloudfront,443,https://17-121-121-192.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.62,/,,https://17-121-121-192.standvirtual.com/inventory,18.66.97.110,OpenResty:1.21.4.1,14,False,True,,,,
17-121-122-51.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,185748,17-121-122-51.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-122-51.standvirtual.com,cloudfront,443,https://17-121-122-51.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.92,/,-796158597,https://17-121-122-51.standvirtual.com/inventory,18.66.97.7,React,29,False,True,,,,
17-121-123-129.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131986,17-121-123-129.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-123-129.standvirtual.com,cloudfront,443,https://17-121-123-129.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.62,/,1921339414,https://17-121-123-129.standvirtual.com/inventory,18.66.97.7,React,29,False,True,,,,
17-121-123-144.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131984,17-121-123-144.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-123-144.standvirtual.com,cloudfront,443,https://17-121-123-144.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.62,/,-1474345877,https://17-121-123-144.standvirtual.com/inventory,18.66.97.110,React,29,False,True,,,,
17-121-123-156.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131986,17-121-123-156.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-123-156.standvirtual.com,cloudfront,443,https://17-121-123-156.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.110,/,-630974178,https://17-121-123-156.standvirtual.com/inventory,18.66.97.92,React,29,False,True,,,,
17-121-123-179.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131986,17-121-123-179.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-123-179.standvirtual.com,cloudfront,443,https://17-121-123-179.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.110,/,-1654872457,https://17-121-123-179.standvirtual.com/inventory,18.66.97.92,React,29,False,True,,,,
17-121-123-233.standvirtual.com,429 Too Many Requests,429,577,17-121-123-233.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-123-233.standvirtual.com,cloudfront,443,https://17-121-123-233.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.92,/,-79195204,https://17-121-123-233.standvirtual.com/inventory,18.66.97.110,OpenResty:1.21.4.1,14,False,True,,,,
17-121-125-13.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131983,17-121-125-13.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-125-13.standvirtual.com,cloudfront,443,https://17-121-125-13.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.92,/,-1372877120,https://17-121-125-13.standvirtual.com/inventory,18.66.97.110,React,29,False,True,,,,
17-121-125-170.standvirtual.com,429 Too Many Requests,429,175,17-121-125-170.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-125-170.standvirtual.com,cloudfront,443,https://17-121-125-170.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.110,/,-2059337782,https://17-121-125-170.standvirtual.com/inventory,18.66.97.62,OpenResty:1.21.4.1,8,False,True,,,,
17-121-125-208.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131986,17-121-125-208.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-125-208.standvirtual.com,cloudfront,443,https://17-121-125-208.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.92,/,239740406,https://17-121-125-208.standvirtual.com/inventory,18.66.97.110,React,29,False,True,,,,
17-121-125-48.standvirtual.com,429 Too Many Requests,429,577,17-121-125-48.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-125-48.standvirtual.com,cloudfront,443,https://17-121-125-48.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.62,/,689488715,https://17-121-125-48.standvirtual.com/inventory,18.66.97.7,OpenResty:1.21.4.1,14,False,True,,,,
17-121-126-62.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131985,17-121-126-62.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-126-62.standvirtual.com,cloudfront,443,https://17-121-126-62.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.92,/,1083476749,https://17-121-126-62.standvirtual.com/inventory,18.66.97.110,React,29,False,True,,,,
17-121-127-66.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131985,17-121-127-66.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-121-127-66.standvirtual.com,cloudfront,443,https://17-121-127-66.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.92,/,687399276,https://17-121-127-66.standvirtual.com/inventory,18.66.97.110,React,29,False,True,,,,
17-58-97-126.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131984,17-58-97-126.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-58-97-126.standvirtual.com,cloudfront,443,https://17-58-97-126.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.62,/,384577284,https://17-58-97-126.standvirtual.com/inventory,18.66.97.92,React,29,False,True,,,,
17-58-97-221.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,185747,17-58-97-221.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,17-58-97-221.standvirtual.com,cloudfront,443,https://17-58-97-221.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.7,/,786061778,https://17-58-97-221.standvirtual.com/inventory,18.66.97.110,React,29,False,True,,,,
173-234-179-93.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131987,173-234-179-93.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,173-234-179-93.standvirtual.com,cloudfront,443,https://173-234-179-93.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.92,/,180283203,https://173-234-179-93.standvirtual.com/inventory,18.66.97.110,React,29,False,True,,,,
1797086g36.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131982,1797086g36.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,1797086g36.standvirtual.com,cloudfront,443,https://1797086g36.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.7,/,1827589285,https://1797086g36.standvirtual.com/inventory,18.66.97.92,React,29,False,True,,,,
1804791g41.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131982,1804791g41.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,1804791g41.standvirtual.com,cloudfront,443,https://1804791g41.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.7,/,616403411,https://1804791g41.standvirtual.com/inventory,18.66.97.92,React,29,False,True,,,,
181222212.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131980,181222212.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,181222212.standvirtual.com,cloudfront,443,https://181222212.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.62,/,-222187667,https://181222212.standvirtual.com/inventory,18.66.97.92,React,29,False,True,,,,
182875g25.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131981,182875g25.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,182875g25.standvirtual.com,cloudfront,443,https://182875g25.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.92,/,534884635,https://182875g25.standvirtual.com/inventory,18.66.97.7,React,29,False,True,,,,
1838830g30.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,185743,1838830g30.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,1838830g30.standvirtual.com,cloudfront,443,https://1838830g30.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.92,/,-1758965914,https://1838830g30.standvirtual.com/inventory,18.66.97.7,React,29,False,True,,,,
19102232.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,185743,19102232.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,19102232.standvirtual.com,cloudfront,443,https://19102232.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.92,/,-404071607,https://19102232.standvirtual.com/inventory,18.66.97.62,React,29,False,True,,,,
19sys.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131977,19sys.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,19sys.standvirtual.com,cloudfront,443,https://19sys.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.7,/,-683458259,https://19sys.standvirtual.com/inventory,18.66.97.62,React,29,False,True,,,,
1f60520e-6907-4160-9b4d-2f89d1593b0f.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,132007,1f60520e-6907-4160-9b4d-2f89d1593b0f.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,1f60520e-6907-4160-9b4d-2f89d1593b0f.standvirtual.com,cloudfront,443,https://1f60520e-6907-4160-9b4d-2f89d1593b0f.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.110,/,872020421,https://1f60520e-6907-4160-9b4d-2f89d1593b0f.standvirtual.com/inventory,18.66.97.62,React,29,False,True,,,,
1o1zegx2.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131978,1o1zegx2.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,1o1zegx2.standvirtual.com,cloudfront,443,https://1o1zegx2.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.110,/,715530348,https://1o1zegx2.standvirtual.com/inventory,18.66.97.62,React,29,False,True,,,,
2-26.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,185740,2-26.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,2-26.standvirtual.com,cloudfront,443,https://2-26.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.7,/,-1641030850,https://2-26.standvirtual.com/inventory,18.66.97.62,React,29,False,True,,,,
20-courier2.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131983,20-courier2.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,20-courier2.standvirtual.com,cloudfront,443,https://20-courier2.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.110,/,-454819366,https://20-courier2.standvirtual.com/inventory,18.66.97.7,React,29,False,True,,,,
2018-16178g28.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131985,2018-16178g28.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,2018-16178g28.standvirtual.com,cloudfront,443,https://2018-16178g28.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.110,/,-1103882050,https://2018-16178g28.standvirtual.com/inventory,18.66.97.7,React,29,False,True,,,,
2018-betadbmsadmin.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,131989,2018-betadbmsadmin.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,2018-betadbmsadmin.standvirtual.com,cloudfront,443,https://2018-betadbmsadmin.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.92,/,-1439934155,https://2018-betadbmsadmin.standvirtual.com/inventory,18.66.97.7,React,29,False,True,,,,
