new,host,a,cname,soa,status_code,has_internal_ips,internal_ips,txt,aaaa,ns,mx,cdn,cdn-name
[x],updatecustomersdb2-corp.m.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],upgradechefredirect-ns-intra-backups-www-test.x.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],upload-gr1.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],uploaddefault-rings.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],uploademailops.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],uploadprivate-exchange-examplesbackup-meet-git.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],uploads-root.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],uploads-root.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],uploadsdata-auth-antiviruspre.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],uppic.360buy.com,60.29.252.55,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ur.jr.jd.com,106.38.239.157,ur.jr.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,240e:904:3400:200::f,,,,
[x],us-api.jd.com,202.77.132.231,us-api.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],us.jd.com,172.18.254.31,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.18.254.31,,,,,,
[x],usearch.jd.com,"172.18.230.31, 172.20.37.157",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.18.230.31, 172.20.37.157",,,,,,
[x],user-host-aws.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],user-vsp.jd.com,111.206.227.157,user-vsp.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],usergcp.man.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],users-systemwebdebuginternal-wwwmiembros.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],users-systemwebdebuginternal-wwwmiembros.ua.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],userwebip.man.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],usp.jd.com,"10.178.14.77, 11.49.205.40",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,10.178.14.77,,,,,,
[x],usw3-7-pda.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],usw3-7-pda.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],usw7-152-pdb.jimi.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],usw7-152-pdb.man.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],uuid.jd.com,172.25.136.3,proxy-b.jd.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.25.136.3,,,,,,
[x],ux.jd.com,"172.18.255.166, 172.20.37.182",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.18.255.166, 172.20.37.182",,,,,,
[x],v.jr.jd.com,"172.23.148.107, 172.23.148.108",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.23.148.107, 172.23.148.108",,,,,,
[x],v1-tb-ingredients.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],v1-ww01-b2bmy-oceania.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],v1.jd.com,,"v1.jd.com.gslb.qianxun.com, jdtv.oss.cn-north-1.jcloudcs.com, 170810202038.oss.cn-north-1.jcloudcs.com.jcloudlb.com, idc.cn-north-1.jdcloudcs.com, idc.cn-north-1.jdcloudcs.com.jcloudlb.com, overseas.cn-north-1.jdcloudcs.com, overseas.cn-north-1.jdcloudcs.com.jcloudlb.com","ns1.jdgslb.com, apollo.jdgslb.com",NOERROR,,,,,,,,
[x],v10.jd.com,,"v10.jd.com.gslb.qianxun.com, jdtv.oss.cn-north-1.jcloudcs.com, 170810202038.oss.cn-north-1.jcloudcs.com.jcloudlb.com, idc.cn-north-1.jdcloudcs.com, idc.cn-north-1.jdcloudcs.com.jcloudlb.com, overseas.cn-north-1.jdcloudcs.com, overseas.cn-north-1.jdcloudcs.com.jcloudlb.com","ns1.jdgslb.com, apollo.jdgslb.com",NOERROR,,,,,,,,
[x],v2-cachevpn-downloadsbeta-clients-git.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],v2.jd.com,,"v2.jd.com.gslb.qianxun.com, jdtv.oss.cn-north-1.jcloudcs.com","ns1.jdgslb.com, apollo.jdgslb.com, ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],v3-apps-docs.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],v3-crm.jd.com,,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],v3.jd.com,,"v3.jd.com.gslb.qianxun.com, jdtv.oss.cn-north-1.jcloudcs.com","ns1.jdgslb.com, apollo.jdgslb.com, ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],v3office.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vas.jd.com,172.28.60.42,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.28.60.42,,,,,,
[x],vault.jd.com,10.196.69.228,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,10.196.69.228,,,,,,
[x],vc.jd.com,"106.39.167.232, 202.77.129.232",vc.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vcs.jd.com,172.22.133.126,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.22.133.126,,,,,,
[x],ve.jd.com,202.77.129.222,ve.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vehicle.jd.com,"172.18.227.71, 172.28.63.83, 172.20.37.79",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.18.227.71, 172.28.63.83, 172.20.37.79",,,,,,
[x],vender.jd.com,111.13.29.162,vender.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vendor.jd.com,202.77.129.222,vendor.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vfc.jd.com,"172.20.34.222, 172.28.60.182",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.34.222, 172.28.60.182",,,,,,
[x],vfr.jd.com,172.20.35.68,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.35.68,,,,,,
[x],video-sites-external-domain.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],video.360buy.com,,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],videocms.jd.com,172.20.36.227,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.36.227,,,,,,
[x],videocustomers.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],violet.jd.com,36.110.180.135,violet.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vip-backup-daws-2-0-2.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vip.jd.com,202.77.129.232,vip.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vip.m.jd.com,211.144.24.51,vip.m.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vipgrowth.m.jd.com,,vipgrowth.m.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vipjenkins.jd.com,11.24.35.242,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],visit.jd.com,36.110.181.167,visit.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],visual.jr.jd.com,172.25.136.3,proxy-b.jd.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.25.136.3,,,,,,
[x],vj.jd.com,,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vm.jd.com,36.110.180.200,vm.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vmc.jd.com,"172.28.60.231, 172.20.33.191",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.28.60.231, 172.20.33.191",,,,,,
[x],vod.jd.com,172.18.227.91,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.18.227.91,,,,,,
[x],voi.jd.com,172.25.136.3,proxy-b.jd.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.25.136.3,,,,,,
[x],voice.jd.com,211.144.24.231,voice.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],voip-sdk-web.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vol.jd.com,172.25.136.3,proxy-b.jd.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.25.136.3,,,,,,
[x],vop.jd.com,202.77.129.86,vop.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vorlad.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],voting.jd.com,111.13.29.189,voting.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vox.jd.com,172.16.135.170,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.16.135.170,,,,,,
[x],vp.jd.com,202.77.129.159,vp.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vpn-assetspreferencesstagingcmsdb-postgresgit.jsf.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vpn-internal-cms-clients-git.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vpn.360buy.com,211.151.107.32,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vpn.jd.com,202.77.128.55,vpn.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vpndevdb1static-clients-stats-corp.jimi.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vpndevdb1static-clients-stats-corp.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],vrl.jd.com,172.20.35.92,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.35.92,,,,,,
[x],vt.jd.com,172.20.39.87,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.39.87,,,,,,
[x],vulcan.jd.com,"10.180.235.21, 10.180.235.54, 10.180.234.251",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"10.180.235.21, 10.180.235.54, 10.180.234.251",,,,,,
[x],vvip.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],waapdg.jd.com,36.110.180.88,waapdg.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],waf.jd.com,172.28.170.67,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.28.170.67,,,,,,
[x],waldmann.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wallet.jd.com,"124.250.18.238, 49.7.27.46, 61.49.99.22",wallet.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wan.jd.com,202.77.129.232,wan.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wang.jd.com,202.77.129.186,wang.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wanwei.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],warehouse.jd.com,111.13.24.66,warehouse.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],watchtower.jd.com,172.18.255.89,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.18.255.89,,,,,,
[x],way.jd.com,111.206.227.185,way.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wb.jd.com,172.18.230.32,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.18.230.32,,,,,,
[x],wc.jd.com,211.144.24.23,wc.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wdb.jd.com,211.144.24.36,wdb.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wdfw.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],we.jd.com,,we.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],web-api.jd.com,111.13.29.192,web-api.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],web.jd.com,172.25.2.109,proxy-a.jd.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.25.2.109,,,,,,
[x],web82.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],webaccess.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],webauth.jd.com,36.110.180.163,webauth.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],webconfig.jd.com,"172.18.230.32, 172.20.41.34",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.18.230.32, 172.20.41.34",,,,,,
[x],webhook.jd.com,"172.28.63.35, 172.20.36.107, 172.18.255.99",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.28.63.35, 172.20.36.107, 172.18.255.99",,,,,,
[x],websocket.jd.com,10.187.102.161,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,10.187.102.161,,,,,,
[x],webview.jd.com,"172.20.37.42, 172.18.227.19",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.37.42, 172.18.227.19",,,,,,
[x],weiken.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],weixin.jd.com,172.25.136.3,proxy-b.jd.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.25.136.3,,,,,,
[x],welanclive.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wellday.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wen.jd.com,172.20.42.23,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.42.23,,,,,,
[x],wenjuan.jd.com,111.13.29.162,wenjuan.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wenku.jd.com,172.22.132.62,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.22.132.62,,,,,,
[x],wepay.jd.com,,wepay.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],westdingyingyin.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],westone.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wg.jd.com,111.13.29.216,wg.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wgm.jd.com,172.18.255.52,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.18.255.52,,,,,,
[x],wh.jd.com,"172.16.132.107, 172.26.9.117, 172.28.63.60",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.16.132.107, 172.26.9.117, 172.28.63.60",,,,,,
[x],whatsup-alt.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wi.jd.com,202.77.129.165,wi.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],widget-editor.jd.com,11.91.160.65,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wiki-web-customers-share.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wiki.jd.com,211.151.10.83,wiki.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,2403:a200:a200:11c4::228,,,,
[x],wikistaff.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],winchwn.jsf.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],windforce.jd.com,"11.40.206.53, 11.40.204.249",,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wisbook.jd.com,"172.18.254.31, 172.28.59.83, 172.20.39.56",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.18.254.31, 172.28.59.83, 172.20.39.56",,,,,,
[x],wish.jd.com,36.110.181.211,wish.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wish.m.jd.com,,wish.m.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wish.man.jd.com,"172.20.33.137, 172.28.60.181, 172.16.135.166",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.33.137, 172.28.60.181, 172.16.135.166",,,,,,
[x],withcoin.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wl.jd.com,"23.53.41.83, 23.53.41.122","wl.jd.com.gslb.qianxun.com, static-global-jd.edgesuite.net, a1692.dscr.akamai.net","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],wlp.jd.com,172.20.41.42,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.41.42,,,,,,
[x],wmlsp.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wolverine.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],woop.jd.com,106.39.169.240,woop.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],worcesterkc.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],worker.jd.com,,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],workplace.jd.com,,workplace.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],workspace.jd.com,"172.20.37.181, 172.18.230.31",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.37.181, 172.18.230.31",,,,,,
[x],worldwide.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wormhole.jd.com,"172.20.37.217, 172.29.5.112",pserve.jd.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.37.217, 172.29.5.112",,,,,,
[x],wpm.jd.com,172.20.37.29,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.37.29,,,,,,
[x],wpp.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wps.jd.com,172.23.192.14,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.23.192.14,,,,,,
[x],wq.jd.com,163.171.128.150,"wq.jd.com.gslb.qianxun.com, wq.jd.com.wscdns.com","dns1.wscdns.org, webmaster.glb0.lxdns.com, ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wqcoss1.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wqcoss2.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wqdeal.jd.com,"2.19.126.71, 2.19.126.93","wqdeal.jd.com.gslb.qianxun.com, 360buy.edgesuite.net, a1895.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com, ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wqs.jd.com,"23.32.238.8, 23.32.238.40","wqs.jd.com.gslb.qianxun.com, static-global-jd.edgesuite.net, a1692.dscr.akamai.net","n0dscr.akamai.net, hostmaster.akamai.com, ns1.jdcache.com, apollo.jd.com",NOERROR,,,,"2a02:26f0:3500:12::1730:1790, 2a02:26f0:3500:12::1730:17b2",,,,
[x],wqs11.jd.com,"163.171.132.119, 163.171.128.148","wqs11.jd.com.gslb.qianxun.com, wqs11.jd.com.s.galileo.jcloud-cdn.com, wqs11.jd.com.wscdns.com","dns1.wscdns.org, webmaster.glb0.lxdns.com, ns1.jdgslb.com, apollo.jdgslb.com",NOERROR,,,,,,,,
[x],wr.jd.com,172.18.254.126,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.18.254.126,,,,,,
[x],writing.jd.com,172.25.136.3,proxy-b.jd.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.25.136.3,,,,,,
[x],wrs.jd.com,172.20.37.48,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.37.48,,,,,,
[x],ws.jd.com,202.77.129.139,ws.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ws.shop.360buy.com,211.151.32.77,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],wt.jd.com,202.77.129.139,wt.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ww-trackjiratunnel-mx.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ww-trackjiratunnel-mx.ua.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ww1sg.jsf.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],www-4-7-1.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],www.aces.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],www.apijoyspace.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],www.bluespark.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],www.dev.aces.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],www.google.com.firewall.googledocs.signin.verification-administrator.attachment.360buy.com,128.242.240.149,,,NOERROR,,,,2a03:2880:f129:83:face:b00c:0:25de,,,,
[x],www.google.com.googledocs-mobile.signin.verification-administrator.attachment.360buy.com,199.59.149.235,,,NOERROR,,,,2a03:2880:f12c:83:face:b00c:0:25de,,,,
[x],www.google.com.googledocs-org.signin.verification.attachment.hkg.360buy.com,,,,NOERROR,,,,,,,,
[x],www.google.com.googledocs.8signin.verification-administrator.attachment.360buy.com,157.240.12.50,,,NOERROR,,,,2a03:2880:f102:183:face:b00c:0:25de,,,,
[x],www.google.com.googledocs.net-signincvs.verification.attachment.360buy.com,157.240.20.8,,,NOERROR,,,,2a03:2880:f10c:83:face:b00c:0:25de,,,,
[x],www.google.com.googledocs.oldsigninb.verification.attachment.360buy.com,45.77.186.255,,,NOERROR,,,,2a03:2880:f12d:83:face:b00c:0:25de,,,,
[x],www.google.com.googledocs.signin-mobileclient.verification-administrator.attachment.360buy.com,202.160.128.203,,,NOERROR,,,,2a03:2880:f126:83:face:b00c:0:25de,,,,
[x],www.google.com.googledocs.signin.ebs-verification.attachment.eu.360buy.com,199.59.148.202,,,NOERROR,,,,2a03:2880:f117:83:face:b00c:0:25de,,,,
[x],www.google.com.googledocs.signin.verification-active.attachment.eu.360buy.com,128.242.245.180,,,NOERROR,,,,2a03:2880:f10c:83:face:b00c:0:25de,,,,
[x],www.google.com.googledocs.signin.verification-api.attachment.hkg.360buy.com,59.24.3.173,,,NOERROR,,,,2a03:2880:f136:83:face:b00c:0:25de,,,,
