new,host,a,cname,soa,status_code,cdn,cdn-name,has_internal_ips,internal_ips,ns,mx,txt,caa,aaaa
[x],prometheus.azure-ause.streaming.datastax.com,20.211.128.216,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/astra-streaming-dashboards",,
[x],prometheus.azure-westus2.staging.streaming.datastax.com,40.65.87.162,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/astra-streaming-dashboards",,
[x],prometheus.azure-westus2.streaming.datastax.com,,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,,,
[x],prometheus.bellburnell.staging.streaming.datastax.com,"18.219.48.53, 3.131.228.49, 3.128.227.22",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prometheus.bellburnell.streaming.datastax.com,"3.129.242.67, 3.129.163.109, 18.217.136.181",,,NOERROR,,,,,,,,,
[x],prometheus.dev.cloud.datastax.com,,prometheus.ingress.us-east-2.dev.apps.paas.datastax.com,"ns-522.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prometheus.ds-dev-aws-ue2.dev.streaming.datastax.com,3.23.210.160,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/as-ds-dev-pulsar-aws-useas-prometheus",,
[x],prometheus.ds-prod-aws-useast2.streaming.datastax.com,3.132.95.154,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/as-ds-prod-pulsar-aws-usea-prometheus",,
[x],prometheus.ds-uat-aws-useast2.staging.streaming.datastax.com,,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/as-ds-uat-pulsar-aws-useas-prometheus",,
[x],prometheus.ect.cluster-c.staging.streaming.datastax.com,104.198.250.178,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-ls-us-central1-clus-prometheus",,
[x],prometheus.ect.cluster-d.staging.streaming.datastax.com,35.223.115.69,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-ls-us-central1-clus-prometheus",,
[x],prometheus.ect.pulsar-gcp-useast1.staging.streaming.datastax.com,35.237.113.58,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-luna-gke-useast1-ku-prometheus",,
[x],prometheus.gcp-australiase1.streaming.datastax.com,34.87.242.220,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/astra-streaming-dashboards",,
[x],prometheus.gcp-europewest1.streaming.datastax.com,35.240.33.146,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/astra-streaming-dashboards",,
[x],prometheus.gcp-uscentral1.streaming.datastax.com,34.172.188.177,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/astra-streaming-dashboards",,
[x],prometheus.gcp-useast1.staging.streaming.datastax.com,,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/astra-streaming-dashboards",,
[x],prometheus.gcp-useast1.streaming.datastax.com,34.148.176.167,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/astra-streaming-dashboards",,
[x],prometheus.gcp-useast4.dev.streaming.datastax.com,35.199.41.185,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/astra-streaming-dashboards",,
[x],prometheus.gcp-useast4.staging.streaming.datastax.com,35.199.63.1,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,,
[x],prometheus.kd-dev-aws-useast1.streaming.datastax.com,"34.228.204.13, 54.209.213.91",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/as-koddi-dev-pulsar-aws-us-prometheus",,
[x],prometheus.kd-prod-aws-apsoutheast1.streaming.datastax.com,18.138.41.61,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/as-koddi-prod-pulsar-aws-a-prometheus",,
[x],prometheus.kd-prod-aws-euwest3.streaming.datastax.com,,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prometheus.kd-prod-azure-eastus.streaming.datastax.com,20.241.207.89,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/as-koddi-prod-pulsar-azure-prometheus",,
[x],prometheus.kd-prod-azure-westus2.streaming.datastax.com,20.115.193.141,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/as-koddi-prod-pulsar-azure-prometheus",,
[x],prometheus.kd-uat-aws-useast1.streaming.datastax.com,54.174.43.172,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1453.awsdns-53.org, ns-1955.awsdns-52.co.uk, ns-242.awsdns-30.com, ns-813.awsdns-37.net",,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/as-koddi-uat-pulsar-aws-us-prometheus",,
[x],prometheus.kd-uat-azure-eastus.streaming.datastax.com,20.119.121.123,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/as-koddi-uat-pulsar-azure-prometheus",,
[x],prometheus.kd-uat-azure-westus2.streaming.datastax.com,20.69.82.71,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/as-koddi-uat-pulsar-azure-prometheus",,
[x],prometheus.pb-aws-eucentral1.streaming.datastax.com,52.29.130.139,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/as-portbase-pulsar-aws-euc-prometheus",,
[x],prometheus.pb-aws-euwest1.streaming.datastax.com,52.211.87.186,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/astra-streaming-dashboards",,
[x],prometheus.pb-dev-euwest1.streaming.datastax.com,,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/astra-streaming-dashboards",,
[x],prometheus.pulsar-pf-gcp-euwest2.streaming.datastax.com,34.89.10.249,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/astraproduction-pf-gcp-pul-prometheus",,
[x],prometheus.pulsar-quera-int-awsue1.quera.streaming.datastax.com,34.230.220.138,,"ns-964.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/astra-streaming-dashboards",,
[x],prometheus.quera-dev-awsue1.quera.streaming.datastax.com,54.209.214.45,,"ns-964.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/astra-streaming-dashboards",,
[x],prometheus.quera-part-awsue1.quera.streaming.datastax.com,18.233.143.47,,"ns-964.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prometheus.quera-prod-awsue1.quera.streaming.datastax.com,54.145.76.9,,"ns-964.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/astra-streaming-dashboards",,
[x],pros-uat.datastax.com,"34.218.154.74, 35.163.210.28, 54.191.147.142",pros-elb-1533264188.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",,,,
[x],pros.datastax.com,"52.27.98.222, 44.236.122.209, 44.239.164.222",pros-prod-elb-1158376599.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],proxy-beta-b-api4.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pte-0-1-1.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pulsar-admin.azure-us-west-2.dev.streaming.datastax.com,,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,,,
[x],pulsar-admin.docs.streaming.datastax.com,"185.199.108.153, 185.199.109.153, 185.199.110.153, 185.199.111.153",riptano.github.io,"ns-1622.awsdns-10.co.uk, awsdns-hostmaster.amazon.com, dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,"digicert.com, letsencrypt.org","2606:50c0:8000::153, 2606:50c0:8001::153, 2606:50c0:8002::153, 2606:50c0:8003::153"
[x],pulsar-aws-eucentral1.streaming.datastax.com,"3.126.88.179, 3.78.22.55, 18.193.214.128",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-aws-eucentral1-proxy",,
[x],pulsar-aws-useast1.dev.streaming.datastax.com,54.146.138.48,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/astradevtest-aws-proxy",,
[x],pulsar-aws-useast1.streaming.datastax.com,"52.86.186.95, 44.196.201.4",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-aws-useast1-proxy",,
[x],pulsar-aws-useast2-staging.staging.streaming.datastax.com,"3.143.60.244, 18.224.147.134, 3.128.8.104",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-aws-useast2-staging-proxy",,
[x],pulsar-aws-useast2.dev.streaming.datastax.com,"3.19.170.16, 3.134.32.211, 3.22.213.154",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/astradev-aws-proxy",,
[x],pulsar-aws-useast2.staging.streaming.datastax.com,"18.116.157.216, 18.119.40.12, 3.141.241.179",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-aws-useast2-staging-proxy",,
[x],pulsar-aws-useast2.streaming.datastax.com,"3.138.177.230, 18.223.216.1, 3.16.119.226",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-aws-useast2-proxy",,
[x],pulsar-aws-uswest2-byoc.staging.streaming.datastax.com,"44.238.134.170, 44.234.227.160, 35.155.76.162",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-aws-uswest2-byoc-proxy",,
[x],pulsar-aws-uswest2.streaming.datastax.com,"35.81.143.133, 35.84.90.224, 35.164.38.31",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-aws-uswest2-proxy",,
[x],pulsar-azure-ause.streaming.datastax.com,20.211.128.94,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pulsar-azure-us-west-2.dev.streaming.datastax.com,40.91.75.49,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-azure-us-west-2-proxy",,
[x],pulsar-azure-westus2-staging.staging.streaming.datastax.com,20.115.187.107,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-azure-westus2-staging-proxy",,
[x],pulsar-azure-westus2.private.staging.streaming.datastax.com,10.240.3.14,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.240.3.14,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-azure-westus2-staging-proxy-private",,
[x],pulsar-azure-westus2.staging.streaming.datastax.com,20.115.187.107,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-azure-westus2-staging-proxy",,
[x],pulsar-cndb-gcp-useast4.dev.streaming.datastax.com,34.85.137.162,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-cndb-gcp-useast4-proxy",,
[x],pulsar-console.aws-apsoutheast1.streaming.datastax.com,54.255.83.254,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-aws-apsoutheast1-adminconsole",,
[x],pulsar-console.aws-useast1.streaming.datastax.com,54.164.93.12,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-aws-useast1-adminconsole",,
[x],pulsar-console.aws-useast2.dev.streaming.datastax.com,3.128.62.141,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/astradev-aws-adminconsole",,
[x],pulsar-console.aws-useast2.streaming.datastax.com,3.128.242.70,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-aws-useast2-adminconsole",,
[x],pulsar-console.aws-uswest2.streaming.datastax.com,52.33.23.149,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-aws-uswest2-adminconsole",,
[x],pulsar-console.azure-ause.streaming.datastax.com,20.211.128.216,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-azure-ause-adminconsole",,
[x],pulsar-console.azure-eastus.streaming.datastax.com,20.237.52.129,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-azure-eastus-adminconsole",,
[x],pulsar-console.azure-us-west-2.dev.streaming.datastax.com,20.42.145.221,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-azure-us-west-2-adminconsole",,
[x],pulsar-console.azure-westus2.staging.streaming.datastax.com,,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-azure-westus2-staging-adminconsole",,
[x],pulsar-console.ds-dev-aws-ue2.dev.streaming.datastax.com,3.23.210.160,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-ds-dev-aws-ue2-adminconsole",,
[x],pulsar-console.ds-test-aws-ue2.staging.streaming.datastax.com,13.58.75.121,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-ds-test-aws-ue2-adminconsole",,
[x],pulsar-console.ds-uat-aws-useast2.staging.streaming.datastax.com,,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-ds-uat-aws-useast2-adminconsole",,
[x],pulsar-console.gcp-australiase1.streaming.datastax.com,34.87.242.220,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,"ns-1453.awsdns-53.org, ns-1955.awsdns-52.co.uk, ns-242.awsdns-30.com, ns-813.awsdns-37.net",,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-gcp-australiase1-adminconsole",,
[x],pulsar-console.gcp-europewest1.streaming.datastax.com,35.240.33.146,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-gcp-europewest1-adminconsole",,
[x],pulsar-console.gcp-useast1.dev.streaming.datastax.com,35.237.241.43,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-gcp-useast1-dev-adminconsole",,
[x],pulsar-console.gcp-useast1.staging.streaming.datastax.com,35.237.35.60,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-gcp-useast1-staging-adminconsole",,
[x],pulsar-console.gcp-useast1.streaming.datastax.com,34.148.176.167,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,"ns-1453.awsdns-53.org, ns-1955.awsdns-52.co.uk, ns-242.awsdns-30.com, ns-813.awsdns-37.net",,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-gcp-useast1-adminconsole",,
[x],pulsar-console.gcp-useast4.staging.streaming.datastax.com,35.199.63.1,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,"ns-1453.awsdns-53.org, ns-1955.awsdns-52.co.uk, ns-242.awsdns-30.com, ns-813.awsdns-37.net",,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-gcp-useast4-staging-adminconsole",,
[x],pulsar-console.gcp-useast4.streaming.datastax.com,34.150.228.55,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-gcp-useast4-adminconsole",,
[x],pulsar-console.kd-prod-aws-apsoutheast1.streaming.datastax.com,18.138.41.61,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-kd-prod-aws-apsoutheast1-adminconsole",,
[x],pulsar-console.kd-prod-aws-euwest2.streaming.datastax.com,18.169.150.148,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-kd-prod-aws-euwest2-adminconsole",,
[x],pulsar-console.kd-prod-aws-euwest3.streaming.datastax.com,13.37.190.85,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-kd-prod-aws-euwest3-adminconsole",,
[x],pulsar-console.kd-prod-aws-useast1.streaming.datastax.com,3.212.208.100,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-kd-prod-aws-useast1-adminconsole",,
[x],pulsar-console.kd-prod-aws-uswest2.streaming.datastax.com,35.165.31.63,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1453.awsdns-53.org, ns-1955.awsdns-52.co.uk, ns-242.awsdns-30.com, ns-813.awsdns-37.net",,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-kd-prod-aws-uswest2-adminconsole",,
[x],pulsar-console.kd-prod-azure-eastus.streaming.datastax.com,20.241.207.89,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=ingress/pulsar/pulsar-kd-prod-azure-eastus-adminconsole",,
