input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,location,final_url,tls_expired
rapi-csaa-dev.ups.com,,404,,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,13.107.252.0/23,rapi-csaa-dev.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-30T00:00:00Z,2024-01-30T23:59:59Z,"CN=rapi-csaa-dev.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",rapi-csaa-dev.ups.com,"United Parcel Service, Inc.",www.rapi-csaa-dev.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,70693a8fd75e41e27c1bab24688944bc,ffcb62e0e47c3bfbfd556cebbbfc02181ca619cdd9b9330137c827ac5764b2e2,,ctls,rapi-csaa-dev.ups.com,443,https://rapi-csaa-dev.ups.com:443,https,,,GET,13.107.237.45,/,-1840324437,2620:1ec:4f:1::45,HSTS,1,False,,,,,,
redirect.ups.com,UPS Global Shipping & Logistics Solutions | Worldwide Delivery | UPS - United States,200,278881,AS12217,UPS,US,153.2.192.0/18,www.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,70b822fe71e01780cb3e954f9f3495cc,16c0367271a09bc394292c3e59d1642392f9246692ac3b847518d1dd9c1fec51,,ctls,www.ups.com,443,https://redirect.ups.com:443,https,Apache,text/html,GET,153.2.228.130,/,103159417,153.2.224.130,Java,895,False,,,,,https://www.ups.com/us/en/global.page,
row-wzp.ups.com,,200,159,AS12217,UPS,US,153.2.176.0/21,row-wzp.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-11T00:00:00Z,2023-08-11T23:59:59Z,"CN=row.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",row.ups.com,"United Parcel Service, Inc.",row4-wzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,f6917291cb925877e42ca09efa0884a4,543605db1272d0022eb52bbc00570cb936184bd0dc48a8051c9a1152f2008e91,,ctls,row-wzp.ups.com,443,https://row-wzp.ups.com:443,https,,text/html,GET,153.2.183.149,/,1631801191,153.2.183.149,HSTS,5,False,,,,,,
row.ups.com,,200,159,AS12217,UPS,US,153.2.176.0/21,row.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-11T00:00:00Z,2023-08-11T23:59:59Z,"CN=row.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",row.ups.com,"United Parcel Service, Inc.",row4-wzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,f6917291cb925877e42ca09efa0884a4,543605db1272d0022eb52bbc00570cb936184bd0dc48a8051c9a1152f2008e91,,ctls,row.ups.com,443,https://row.ups.com:443,https,,text/html,GET,153.2.183.149,/,1631801191,153.2.183.149,HSTS,5,False,,,,,,
rttvp-wzp.ups.com,,404,111,AS12217,UPS,US,153.2.176.0/21,rttvp-wzp.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-26T00:00:00Z,2023-09-26T23:59:59Z,"CN=rttvp-wzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",rttvp-wzp.ups.com,"United Parcel Service, Inc.",rttvp4-wzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,bff13839b94a8d1c0ed54394206a06d2,dab0e1ad7ad98ff5be575878b933abaf2bbbc2e4c3bb381084859c8788fa1c66,,ctls,rttvp-wzp.ups.com,443,https://rttvp-wzp.ups.com:443,https,,application/json,GET,153.2.183.22,/,-1175407147,153.2.183.22,HSTS,1,False,,,,,,
rttvp.dmz-gslb.ups.com,,404,111,AS12217,UPS,US,153.2.176.0/21,rttvp.dmz-gslb.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-09-10T00:00:00Z,2023-09-10T23:59:59Z,"CN=rttvp-rzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",rttvp-rzp.ups.com,"United Parcel Service, Inc.",rttvp4-rzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,7a70582fdfab3e77451d74f3ae88a39c,3912e0aa96d1f4574376b917a018d0fe72d33c510cf75440baa2ba8714d28547,,ctls,rttvp.dmz-gslb.ups.com,443,https://rttvp.dmz-gslb.ups.com:443,https,,application/json,GET,153.2.181.25,/,-1175407147,153.2.181.25,HSTS,1,False,,,,,,
ru-campusship.ups.com,Войти | UPS - Соединенные Штаты Америки,200,44828,AS12217,UPS,US,153.2.192.0/18,ru.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,,ctls,ru.ups.com,443,https://ru-campusship.ups.com:443,https,Apache,text/html,GET,153.2.228.150,/,1101614703,153.2.224.150,HSTS,1132,False,,,,,https://ru.ups.com/lasso/login?reasonCode=-1,
ru-filexfer.ups.com,Главная страница UPS,200,1297,AS12217,UPS,US,153.2.192.0/18,ru-filexfer.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,,ctls,ru-filexfer.ups.com,80,http://ru-filexfer.ups.com:80,http,Apache,text/html,GET,153.2.228.150,/,1101614703,153.2.224.150,HSTS,28,False,,,URL=https://ru.ups.com/index.html,,https://ru-filexfer.ups.com/,
ru-m.ups.com,Server Error.,465,494,AS12217,UPS,US,153.2.192.0/18,ru-m.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,,ctls,ru-m.ups.com,443,https://ru-m.ups.com:443,https,Apache,text/html,GET,153.2.228.150,/,868429882,153.2.224.150,HSTS,17,False,,,,,,
scsapi-gw.ups.com,404 Not Found,404,548,AS16509,AS16509,Unknown,13.56.0.0/14,scsapi-gw.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-26T00:00:00Z,2024-04-25T23:59:59Z,"CN=scsapi-gw.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",scsapi-gw.ups.com,"United Parcel Service, Inc.",scsapi-gw.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,e5151ed26f1b3cea4da6d852174cf68f,60fea96aaa28e0b4a90aca8ff2522745e3f2e50025964a3cb7e8cee173959868,,ctls,scsapi-gw.ups.com,80,http://scsapi-gw.ups.com:80,http,nginx,text/html,GET,13.58.76.19,/,-1132923558,3.140.82.102,Nginx,14,False,,,,,https://scsapi-gw.ups.com//,
scsapi.ups.com,Loading...,200,637,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.64.0.0/10,scsapi.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-09T00:00:00Z,2024-03-08T23:59:59Z,"CN=ulincio.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ulincio.ups.com,"United Parcel Service, Inc.",ulincint.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,6278dc9f0b9f0b0392f855607aff9441,645580925bc196289053dfadc0fdc1060e9d508b51bdaa09c60d1e3c5a4eb0b0,,ctls,scsapi.ups.com,443,https://scsapi.ups.com:443,https,,text/html,GET,20.96.102.174,/,433656662,20.96.102.174,HSTS,14,False,,,*.okta.com,,https://scsapi.ups.com/portal/,
scsapidev-gw.ups.com,404 Not Found,404,548,AS16509,AMAZON-02,US,44.235.216.0/24,scsapidev-gw.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-05-16T00:00:00Z,2023-05-16T23:59:59Z,"CN=scsapidev-gw.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",scsapidev-gw.ups.com,"United Parcel Service, Inc.",scsapiuat-gw.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,ff586be62d96976ab44a4518bab56259,e718af026612da275b6722d5dbd2b273db705c26b3f7892b02e5e27eeec617b4,,ctls,scsapidev-gw.ups.com,443,https://scsapidev-gw.ups.com:443,https,nginx,text/html,GET,44.227.145.172,/,-1132923558,52.43.87.211,Nginx,14,False,,,,,,
scsapiqa-gw.ups.com,404 Not Found,404,548,AS16509,AMAZON-02,US,44.235.216.0/24,scsapiqa-gw.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-05-16T00:00:00Z,2023-05-16T23:59:59Z,"CN=scsapidev-gw.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",scsapidev-gw.ups.com,"United Parcel Service, Inc.",scsapiuat-gw.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,ff586be62d96976ab44a4518bab56259,e718af026612da275b6722d5dbd2b273db705c26b3f7892b02e5e27eeec617b4,,ctls,scsapiqa-gw.ups.com,80,http://scsapiqa-gw.ups.com:80,http,nginx,text/html,GET,44.227.145.172,/,-1132923558,52.43.87.211,Nginx,14,False,,,,,https://scsapiqa-gw.ups.com//,
seas-uat.ups.com,403,403,134,AS15169,GOOGLE,US,35.190.0.0/17,seas-uat.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-01-13T00:00:00Z,2024-01-13T23:59:59Z,"CN=seas-uat.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",seas-uat.ups.com,"United Parcel Service, Inc.",seas-uat.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,92bac53281b6f90463ce5ee1360cce05,e7dd63ff96c69723364a3af8acf23babdf4a9f75be0d8ae9f54372a96fff9e84,,ctls,seas-uat.ups.com,443,https://seas-uat.ups.com:443,https,,text/html,GET,35.190.15.93,/,1723221432,35.190.15.93,HTTP/3,1,False,google,True,,,,
seas.ups.com,403,403,134,AS396982,GOOGLE-CLOUD-PLATFORM,US,34.120.0.0/14,seas.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-01-13T00:00:00Z,2024-01-13T23:59:59Z,"CN=seas.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",seas.ups.com,"United Parcel Service, Inc.",seas.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,e6000e870396408410a3b031b64cff96,f0204d27de2873acdde045dc19163b655caa30d0e7e923a10f056becefa0e3e4,,ctls,seas.ups.com,443,https://seas.ups.com:443,https,,text/html,GET,34.120.115.11,/,1723221432,34.120.115.11,HTTP/3,1,False,google,True,,,,
secure-wzp.ups.com,MyFreight Error,200,3508,AS12217,UPS,US,153.2.176.0/21,secure-wzp.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-17T00:00:00Z,2024-04-16T23:59:59Z,"CN=secure-wzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",secure-wzp.ups.com,"United Parcel Service, Inc.",www.secure.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,4a7243036d41526233fedb530fb64f4f,7bdcd9b0ea43e16079b69a1c86260ef352c5d86dd656d6eea9f23d1a60921b48,,ctls,secure-wzp.ups.com,443,https://secure-wzp.ups.com:443,https,,text/html,GET,153.2.183.209,/,900072804,153.2.183.209,HSTS,107,False,,,,,https://secure-wzp.ups.com/500.html?aspxerrorpath=/Login.aspx,
securemail.ups.com,,403,10,AS22843,PROOFPOINT-ASN-US-EAST,US,148.163.152.0/22,securemail.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,"CN=securemail.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",securemail.ups.com,"United Parcel Service, Inc.",www.securemail.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,c68c634c07141cd9dac1d352aa301fb7,7c9f54ba513f0f4e8021cd95b168de84d8658672d957c9ff2fa118ba82f23cc0,,ctls,securemail.ups.com,443,https://securemail.ups.com:443,https,,text/html,GET,148.163.154.203,/,942678640,148.163.154.203,HSTS,1,False,,,,,,
si-apps.ups.com,Domača stran UPS,200,1400,AS12217,UPS,US,153.2.192.0/18,si-apps.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,,ctls,si-apps.ups.com,80,http://si-apps.ups.com:80,http,Apache,text/html,GET,153.2.228.150,/,1101614703,153.2.224.150,HSTS,29,False,,,URL=https://si.ups.com/index.html,,https://si-apps.ups.com/,
si.ups.com,Domača stran UPS,200,1366,AS12217,UPS,US,153.2.192.0/18,si.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,,ctls,si.ups.com,80,http://si.ups.com:80,http,Apache,text/html,GET,153.2.228.150,/,1101614703,153.2.224.150,HSTS,29,False,,,URL=/si/en/Home.page,,https://si.ups.com/,
sis.ups.com,403 - Forbidden: Access is denied.,403,1233,AS12217,UPS,US,153.2.176.0/21,sis.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-03T00:00:00Z,2024-02-03T23:59:59Z,"CN=fgv-rzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",fgv-rzp.ups.com,"United Parcel Service, Inc.",www.sis.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,1b98d229f39e9c2cd4ee91db1ffed313,d76a2ec7fcbdbec296533e434041057755a10610775e922f782aec2ac1cc269b,,ctls,sis.ups.com,443,https://sis.ups.com:443,https,,text/html,GET,153.2.181.226,/,1631801191,153.2.181.226,HSTS,30,False,,,,,,
smartmockups.com,Create stunning product mockups easily and online - Smartmockups,200,264964,AS16509,AS16509,Unknown,76.76.21.0/24,smartmockups.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2023-03-19T09:13:15Z,2023-06-17T09:13:14Z,CN=smartmockups.com,smartmockups.com,,smartmockups.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1353b832752c2b00c04ac50a03c8203c,a6aefef3f1f41ed462c6ed6bb7a8a292302feaa24cd744ef5dbf6a0d5f29bf66,,ctls,smartmockups.com,443,https://smartmockups.com:443,https,Vercel,text/html,GET,76.76.21.21,/,670157159,76.76.21.21,Vercel,47,False,,,*.chromatic.com,,,
solutions.ups.com,UPS Global Shipping & Logistics Solutions | Worldwide Delivery | UPS - United States,200,283090,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,70b822fe71e01780cb3e954f9f3495cc,16c0367271a09bc394292c3e59d1642392f9246692ac3b847518d1dd9c1fec51,,ctls,www.ups.com,80,http://solutions.ups.com:80,http,Apache,text/html,GET,104.17.72.206,/,-2048761488,104.17.74.206,Java,898,False,cloudflare,True,,,https://www.ups.com/us/en/global.page,
solversde.ups.com,Seite nicht gefunden | UPS - Deutschland,404,40516,AS16625,AKAMAI-AS,US,95.100.80.0/22,www.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,70b822fe71e01780cb3e954f9f3495cc,16c0367271a09bc394292c3e59d1642392f9246692ac3b847518d1dd9c1fec51,,ctls,www.ups.com,443,https://solversde.ups.com:443,https,Apache,text/html,GET,95.100.66.141,/,-450858451,2a02:26f0:3500:884::37c9,Java,283,False,,,,,https://www.ups.com/de/de/services.page,
solversgb.ups.com,Page Not Found | UPS - United Kingdom,404,40443,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,70b822fe71e01780cb3e954f9f3495cc,16c0367271a09bc394292c3e59d1642392f9246692ac3b847518d1dd9c1fec51,,ctls,www.ups.com,443,https://solversgb.ups.com:443,https,Apache,text/html,GET,104.102.50.134,/,-1900688180,2a02:26f0:480:58e::37c9,Java,294,False,,,,,https://www.ups.com/gb/en/services.page,
stage.about.ups.com,Home | About UPS,200,64786,AS20940,AKAMAI-ASN1,NL,95.101.0.0/16,stage.about.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=stories.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",stories.ups.com,"United Parcel Service, Inc.",zh-tw-stories.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,ad9e8fa6cf3a69a93198fec281696a14,f4f020c6e7dfa4ebbcd742bbfdea14fa8e2fc835e1708a080d85f450b20e0848,,ctls,stage.about.ups.com,80,http://stage.about.ups.com:80,http,,text/html,GET,95.101.111.130,/,1248298934,2a02:26f0:480:d::210:f15d,Java,1318,False,,,https://www.gstatic.com,,https://stage.about.ups.com/us/en/home.html,
stage.brand.ups.com,Login,200,19620,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage.brand.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=stories.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",stories.ups.com,"United Parcel Service, Inc.",zh-tw-stories.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,ad9e8fa6cf3a69a93198fec281696a14,f4f020c6e7dfa4ebbcd742bbfdea14fa8e2fc835e1708a080d85f450b20e0848,,ctls,stage.brand.ups.com,80,http://stage.brand.ups.com:80,http,,text/html,GET,104.126.37.153,/,-197291711,2a02:26f0:1700:11::b856:6796,HSTS,435,False,,,https://s.go-mpulse.net,,https://stage.brand.ups.com/,
staging-api.smartmockups.com,,403,23,AS0,Not routed,None,13.32.100.0/23,staging-api.smartmockups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-24T00:00:00Z,2023-11-10T23:59:59Z,CN=staging-api.smartmockups.com,staging-api.smartmockups.com,,staging-api.smartmockups.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2d7bd4c8562d55a99e8669b3d0d85c15,05b96dcab65b0cb2e8ea2dd657950d8906e4345c018b1e4a453c472cb8ce9f44,,ctls,staging-api.smartmockups.com,443,https://staging-api.smartmockups.com:443,https,,application/json,GET,13.32.99.58,/,968070783,13.32.99.100,Amazon Web Services,1,False,cloudfront,True,,,,
stories.ups.com,Home | About UPS,200,66729,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,about.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=stories.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",stories.ups.com,"United Parcel Service, Inc.",zh-tw-stories.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,ad9e8fa6cf3a69a93198fec281696a14,f4f020c6e7dfa4ebbcd742bbfdea14fa8e2fc835e1708a080d85f450b20e0848,,ctls,about.ups.com,443,https://stories.ups.com:443,https,,text/html,GET,104.126.37.123,/,-1127616803,2a02:26f0:3500:1b::1724:a38d,Java,1330,False,,,ups.tt.omtrdc.net,,https://about.ups.com/us/en/home.html,
sustainability.ups.com,Social Impact | About UPS,200,69417,AS20940,AKAMAI-ASN1,NL,184.86.0.0/15,about.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=stories.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",stories.ups.com,"United Parcel Service, Inc.",zh-tw-stories.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,ad9e8fa6cf3a69a93198fec281696a14,f4f020c6e7dfa4ebbcd742bbfdea14fa8e2fc835e1708a080d85f450b20e0848,,ctls,about.ups.com,443,https://sustainability.ups.com:443,https,,text/html,GET,184.86.251.29,/,-1046277987,2a02:26f0:480:22::1726:62f8,Java,1388,False,,,https://scontent-iad3-1.xx.fbcdn.net,,https://about.ups.com/us/en/social-impact.html,
