new,host,soa,status_code,a,aaaa,cdn,cdn-name,txt,ns,mx,cname
[x],supercops.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],supercupid.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],superstore.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],support-dev.coinbase.com,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,"2606:4700::6812:42b, 2606:4700::6812:52b",True,cloudflare,v=spf1 -all,,,
[x],support-dev.prime.coinbase.com,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.8.45, 104.18.9.45","2606:4700::6812:82d, 2606:4700::6812:92d",True,cloudflare,v=spf1 -all,,,
[x],support-dev.pro.coinbase.com,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.8.210, 104.18.9.210","2606:4700::6812:9d2, 2606:4700::6812:8d2",True,cloudflare,v=spf1 -all,,,
[x],support-staging.coinbase.com,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.5.43, 104.18.4.43","2606:4700::6812:42b, 2606:4700::6812:52b",True,cloudflare,v=spf1 -all,,,
[x],support-staging.prime.coinbase.com,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.8.45, 104.18.9.45","2606:4700::6812:82d, 2606:4700::6812:92d",True,cloudflare,v=spf1 -all,,,
[x],support.coinbase.com,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.4.43, 104.18.5.43","2606:4700::6812:42b, 2606:4700::6812:52b",True,cloudflare,v=spf1 -all,,,
[x],support.exchange.coinbase.com,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.2.252, 104.18.29.254","2606:4700::6812:2fc, 2606:4700::6812:1dfe",True,cloudflare,v=spf1 -all,,,
[x],support.prime.coinbase.com,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.9.45, 104.18.8.45","2606:4700::6812:92d, 2606:4700::6812:82d",True,cloudflare,v=spf1 -all,,,
[x],surungen.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],svanis.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],svenmans.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],svenska-3dfx.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],swansong.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],swift.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],swimming.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],swiss.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],swm.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],sybermark.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],syntetic.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],synth.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],syo.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],szcoolsite.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],t-shirts.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],t.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],t3.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],t5e.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],talis.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],talker.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tamachi.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tamil.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tandemnatur.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tango.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tapetrading.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tarak.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],target2000.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tat.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],taxform.coinbase.com,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.5.43, 104.18.4.43","2606:4700::6812:42b, 2606:4700::6812:52b",True,cloudflare,v=spf1 -all,,,
[x],taxforms.coinbase.com,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.4.43, 104.18.5.43","2606:4700::6812:42b, 2606:4700::6812:52b",True,cloudflare,v=spf1 -all,,,
[x],tci.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tcp.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],team.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],teasa.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tech.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],techno-hungary.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],techno.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],technogurl.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],techroom.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],teenspot.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],teknikbrash.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],teknokrat.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tela.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],telco.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],teleko.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],teltarif.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],templar.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],templekingdom.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tepun.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],test-a.coinbase.com,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.4.43, 104.18.5.43","2606:4700::6812:52b, 2606:4700::6812:42b",True,cloudflare,v=spf1 -all,,,
[x],test-b.coinbase.com,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,True,cloudflare,,,,
[x],test-c.coinbase.com,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.5.43, 104.18.4.43","2606:4700::6812:42b, 2606:4700::6812:52b",True,cloudflare,v=spf1 -all,,,
[x],test-d.coinbase.com,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,True,cloudflare,v=spf1 -all,,,
[x],test-l.coinbase.com,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.4.43, 104.18.5.43","2606:4700::6812:52b, 2606:4700::6812:42b",True,cloudflare,,,,
[x],test.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],test.cbhq.net,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],test2.cbhq.net,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],test3.cbhq.net,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],testnet-ripple.wallet.coinbase.com,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.22.210, 104.18.23.210","2606:4700::6812:16d2, 2606:4700::6812:17d2",True,cloudflare,,,,
[x],testnet-stellar.wallet.coinbase.com,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.22.210, 104.18.23.210","2606:4700::6812:16d2, 2606:4700::6812:17d2",True,cloudflare,,,,
[x],tfa.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tfdrs.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tfnwo.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thaisong.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thatwylieband.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],the-corrs.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],the-repo-man.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],theabandonednutsack.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thebat.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thebayit.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thebutton.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],theclown.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thedelusions.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thegatherer.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thehellayellafellas.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thehive-dev.cbhq.net,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thehive.security.us-east-1.development.cbhq.net,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thehive.security.us-east-1.production.cbhq.net,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thenexus.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],theo.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],theparty97.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],therim.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thespicegirls.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thesportsleaders.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thewaldos.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thewasteland.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thezpean.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thicket.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thorn.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thugs.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thunderball.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thunderbird.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thunderlair.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],thysia.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],ti-files.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],ti92.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tibcf.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tick.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],timechanic.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tincup.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tines-dev.cbhq.net,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tines.cbhq.net,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tipics.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],titanic98.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],titanicmovie.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tivolisgarden.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tjv.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tls.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tmbg.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tmcwww.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tnet.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],to.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tockwith.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],toddzilla.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tolerance.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tolkfr.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tombraid.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tongues.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tonheim.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tony99.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],toots.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],topp20.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],torgo.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],torinoboys.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],touchvoice.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],toxic.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tpcs.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tpkd.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tpm.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tracer.coinbase.com,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.4.43, 104.18.5.43","2606:4700::6812:42b, 2606:4700::6812:52b",True,cloudflare,v=spf1 -all,,,
[x],traditionalhomes.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tranquility.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],translations.coinbase.com,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.4.43, 104.18.5.43",,True,cloudflare,,,,
[x],transwave.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],travel.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],traxpage.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tremor.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],trendbrytarna.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],trendrytarna.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tri.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tribe101.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tribute.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],triomen.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],trobandorra.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],trol.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],troncoso.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],troop81.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],troop965.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tropicalstorm.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],truelight.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tuberculose.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tubescan.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tucacas.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tufxxxsc.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tunombre.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],turningleaf.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tuxxxpc.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tv-nudes.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tvalley.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tvfocus.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],tvm.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],two-factor.coinbase.com,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.5.43, 104.18.4.43","2606:4700::6812:52b, 2606:4700::6812:42b",True,cloudflare,v=spf1 -all,,,
[x],ubasex.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],ubc.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],uberoy.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],uc.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],ufpds2.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],ufpsc.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],ugzug.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],uhf.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],ujang.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],ulf.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],ultrakom.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],ultraviolet.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],ultsch.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],ume.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],umyf.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],unapuerta.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],unayouth.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],uncle.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],unicorn.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],unisoft.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],united-nations.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],unitnews.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],untapped.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],urd.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],urnu.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],ursulashistoryweb.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],usasierra.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],use.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],uset.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],utopiaservices.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],utrix.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],uvc.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],uweleo.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vaf-icq.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vague.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vamsee.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vanguard.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vanhakirkko.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],varden.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vaxjo.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vbgaming.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vds.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vector.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vendor-api.coinbase.com,"sam.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.4.43, 104.18.5.43","2606:4700::6812:52b, 2606:4700::6812:42b",True,cloudflare,,,,
[x],venture.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],ventures.coinbase.com,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.23.185, 104.18.22.185","2606:4700::6812:16b9, 2606:4700::6812:17b9",True,cloudflare,v=spf1 include:amazonses.com include:_spf.google.com -all,"beau.ns.cloudflare.com, dahlia.ns.cloudflare.com",,
[x],vetothug.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vext.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vgpchat.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vi.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vicenti.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vici.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vicko.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],victor.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],videosuperstore.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vikingvoice.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vikstars.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],village-tidings.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vip.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],viper79.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],viperdesign.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],visionaryart.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],visser51.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],visualclan.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],visuality.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vitos.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vivaldi.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vivian.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vivianhsu.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vl.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],vmaxx.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
[x],voad.base.org,"beau.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
