new,host,a,soa,ns,status_code,cname,aaaa,mx,has_internal_ips,internal_ips,cdn,cdn-name,txt,caa
[x],apex.deere.com,"52.222.214.67, 52.222.214.28, 52.222.214.123, 52.222.214.115","ns-1626.awsdns-11.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,data-manager-cf.prod.us.e01.c01.johndeerecloud.com,"2600:9000:223d:e600:b:e5e1:38c0:93a1, 2600:9000:223d:be00:b:e5e1:38c0:93a1, 2600:9000:223d:9c00:b:e5e1:38c0:93a1, 2600:9000:223d:ac00:b:e5e1:38c0:93a1, 2600:9000:223d:0:b:e5e1:38c0:93a1, 2600:9000:223d:f200:b:e5e1:38c0:93a1, 2600:9000:223d:aa00:b:e5e1:38c0:93a1, 2600:9000:223d:da00:b:e5e1:38c0:93a1",,,,True,cloudfront,,
[x],api-authmysql-crm-dns.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],api-demo-mes.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],api-example-my-external-domain.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],api-gateway-ap-prd-va6-01.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],api-gcp-ssh-jiratunnel-mx.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],api-glb-apne1c.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],api-prod.deere.com,,"ns-1490.awsdns-58.org, awsdns-hostmaster.amazon.com","ns-391.awsdns-48.com, ns-1490.awsdns-58.org, ns-1876.awsdns-42.co.uk, ns-548.awsdns-04.net",NOERROR,de0jshemlms6n.cloudfront.net,,,,,True,cloudfront,,
[x],api-support.johndeere.com,"104.16.53.111, 104.16.51.111","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",,NOERROR,johndeere-api-support.zendesk.com,,mail-pod-27.int.zendesk.com,,,True,cloudflare,"pod=27, v=spf1 include:mail.zendesk.com ~all",
[x],api.deere.com,,"ns-1605.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,axplat-weight.platform-prod-vpn.us.e01.c01.johndeerecloud.com,,,,,,,,
[x],api.expertconnect.deere.com,52.154.46.201,"ns1-201.azure-dns.com, msnhst.microsoft.com",,NOERROR,aks-ags-prod1-1.centralus.cloudapp.azure.com,,,,,True,azure,,
[x],api.soa-proxy.deere.com,"35.168.66.165, 34.239.224.56, 44.215.217.196, 44.212.105.163","ns-1605.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,"api.deere.com, axplat-weight.platform-prod-vpn.us.e01.c01.johndeerecloud.com",,,,,,,,
[x],apiartiproxyb.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],apicert.soa-proxy.deere.com,"44.215.217.196, 44.212.105.163, 34.239.224.56, 35.168.66.165","ns-1605.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,"api.deere.com, axplat-weight.platform-prod-vpn.us.e01.c01.johndeerecloud.com",,,,,,,,
[x],apichef-wwwmcorp.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],apidirectvlatinamerica.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],apim.deere.com,,"ns-1268.awsdns-30.org, awsdns-hostmaster.amazon.com",,NOERROR,john-deere-prod-dlb.lb.anypointdns.net,,,,,,,,
[x],apiprod.deere.com,87.236.105.87,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,,,,,,,
[x],apitest.deere.com,87.236.105.86,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,,,,,,,
[x],apiwww.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],app.expertconnect.deere.com,,"ns1-201.azure-dns.com, msnhst.microsoft.com",,NOERROR,aks-ags-prod1-1.centralus.cloudapp.azure.com,,,,,True,azure,,
[x],app10.jdisonline.com,204.54.154.109,"ns-915.awsdns-50.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],app5.jdisonline.com,204.54.154.24,"ns-915.awsdns-50.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],app6.jdisonline.com,204.54.154.45,"ns-915.awsdns-50.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],app8.jdisonline.com,204.54.154.55,"ns-915.awsdns-50.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],app9.jdisonline.com,204.54.154.99,"ns-915.awsdns-50.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],app96.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],appliedmythology.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],apply-td.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],apps.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,,,,,,,
[x],appsflyer.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],appsuperset-test.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],apro.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],ar.machinefinder.tal.deere.com,204.54.71.162,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"machinefinder.tal.deere.com, devlapp787.tal.deere.com",,,,,,,,
[x],archivedevtest.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],ariskemenn.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],arthur.deere.com,,"ns-681.awsdns-21.net, awsdns-hostmaster.amazon.com",,NOERROR,arthur-prod.ae-arthur-prod-vpn.us.e18.c01.johndeerecloud.com,,,,,,,,
[x],asch.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],asm.jdisonline.com,172.16.68.40,"ns-915.awsdns-50.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,True,172.16.68.40,,,,
[x],assets-clients.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],assetsb2bconfig-redirect.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],assetspreferencesarchive.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],at.battle.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,"mxa-000e4101.gslb.pphosted.com, mxb-000e4101.gslb.pphosted.com",,,,,,
[x],atl-dev-dresx-01a.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],atl-prd-cd-02-vl3.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],atl-prd-infra-cma-01.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],atl-prd-kubmin-02b.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],atl-prd-ngw-13-int.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],atl-prd-ngw-ond-g01.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],atl-prd-vg224-04.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],atl-stg-zk-02a.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],atomprod.dx.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,,,,,,,
[x],atomtest.dx.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,,,,,,,
[x],atp-service.tal.deere.com,204.55.75.238,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,,,,,,,
[x],atp.tal.deere.com,204.55.75.184,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,,,,,,,
[x],atresource.deere.com,"198.199.60.206, 192.43.70.136, 192.43.70.137, 204.54.9.242","ns1.deere.com, dnsadmins.johndeere.com","ns2.deere.com, ns2a.deere.com, ns1.deere.com",NOERROR,,"2620:27::200:136, 2620:27::200:137, 2620:27:0:2004::200:242",,,,,,,
[x],atu300.deere.com,54.36.51.204,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,,,,,,,
[x],au.machinefinder.tal.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"machinefinder.tal.deere.com, devlapp787.tal.deere.com",,,,,,,,
[x],ausplgoalprod02.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],australiaedbv.tal.deere.com,204.54.18.60,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,,,,,,,
[x],auth-assets-auth-antiviruspre.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],auth-press.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],authalphawikialpha.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],autherrorassets.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],authint-database-officebackups-domain.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],authjdf.deere.com,164.121.249.14,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,jdfsalesv.dpn.deere.com,,,,,,,,
[x],authjdfqa.tal.deere.com,204.54.192.187,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,jdfsalesqav.tal.deere.com,,,,,,,,
[x],autodiscover.deere.com,164.121.251.173,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,,,,,,,
[x],autodiscover.jdisonline.com,204.54.154.59,"ns-915.awsdns-50.net, awsdns-hostmaster.amazon.com","ns-1475.awsdns-56.org, ns-1560.awsdns-03.co.uk, ns-265.awsdns-33.com, ns-915.awsdns-50.net",NOERROR,,,,,,,,,
[x],autodiscover.johndeere.com,"52.98.175.24, 40.99.150.88, 40.99.150.104, 40.99.150.72","ns1-ms-acdc.office.com, hostmaster.microsoft.com",,NOERROR,"autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,,
[x],autodiscoverpilot.johndeere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,"mxb-000e4101.gslb.pphosted.com, mxa-000e4101.gslb.pphosted.com",,,,,,
[x],autotune.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],av-br.johndeere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,"mxb-000e4101.gslb.pphosted.com, mxa-000e4101.gslb.pphosted.com",,,,,,
[x],av-ch.johndeere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,"mxa-000e4101.gslb.pphosted.com, mxb-000e4101.gslb.pphosted.com",,,,,,
[x],av.johndeere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,"mxa-000e4101.gslb.pphosted.com, mxb-000e4101.gslb.pphosted.com",,,,,,
[x],av.test.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,"fdpnmailgw1.test.deere.com, fdpnmailgw2.test.deere.com",,,,,,
[x],avepoint1.azure.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,"mxa-000e4101.gslb.pphosted.com, mxb-000e4101.gslb.pphosted.com",,,,,,
[x],awardcafe.deere.com,204.55.84.148,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,,,,,,,
[x],awardcafemodeloffice.deere.com,207.54.177.214,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,,,,,,,
[x],awemail.johndeere.com,164.121.16.225,"zdpn90gtm1.dpn.deere.com, aisipn.johndeere.com",,NOERROR,awemail.johndeereandco.com,,,,,,,,
[x],awemail.test.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,"fdpnmailgw1.test.deere.com, fdpnmailgw2.test.deere.com",,,,,,
[x],awemail365.johndeere.com,"164.121.17.129, 204.54.40.85","zdpn90gtm1.dpn.deere.com, aisipn.johndeere.com",,NOERROR,awemail365.johndeereandco.com,,,,,,,,
[x],awpilot365.johndeere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,"mxa-000e4101.gslb.pphosted.com, mxb-000e4101.gslb.pphosted.com",,,,,,
[x],awproxydev.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],aws-cache.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],aws-cache1.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],aws-cache2.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],aws-jiratunnel-mx.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],axiomdev.tal.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,mailhost1.tal.deere.com,,,,,,
[x],b2bnelinet.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],b7.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],backup-customerstemp-exchangedns.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],backup-databasehelporigin.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],backupblogacc-extranet.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],backupsdemo-dal13.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],backupv1status-customers-dns.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],barenjagerprod.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bas-9-prd.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bas2-1-rtm.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bas2-2-stl.isg.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],battle.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,"mxb-000e4101.gslb.pphosted.com, mxa-000e4101.gslb.pphosted.com",,,,,,
[x],bcg29m.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bcg29z.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bcg3da.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bcg3e5.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],be.battle.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,"mxa-000e4101.gslb.pphosted.com, mxb-000e4101.gslb.pphosted.com",,,,,,
[x],beatrizforoni.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],becore-dev-od-directvcommercial.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],beritaharianmalay.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],beta-chefvip-corporate.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],beta-datascripts-preferred.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],beta-elasticbeanstalkbucketdemo-mirror-erpalt.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],beta-svnmeet-git.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],betadanielerdmann.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],betanaconfig.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],betapress.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],betauploads-sso-miembros.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bham.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bi4reports.tal.deere.com,204.54.192.127,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,,,,,,,
[x],bid459w.virtd.deere.com,192.43.65.163,,,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid460s.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid466p.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid469b.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid469k.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid469r.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid46h3.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid46i1.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid46iz.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid46sf.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid46zc.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid471i.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid474j.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid474y.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid475m.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid47a9.virtd.deere.com,192.43.65.163,,,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid47as.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid47ma.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid47mm.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid47s0.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bid47zf.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],bigiptalvip1.tal.deere.com,204.54.18.158,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,,,,,,,
[x],bigiptalvip2.tal.deere.com,204.54.18.147,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,,,,,,,
[x],bit.zx.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,,,"mxa-000e4101.gslb.pphosted.com, mxb-000e4101.gslb.pphosted.com",,,,,,
[x],bitbucketci-ui-proxy.virtd.deere.com,,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
[x],blog-en-miui-pri-alisgp.virtd.deere.com,192.43.65.163,"ns1.deere.com, dnsadmins.johndeere.com",,NOERROR,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com",,,,,,,,
