input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,tech_,lines,failed,cdn,csp_domains_,location,final_url,chain_status_codes_,tls_expired
ump2-ite3.paytm.in,,503,107,ump2-ite3.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,ump2-ite3.paytm.in,,443,https://ump2-ite3.paytm.in:443,https,,text/html,GET,2.16.241.90,/,-1654418437,,4,False,,,,,,
ump2-ite4.paytm.in,,503,107,ump2-ite4.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,ump2-ite4.paytm.in,,443,https://ump2-ite4.paytm.in:443,https,,text/html,GET,104.126.37.178,/,-1654418437,,4,False,,,,,,
ump3-ite.paytm.in,,503,107,ump3-ite.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,ump3-ite.paytm.in,,443,https://ump3-ite.paytm.in:443,https,,text/html,GET,95.101.111.46,/,-1654418437,,4,False,,,,,,
upigateway.paytmbank.com,Access Denied,403,274,upigateway.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,upigateway.paytmbank.com,,443,https://upigateway.paytmbank.com:443,https,AkamaiGHost,text/html,GET,23.37.32.80,/,-1979237025,,10,False,,,,,,
upipms-staging1.paytmbank.com,Access Denied,403,282,upipms-staging1.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,upipms-staging1.paytmbank.com,,443,https://upipms-staging1.paytmbank.com:443,https,AkamaiGHost,text/html,GET,23.201.245.180,/,-1388025805,,10,False,,,,,,
upipms.paytmbank.com,Access Denied,403,269,upipms.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,upipms.paytmbank.com,,443,https://upipms.paytmbank.com:443,https,AkamaiGHost,text/html,GET,23.201.245.180,/,840198161,,10,False,,,,,,
upisecure-staging.paytmbank.com,Access Denied,403,284,upisecure-staging.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,upisecure-staging.paytmbank.com,,443,https://upisecure-staging.paytmbank.com:443,https,AkamaiGHost,text/html,GET,23.201.245.180,/,-1427071821,,10,False,,,,,,
upisecure.paytmbank.com,Access Denied,403,272,upisecure.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,upisecure.paytmbank.com,,443,https://upisecure.paytmbank.com:443,https,AkamaiGHost,text/html,GET,23.201.245.180,/,1102285207,,10,False,,,,,,
ups.paytm.com,Access Denied,403,261,ups.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=secure.paytm.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.com,One 97 Communications Ltd,*.lending.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a81c9aabb3cd1f43f9b1eb10e29f43a3,597253b621912e80b01a1b4ed4a3de6bfd4eac93cac97604a1b40733bc4281c1,True,ctls,ups.paytm.com,,443,https://ups.paytm.com:443,https,AkamaiGHost,text/html,GET,23.206.209.139,/,726861438,,10,False,,,,,,
ups.paytmbank.com,,404,121,ups.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,ups.paytmbank.com,,443,https://ups.paytmbank.com:443,https,,application/json,GET,23.201.245.180,/,55470135,,1,False,,,,,,
url-shortner-qa.paytm.in,,403,,url-shortner-qa.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-05-18T00:00:00Z,2023-05-19T23:59:59Z,"CN=staging.paytm.in, O=One 97 Communications Limited, L=Noida, ST=Uttar Pradesh, C=IN",staging.paytm.in,One 97 Communications Limited,a-stg.p-y.tm,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,03a47765d43b90baad8904767927d262,922dad08eeb62fec5ab8b236c652c9df933bcc0706d3c0618abed2637a8f5853,,ctls,url-shortner-qa.paytm.in,,443,https://url-shortner-qa.paytm.in:443,https,awselb/2.0,text/plain,GET,23.3.88.162,/,-1840324437,,1,False,,,,,,
url1756.info.paytmfirstgames.com,404 Not Found,404,564,url1756.info.paytmfirstgames.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-12-14T18:12:57Z,2024-01-15T17:57:31Z,CN=*.sendgrid.net,*.sendgrid.net,,sendgrid.net,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",5b6add9e6e69e62589480ba3bd94b267,53aadc5910a6619d5102afbe44af32ecae87d4ef77fea8317be1ddc34b349e10,True,ctls,url1756.info.paytmfirstgames.com,,443,https://url1756.info.paytmfirstgames.com:443,https,nginx,text/html,GET,167.89.118.83,/,1506877856,Nginx,14,False,,,,,,
vpn.paytmlabs.com,,200,170,vpn.paytmlabs.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,,2022-11-30T00:00:00Z,2023-12-24T23:59:59Z,"CN=*.paytmlabs.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",*.paytmlabs.com,One 97 Communications Ltd,paytmlabs.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,6960bf0580e28df571082a0917c4a4c1,0138d6a8c359e6f22f471374d7bcfe90fd115feffa4f2bc94efec652d7f063a3,True,ctls,vpn.paytmlabs.com,,443,https://vpn.paytmlabs.com:443,https,,text/html,GET,35.183.241.119,/,-412060278,HSTS,4,False,,,,,,
wallet-data-dev.paytm.in,,503,107,wallet-data-dev.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,wallet-data-dev.paytm.in,,443,https://wallet-data-dev.paytm.in:443,https,,text/html,GET,95.101.111.46,/,-1654418437,,4,False,,,,,,
wallet-dc.paytm.in,,503,107,wallet-dc.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,wallet-dc.paytm.in,,443,https://wallet-dc.paytm.in:443,https,,text/html,GET,104.126.37.178,/,-1654418437,,4,False,,,,,,
wallet-hotfix.paytm.in,503 Service Temporarily Unavailable,503,162,wallet-hotfix.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,wallet-hotfix.paytm.in,,443,https://wallet-hotfix.paytm.in:443,https,,text/html,GET,184.86.103.213,/,1862162275,,7,False,,,,,,
wallet-hotfix2.paytm.in,,503,107,wallet-hotfix2.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,wallet-hotfix2.paytm.in,,443,https://wallet-hotfix2.paytm.in:443,https,,text/html,GET,104.126.37.170,/,-1654418437,,4,False,,,,,,
wallet-integration.paytm.in,,200,4,wallet-integration.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,wallet-integration.paytm.in,,443,https://wallet-integration.paytm.in:443,https,,text/html,GET,104.126.37.170,/,1494302000,,2,False,,,,,,
wallet-ite.paytm.in,503 Service Temporarily Unavailable,503,162,wallet-ite.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,wallet-ite.paytm.in,,443,https://wallet-ite.paytm.in:443,https,,text/html,GET,184.86.103.196,/,1862162275,,7,False,,,,,,
wallet-ite3.paytm.in,Welcome to CentOS,200,4833,wallet-ite3.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,wallet-ite3.paytm.in,,443,https://wallet-ite3.paytm.in:443,https,,text/html,GET,95.101.111.46,/,2078399305,HSTS,157,False,,,,,,
wallet-marvel.paytm.in,,503,107,wallet-marvel.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,wallet-marvel.paytm.in,,443,https://wallet-marvel.paytm.in:443,https,,text/html,GET,2.16.241.90,/,-1654418437,,4,False,,,,,,
wallet-pgp.paytm.in,,503,107,wallet-pgp.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,wallet-pgp.paytm.in,,443,https://wallet-pgp.paytm.in:443,https,,text/html,GET,104.126.37.170,/,-1654418437,,4,False,,,,,,
wallet-pos.paytm.in,,503,107,wallet-pos.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,wallet-pos.paytm.in,,443,https://wallet-pos.paytm.in:443,https,,text/html,GET,95.101.111.4,/,-1654418437,,4,False,,,,,,
wallet-qa8.paytm.in,,503,107,wallet-qa8.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,wallet-qa8.paytm.in,,443,https://wallet-qa8.paytm.in:443,https,,text/html,GET,104.126.37.178,/,-1654418437,,4,False,,,,,,
wallet-qa9.paytm.in,,503,107,wallet-qa9.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,wallet-qa9.paytm.in,,443,https://wallet-qa9.paytm.in:443,https,,text/html,GET,95.101.111.46,/,-1654418437,,4,False,,,,,,
wallet-slack.paytm.in,,503,107,wallet-slack.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,wallet-slack.paytm.in,,443,https://wallet-slack.paytm.in:443,https,,text/html,GET,104.126.37.170,/,-1654418437,,4,False,,,,,,
wallet-staging.paytm.in,,200,4,wallet-staging.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-05-18T00:00:00Z,2023-05-19T23:59:59Z,"CN=staging.paytm.in, O=One 97 Communications Limited, L=Noida, ST=Uttar Pradesh, C=IN",staging.paytm.in,One 97 Communications Limited,a-stg.p-y.tm,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,03a47765d43b90baad8904767927d262,922dad08eeb62fec5ab8b236c652c9df933bcc0706d3c0618abed2637a8f5853,,ctls,wallet-staging.paytm.in,,443,https://wallet-staging.paytm.in:443,https,,text/html,GET,2.16.241.90,/,-500766846,,2,False,,,,,,
wallet.paytm.in,You're Not Authorized,403,182,wallet.paytm.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=secure.paytm.in, O=One 97 Communications Limited, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.in,One 97 Communications Limited,www.business.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,cf13e8efe3b5d9eba4ca598be0ac3359,96a39c03138d393f5073adf7ac58330ad1ec96a6cea2ec98f26cc22a12977db9,,ctls,wallet.paytm.in,,443,https://wallet.paytm.in:443,https,,text/html,GET,104.102.35.103,/,-1840324437,,8,False,,,,,,
webinvoke.paytm.in,,503,107,webinvoke.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-09-08T00:00:00Z,2023-08-02T23:59:59Z,"CN=securegw-offline.paytm.in, O=One 97 Communications Limited, L=Noida, ST=Uttar Pradesh, C=IN",securegw-offline.paytm.in,One 97 Communications Limited,webinvoke.paytm.in,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,41b7ade21342f1c5a8d5af9a8080b0be,220d9074b09457e6804986ad18e823c95bc69534a6ca3e0a1f15f0545de5e93b,,ctls,webinvoke.paytm.in,,443,https://webinvoke.paytm.in:443,https,,text/html,GET,104.102.46.229,/,2112833525,,4,False,,,,,,
weex-beta.paytm.in,,503,107,weex-beta.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-20T12:15:51Z,2023-06-18T12:15:50Z,CN=securegw-edc.paytm.in,securegw-edc.paytm.in,,weex-beta.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9bd52ab8506b21e9a6df5ec38b878604,f119d85eff92f4ebe475d28e5fb1b6515dd8d0444ca475e0fa1829ef80f6f336,,ctls,weex-beta.paytm.in,,443,https://weex-beta.paytm.in:443,https,,text/html,GET,184.86.103.213,/,-1654418437,,4,False,,,,,,
wiki.mypaytm.com,Log In - Confluence,200,34769,wiki.mypaytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=secure.paytm.in, O=One 97 Communications Limited, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.in,One 97 Communications Limited,www.business.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,cf13e8efe3b5d9eba4ca598be0ac3359,96a39c03138d393f5073adf7ac58330ad1ec96a6cea2ec98f26cc22a12977db9,,ctls,wiki.mypaytm.com,,443,https://wiki.mypaytm.com:443,https,,text/html,GET,104.102.35.103,/,-305179312,Java,406,False,,,,https://wiki.mypaytm.com/login.action?os_destination=%2Findex.action&permissionViolation=true,200,
www.business.paytm.com,Best online payment service provider in India- Grow Your Business,200,341280,business.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=secure.paytm.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.com,One 97 Communications Ltd,*.lending.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a81c9aabb3cd1f43f9b1eb10e29f43a3,597253b621912e80b01a1b4ed4a3de6bfd4eac93cac97604a1b40733bc4281c1,True,ctls,business.paytm.com,,443,https://www.business.paytm.com:443,https,openresty,text/html,GET,104.102.35.103,/,-1278398488,OpenResty,23,False,,https://googleads.g.doubleclick.net,,https://business.paytm.com/,200,
www.maquette-audit.mypaytm.com,,404,9,www.maquette-audit.mypaytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-03-29T00:00:00Z,2024-04-26T23:59:59Z,CN=maquette-docs.osmose.paytmlabs.com,maquette-docs.osmose.paytmlabs.com,,maquette-api-docs.osmose.paytmlabs.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,80430ccc0870ebc47a33f2c05934471f,489c576bda655d7f410e2816f59abf4ce0014a49ba77dc1803c01b268615fb5c,,ctls,www.maquette-audit.mypaytm.com,,443,https://www.maquette-audit.mypaytm.com:443,https,awselb/2.0,text/plain,GET,52.66.172.16,/,-738705486,,1,False,,,,,,
www.paytm.ca,Risk Management and Fraud Detection Solutions | Pi by Paytm,200,284104,pi.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=secure.paytm.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.com,One 97 Communications Ltd,*.lending.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a81c9aabb3cd1f43f9b1eb10e29f43a3,597253b621912e80b01a1b4ed4a3de6bfd4eac93cac97604a1b40733bc4281c1,True,ctls,pi.paytm.com,cloudfront,443,https://www.paytm.ca:443,https,,text/html,GET,18.66.112.6,/,-2052108608,Yoast SEO:20.6,2018,False,True,,,https://pi.paytm.com/,200,
www.paytm.com,"Paytm: Secure & Fast UPI Payments, Recharge Mobile & Pay Bills",200,367531,paytm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-07-04T00:00:00Z,2023-07-07T23:59:59Z,"CN=*.paytm.com, O=one 97 communications ltd, L=Noida, ST=Uttar Pradesh, C=IN",*.paytm.com,one 97 communications ltd,paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,303f960b7964909c8ebc755c41220e6b,53142cfb7e46082639614946ae52e1599dc47d53a6ebb0b897dd277c7404924e,True,ctls,paytm.com,,443,https://www.paytm.com:443,https,cloudflare,text/html,GET,13.233.48.103,/,2112833525,Node.js,286,False,,,,https://paytm.com/,200,
www.paytmbank.com,Paytm Payments Bank,200,21181,www.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,www.paytmbank.com,,443,https://www.paytmbank.com:443,https,nginx,text/html,GET,23.201.245.180,/,-569054987,Nginx,449,False,,,,,,
www.paytmfirstgames.com,"First Games - Play Rummy, Fantasy at Best Online Gaming App",200,363279,firstgames.in,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-28T09:32:51Z,2023-06-26T09:32:50Z,CN=firstgames.in,firstgames.in,,firstgames.in,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,ccb408e167bf0b6d3ef2e51a4e02662c,8d4e8b856196d863953dfbe0434e34c474b3bddd5d89ac0da68e3f1c5001ea2b,,ctls,firstgames.in,,443,https://www.paytmfirstgames.com:443,https,cloudflare,text/html,GET,199.60.103.31,/,-2027314047,HubSpot CMS Hub,3503,False,,,,https://firstgames.in,200,
www.paytmlabs.com,Risk Management and Fraud Detection Solutions | Pi by Paytm,200,284113,pi.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=secure.paytm.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.com,One 97 Communications Ltd,*.lending.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a81c9aabb3cd1f43f9b1eb10e29f43a3,597253b621912e80b01a1b4ed4a3de6bfd4eac93cac97604a1b40733bc4281c1,True,ctls,pi.paytm.com,google,443,https://www.paytmlabs.com:443,https,,text/html,GET,34.141.11.154,/,-550100946,Yoast SEO:20.6,2018,False,True,,,https://pi.paytm.com/,200,
