input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,lines,cdn,webserver,tech_,tls_subject_org_
r27127036.sync.app.asana.com,404 Not Found,,146,r27127036.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127036.sync.app.asana.com,443,https://r27127036.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,8,,nginx,Nginx,
r27127037.sync.app.asana.com,404 Not Found,,146,r27127037.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127037.sync.app.asana.com,443,https://r27127037.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,8,,nginx,Nginx,
r27127038.sync.app.asana.com,404 Not Found,,548,r27127038.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127038.sync.app.asana.com,443,https://r27127038.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,14,,nginx,Nginx,
r27127056.sync.app.asana.com,404 Not Found,,548,r27127056.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127056.sync.app.asana.com,443,https://r27127056.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,14,,nginx,Nginx,
r27127057.sync.app.asana.com,404 Not Found,,146,r27127057.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127057.sync.app.asana.com,443,https://r27127057.sync.app.asana.com:443,https,text/html,GET,18.205.32.100,8,,nginx,Nginx,
r27127058.sync.app.asana.com,404 Not Found,,548,r27127058.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127058.sync.app.asana.com,443,https://r27127058.sync.app.asana.com:443,https,text/html,GET,18.205.32.100,14,,nginx,Nginx,
r27127059.sync.app.asana.com,404 Not Found,,146,r27127059.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127059.sync.app.asana.com,443,https://r27127059.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,8,,nginx,Nginx,
r27127060.sync.app.asana.com,404 Not Found,,548,r27127060.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127060.sync.app.asana.com,443,https://r27127060.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,14,,nginx,Nginx,
r27127061.sync.app.asana.com,404 Not Found,,146,r27127061.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127061.sync.app.asana.com,443,https://r27127061.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,8,,nginx,Nginx,
r27127095.sync.app.asana.com,404 Not Found,,548,r27127095.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127095.sync.app.asana.com,443,https://r27127095.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,14,,nginx,Nginx,
r27127130.sync.app.asana.com,404 Not Found,,146,r27127130.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127130.sync.app.asana.com,443,https://r27127130.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,8,,nginx,Nginx,
r27127164.sync.app.asana.com,404 Not Found,,548,r27127164.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127164.sync.app.asana.com,443,https://r27127164.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,14,,nginx,Nginx,
r27127198.sync.app.asana.com,404 Not Found,,548,r27127198.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127198.sync.app.asana.com,443,https://r27127198.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,14,,nginx,Nginx,
r27127301.sync.app.asana.com,404 Not Found,,548,r27127301.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127301.sync.app.asana.com,443,https://r27127301.sync.app.asana.com:443,https,text/html,GET,18.205.32.100,14,,nginx,Nginx,
r27127370.sync.app.asana.com,404 Not Found,,548,r27127370.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127370.sync.app.asana.com,443,https://r27127370.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,14,,nginx,Nginx,
r27127405.sync.app.asana.com,404 Not Found,,146,r27127405.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127405.sync.app.asana.com,443,https://r27127405.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,8,,nginx,Nginx,
r27127439.sync.app.asana.com,404 Not Found,,548,r27127439.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127439.sync.app.asana.com,443,https://r27127439.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,14,,nginx,Nginx,
r27127473.sync.app.asana.com,404 Not Found,,146,r27127473.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127473.sync.app.asana.com,443,https://r27127473.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,8,,nginx,Nginx,
r27127508.sync.app.asana.com,404 Not Found,,146,r27127508.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127508.sync.app.asana.com,443,https://r27127508.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,8,,nginx,Nginx,
r27127576.sync.app.asana.com,404 Not Found,,146,r27127576.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127576.sync.app.asana.com,443,https://r27127576.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,8,,nginx,Nginx,
r27127611.sync.app.asana.com,404 Not Found,,146,r27127611.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27127611.sync.app.asana.com,443,https://r27127611.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,8,,nginx,Nginx,
r27129231.sync-prod-eu1.app.asana.com,404 Not Found,,146,r27129231.sync-prod-eu1.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-13T00:00:00Z,CN=sync-prod-eu1.app.asana.com,sync-prod-eu1.app.asana.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,r27129231.sync-prod-eu1.app.asana.com,443,https://r27129231.sync-prod-eu1.app.asana.com:443,https,text/html,GET,52.29.160.53,8,,nginx,Nginx,
r27174289.sync.app.asana.com,404 Not Found,,548,r27174289.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27174289.sync.app.asana.com,443,https://r27174289.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,14,,nginx,Nginx,
r27262176.sync.app.asana.com,404 Not Found,,146,r27262176.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27262176.sync.app.asana.com,443,https://r27262176.sync.app.asana.com:443,https,text/html,GET,18.205.32.100,8,,nginx,Nginx,
r27262214.sync.app.asana.com,404 Not Found,,146,r27262214.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r27262214.sync.app.asana.com,443,https://r27262214.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,8,,nginx,Nginx,
r8eeddaskxnz1grm.app.asana.com,Move Work Forward - Asana,,3878,r8eeddaskxnz1grm.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r8eeddaskxnz1grm.app.asana.com,443,https://r8eeddaskxnz1grm.app.asana.com:443,https,text/html,GET,34.227.129.202,30,,nginx,PayPal,
ras.asana.biz,Sign in - Google Accounts,,582080,accounts.google.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T08:26:19Z,CN=accounts.google.com,accounts.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ctls,accounts.google.com,443,https://ras.asana.biz:443,https,text/html,GET,34.193.35.12,46,,ESF,HTTP/3,
redash.asana.biz,Anmelden – Google Konten,,115187,accounts.google.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T08:26:19Z,CN=accounts.google.com,accounts.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ctls,accounts.google.com,443,https://redash.asana.biz:443,https,text/html,GET,54.165.227.86,1925,,GSE,OpenGSE,
rel6lkcajyqvawhf.app.asana.com,Move Work Forward - Asana,,3878,rel6lkcajyqvawhf.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,rel6lkcajyqvawhf.app.asana.com,443,https://rel6lkcajyqvawhf.app.asana.com:443,https,text/html,GET,34.226.53.8,30,,nginx,PayPal,
reporting-api-beta.integrations.asana.plus,,,,reporting-api-beta.integrations.asana.plus,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,CN=*.integrations.asana.plus,*.integrations.asana.plus,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,reporting-api-beta.integrations.asana.plus,443,https://reporting-api-beta.integrations.asana.plus:443,https,,GET,54.213.39.183,1,,istio-envoy,,
reporting-api-uat.integrations.asana.plus,,,,reporting-api-uat.integrations.asana.plus,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,CN=*.integrations.asana.plus,*.integrations.asana.plus,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,reporting-api-uat.integrations.asana.plus,443,https://reporting-api-uat.integrations.asana.plus:443,https,,GET,44.236.28.130,1,,istio-envoy,,
reporting-api.integrations.asana.plus,,,,reporting-api.integrations.asana.plus,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,CN=*.integrations.asana.plus,*.integrations.asana.plus,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,reporting-api.integrations.asana.plus,443,https://reporting-api.integrations.asana.plus:443,https,,GET,44.224.158.72,1,,istio-envoy,,
resources.asana.com,Content Not Found • Asana,,185791,asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-08T01:09:46Z,CN=asana.com,asana.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,asana.com,443,https://resources.asana.com:443,https,text/html,GET,104.17.73.206,123,True,Netlify,webpack,
revenue-service-beta.asana.com,Move Work Forward - Asana,,3878,revenue-service-beta.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,revenue-service-beta.asana.com,443,https://revenue-service-beta.asana.com:443,https,text/html,GET,44.193.37.178,30,,nginx,PayPal,
salamenterprisebh.comform.asana.com,Asana,,6948,salamenterprisebh.comform.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,salamenterprisebh.comform.asana.com,443,https://salamenterprisebh.comform.asana.com:443,https,text/html,GET,50.16.4.148,121,,nginx,PayPal,
sales.asana.com,Contact our Sales Team • Asana,,118329,asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-08T01:09:46Z,CN=asana.com,asana.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,asana.com,443,https://sales.asana.com:443,https,text/html,GET,13.32.121.41,131,True,Netlify,webpack,
scuba.asana.biz,,,299,scuba.asana.biz,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-13T00:00:00Z,CN=scuba.asana.biz,scuba.asana.biz,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,scuba.asana.biz,443,https://scuba.asana.biz:443,https,text/html,GET,18.235.46.12,8,,,HSTS,
sdcombat.app.asana.com,Move Work Forward - Asana,,3878,sdcombat.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,sdcombat.app.asana.com,443,https://sdcombat.app.asana.com:443,https,text/html,GET,44.193.37.178,30,,nginx,PayPal,
security.asana.com,Asana Trust Center | SafeBase,,207218,security.asana.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-13T11:30:52Z,CN=security.asana.com,security.asana.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,security.asana.com,443,https://security.asana.com:443,https,text/html,GET,77.83.142.191,159,,,Linkedin Ads,
selas-project.euform.asana.com,Error,,466,selas-project.euform.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,selas-project.euform.asana.com,443,https://selas-project.euform.asana.com:443,https,text/html,GET,34.231.47.205,10,,nginx,PayPal,
selas-project.grform.asana.com,Error,,466,selas-project.grform.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,selas-project.grform.asana.com,443,https://selas-project.grform.asana.com:443,https,text/html,GET,44.193.37.178,10,,nginx,PayPal,
semgrep.asana.plus,,,4,semgrep.asana.plus,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=semgrep.asana.plus,semgrep.asana.plus,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,semgrep.asana.plus,443,https://semgrep.asana.plus:443,https,application/json,GET,44.198.1.144,1,,,,
seolagos.comform.asana.com,Error,,466,seolagos.comform.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,seolagos.comform.asana.com,443,https://seolagos.comform.asana.com:443,https,text/html,GET,44.193.37.178,10,,nginx,PayPal,
servicepartners.asana.com,Move Work Forward - Asana,,3878,servicepartners.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,servicepartners.asana.com,443,https://servicepartners.asana.com:443,https,text/html,GET,34.227.129.202,30,,nginx,PayPal,
servicespartners.asana.com,Asana Partner Directory • Asana,,358104,asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-08T01:09:46Z,CN=asana.com,asana.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,asana.com,443,https://servicespartners.asana.com:443,https,text/html,GET,13.32.99.73,123,True,Netlify,webpack,
sfdc-auth-redirect.integrations.asana.plus,,,14538,sfdc-auth-redirect.integrations.asana.plus,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=sfdc-auth-redirect.integrations.asana.plus,sfdc-auth-redirect.integrations.asana.plus,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,sfdc-auth-redirect.integrations.asana.plus,443,https://sfdc-auth-redirect.integrations.asana.plus:443,https,text/html,GET,99.86.4.26,190,True,AmazonS3,Amazon Web Services,
share-beta.asana.com,Asana (beta),,2335,app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,app.asana.com,443,https://share-beta.asana.com:443,https,text/html,GET,44.193.37.178,1,,nginx,PayPal,
share.asana.com,Asana,,2269,app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,app.asana.com,443,https://share.asana.com:443,https,text/html,GET,34.227.129.202,1,,nginx,PayPal,
shop.asana.com,Asana Internal Collections,,58911,shop.asana.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T13:50:23Z,CN=shop.asana.com,shop.asana.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,shop.asana.com,443,https://shop.asana.com:443,https,text/html,GET,23.227.38.74,788,,cloudflare,Shopify,
sj.app.asana.com,Move Work Forward - Asana,,3878,sj.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,sj.app.asana.com,443,https://sj.app.asana.com:443,https,text/html,GET,54.152.19.51,30,,nginx,PayPal,
slack-server.asana.plus,,,54,slack-server.asana.plus,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,CN=slack-server.asana.plus,slack-server.asana.plus,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,slack-server.asana.plus,443,https://slack-server.asana.plus:443,https,application/json,GET,35.171.81.138,1,,akka-http/10.2.7,HSTS,
spark-history-server-beta.asana.biz,Anmelden – Google Konten,,115264,accounts.google.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T08:26:19Z,CN=accounts.google.com,accounts.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ctls,accounts.google.com,443,https://spark-history-server-beta.asana.biz:443,https,text/html,GET,54.204.108.58,1925,,GSE,OpenGSE,
spark-history-server.asana.biz,Anmelden – Google Konten,,104941,accounts.google.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T08:26:19Z,CN=accounts.google.com,accounts.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ctls,accounts.google.com,443,https://spark-history-server.asana.biz:443,https,text/html,GET,54.204.108.58,1885,,GSE,OpenGSE,
spark-master.asana.biz,404 Not Found,,162,spark-master.asana.biz,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.asana.biz,*.asana.biz,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,spark-master.asana.biz,443,https://spark-master.asana.biz:443,https,text/html,GET,54.204.108.58,8,,nginx,Nginx,
spark-rm.asana.biz,Sign in - Google Accounts,,607810,accounts.google.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T08:26:19Z,CN=accounts.google.com,accounts.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ctls,accounts.google.com,443,https://spark-rm.asana.biz:443,https,text/html,GET,54.204.108.58,46,,ESF,HTTP/3,
spark-web-proxy.asana.biz,Anmelden – Google Konten,,95905,accounts.google.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T08:26:19Z,CN=accounts.google.com,accounts.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ctls,accounts.google.com,443,https://spark-web-proxy.asana.biz:443,https,text/html,GET,54.204.108.58,1494,,GSE,OpenGSE,
spark.asana.biz,Anmelden – Google Konten,,104853,accounts.google.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T08:26:19Z,CN=accounts.google.com,accounts.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ctls,accounts.google.com,443,https://spark.asana.biz:443,https,text/html,GET,54.209.127.228,1885,,GSE,OpenGSE,
spp-initiative.app.asana.com,Move Work Forward - Asana,,3878,spp-initiative.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,spp-initiative.app.asana.com,443,https://spp-initiative.app.asana.com:443,https,text/html,GET,34.227.129.202,30,,nginx,PayPal,
status.asana.com,Asana Status,,527472,status.asana.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-04-06T20:03:43Z,CN=beta.status.veracode.com,beta.status.veracode.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,status.asana.com,443,https://status.asana.com:443,https,text/html,GET,52.215.192.132,5524,,,HSTS,
streaming.oia.app.asana.com,Move Work Forward - Asana,,3878,streaming.oia.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,streaming.oia.app.asana.com,443,https://streaming.oia.app.asana.com:443,https,text/html,GET,34.226.53.8,30,,nginx,PayPal,
