new,host,a,cname,mx,soa,ns,txt,status_code,aaaa,cdn,cdn-name,has_internal_ips,internal_ips,caa
[x],sip.monster.be,52.112.196.46,sipdir.online.lync.com,,"admin.nsatc.net, dns.level3.net",,,NOERROR,2603:1027:0:3::b,,,,,
[x],sip.monster.ca,52.112.65.75,sipdir.online.lync.com,,"admin.nsatc.net, dns.level3.net",,,NOERROR,2603:1037::b,,,,,
[x],sip.monster.ch,52.112.64.140,sipdir.online.lync.com,,"admin.nsatc.net, dns.level3.net",,,NOERROR,"2603:1037:0:5::b, 2603:1037:0:2::b, 2603:1037:0:a::b, 2603:1037:0:c::f, 2603:1037:0:d::f, 2603:1037:0:15::c, 2603:1037::b, 2603:1037:0:7::b",,,,,
[x],sip.monster.co.uk,52.112.192.11,sipdir.online.lync.com,,"admin.nsatc.net, dns.level3.net",,,NOERROR,2603:1027::b,,,,,
[x],sip.monster.hu,52.112.192.11,sipdir.online.lync.com,,"admin.nsatc.net, dns.level3.net",,,NOERROR,2603:1027:0:2::b,,,,,
[x],sip.monster.ie,52.112.192.139,sipdir.online.lync.com,,"admin.nsatc.net, dns.level3.net",,,NOERROR,2603:1027:0:48::20,,,,,
[x],sip.monster.lu,,sipdir.online.lync.com,,"admin.nsatc.net, dns.level3.net","eu-a.prod1.footprint.net, eu-b.prod1.footprint.net",,NOERROR,2603:1027:0:2::b,,,,,
[x],sip.monsterpolska.pl,52.112.192.11,sipdir.online.lync.com,,"admin.nsatc.net, dns.level3.net",,,NOERROR,2603:1027:0:48::20,,,,,
[x],site.monster.ca,208.71.193.147,,"mailsorter.sb.monster.com, mailsorter.ash.monster.com","ns1.tmpw.net, hostmaster.tmpw.net","ns1.tmpw.net, ns2.tmpw.net, ns3.tmpw.net",,NOERROR,,,,,,
[x],smedia.monster.com.gslb.monster.com,208.71.193.17,,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],solutions.monster.ca,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],solutions.monster.fr,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],sorrycss1.be.monster.com,"208.71.199.147, 208.71.193.147",,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],southcarolina.monster.com,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],southdakota.monster.com,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],spf.monster.com,,,,"ns1.tmpw.net, hostmaster.tmpw.net",,v=spf1 mx ip4:220.226.205.66/32 ip4:208.71.192.0/21 ip4:193.164.143.0/24 ip4:64.127.116.65/26 ip4:64.127.121.0/27 ip4:193.37.158.0/24 ip4:98.174.21.153 ip4:69.25.33.0/24 ~all,NOERROR,,,,,,
[x],spiegel.monster.de,208.71.199.147,"redirector.monster.com, redirector.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],splash.monster.com,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],sponsorship.monster.com,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],sslhiring.clasificados.com.gslb.monster.com,"208.71.193.160, 208.71.199.160",,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],sslhiring.monster.co.uk.gslb.monster.com,208.71.193.182,,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],sso.monster.com,208.71.193.191,sso.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],st14p25im-monitorm002.monster.no,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],stage.military.com,173.239.76.197,,,"ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,
[x],static.monstertrak.monster.com,208.71.193.147,"www.monstertrak.com, redirector.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],stats.monster.co.uk,194.129.230.40,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],status.military.com,"104.192.142.22, 104.192.142.23, 104.192.142.21","hosted.statuspage.io, elb-status-us.statuspage.io",,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,
[x],status.monster.com,,,"mailsorter.sb.monster.com, mailsorter.ash.monster.com","ns1.tmpw.net, hostmaster.tmpw.net",,v=spf1 include:spf.monster.com -all,NOERROR,,,,,,
[x],stellenangebot.awsdevus.monster.at,"18.244.140.110, 18.244.140.85, 18.244.140.48, 18.244.140.129",jobopeningsatde.ams-mww-ingress-dev-us.monster-next.com,,"ns-482.awsdns-60.com, awsdns-hostmaster.amazon.com","ns-1514.awsdns-61.org, ns-1556.awsdns-02.co.uk, ns-482.awsdns-60.com, ns-623.awsdns-13.net",,NOERROR,,True,cloudfront,,,
[x],stellenangebot.awsdevus.monster.ch,"18.65.39.40, 18.65.39.2, 18.65.39.29, 18.65.39.65",jobopeningschde.ams-mww-ingress-dev-us.monster-next.com,,"ns-482.awsdns-60.com, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,
[x],stellenangebot.awsdevus.monster.de,"65.9.66.31, 65.9.66.46, 65.9.66.48, 65.9.66.19",jobopeningsdede.ams-mww-ingress-dev-us.monster-next.com,,"ns-482.awsdns-60.com, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,
[x],stellenangebot.awsdevus.monster.lu,,jobopeningslude.ams-mww-ingress-dev-us.monster-next.com,,"ns-482.awsdns-60.com, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,
[x],stellenangebot.awsqaus.monster.de,"13.225.78.47, 13.225.78.20, 13.225.78.41, 13.225.78.19",jobopeningsdede.ams-mww-ingress-preprod-us.monster-next.com,,"ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,
[x],stellenangebot.monster.de,"13.225.78.65, 13.225.78.102, 13.225.78.60, 13.225.78.14",jobopeningsdede.ams-mww-ingress-prod-us.monster-next.com,,"ns-265.awsdns-33.com, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,
[x],stellenanzeige.monster.de,208.71.193.72,"jview.monster.com, netwebb.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],stg-employerapi.monster.com,208.71.197.147,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],stgemployerapi.monster.com,208.71.197.147,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],strumenti.monster.it,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],student.bedriftsprofil.monster.no,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],support.monster.co.uk,194.129.230.50,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],survey.en.monster.ca,,,,,,,NOERROR,2602:fcbc:0:3::11,,,,,
[x],szukampracownika.monsterpolska.pl,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],tagmgr.monster.at,"216.239.38.21, 216.239.32.21, 216.239.34.21, 216.239.36.21",,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],tagmgr.monster.ca,,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],tagmgr.monster.ch,"216.239.32.21, 216.239.38.21, 216.239.34.21, 216.239.36.21",,,"ns1.tmpw.net, hostmaster.tmpw.net",,google-site-verification=l_asZMvpRwFSsqoU9J3_WM4JX86ZGvvtgC8WRcse5G4,NOERROR,,,,,,
[x],tagmgr.monster.co.uk,"216.239.34.21, 216.239.38.21, 216.239.36.21, 216.239.32.21",,,"ns1.tmpw.net, hostmaster.tmpw.net",,google-site-verification=OwxbCxdXqruoSNt039CBq3Iz2t5GYmw17PgCvc6NRaA,NOERROR,,,,,,
[x],tagmgr.monster.com,"216.239.38.21, 216.239.36.21, 216.239.32.21, 216.239.34.21",,,"ns1.tmpw.net, hostmaster.tmpw.net",,google-site-verification=ZtW7NAsdeF98xLSCO5Xq_oM_V9a--selOgGU8oBtFa4,NOERROR,,,,,,
[x],tagmgr.monster.de,"216.239.36.21, 216.239.32.21, 216.239.34.21, 216.239.38.21",,,"ns1.tmpw.net, hostmaster.tmpw.net",,google-site-verification=fvnRPPRdRp_-xXsEAaf2jDzCM7jlsZ9BmN8gozw33xA,NOERROR,,,,,,
[x],tagmgr.monster.es,"216.239.36.21, 216.239.38.21, 216.239.32.21, 216.239.34.21",,,"ns1.tmpw.net, hostmaster.tmpw.net",,google-site-verification=8LKzxT5XOZxnCQ6Aw23b4C4PvjezA2ddAIM5RQ65vaI,NOERROR,,,,,,
[x],tagmgr.monster.ie,"216.239.32.21, 216.239.36.21, 216.239.34.21, 216.239.38.21",,,"ns1.tmpw.net, hostmaster.tmpw.net",,google-site-verification=QLtt_NJtomJOUfOzmcFgZKDmHLB3m7vNZkYHPBsc9_s,NOERROR,,,,,,
[x],tagmgr.monster.it,"216.239.34.21, 216.239.32.21, 216.239.36.21, 216.239.38.21",,,"ns1.tmpw.net, hostmaster.tmpw.net","ns1.tmpw.net, ns2.tmpw.net",google-site-verification=IZMn0jxvL1rw1Dx8ndJPZI6lK-xxfDWpxb1o8aVmaBk,NOERROR,,,,,,
[x],tagmgr.monster.se,"216.239.36.21, 216.239.38.21, 216.239.32.21, 216.239.34.21",,,"ns1.tmpw.net, hostmaster.tmpw.net",,google-site-verification=t3asX5rZPNZK1e4D-ogVo8aLmRcWB67PaQzWs09Es3Y,NOERROR,,,,,,
[x],tagmgr.monsterboard.nl,"216.239.34.21, 216.239.32.21, 216.239.38.21, 216.239.36.21",,,"ns1.tmpw.net, hostmaster.tmpw.net",,google-site-verification=RiKMy2tRP0G7a634h-qvtKfom3cr6HkUsaL0vR4sOiA,NOERROR,,,,,,
[x],talent.monster.com,208.160.10.25,venus.monster.com,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],tampabay.monster.com,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],tax.monster.com,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],taxes.military.com,"54.201.68.210, 70.224.197.91, 52.41.105.72, 35.155.252.60, 50.112.192.19, 52.27.178.227",military.com,"mxa-002e1001.gslb.pphosted.com, mxb-002e1001.gslb.pphosted.com","ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com","ns-170.awsdns-21.com, ns-1909.awsdns-46.co.uk, ns-919.awsdns-50.net, ns-1091.awsdns-08.org","fjOeK8zyQ1DTp/Ve+2jOOhMT5lN028h4mo9GyeY/B+TVk3CaXqB4hCMRKbTUrpHE8qXEwS1AmgQJOai/ICj+mw==, ms=ms39201961, spf2.0/pra ip4:173.239.76.192/26  ip4:64.127.121.0/27 mx:intake1.miltnews.com mx:intake2.miltnews.com mx:intake3.miltnews.com mx:intake4.miltnews.com mx:mailsorter.be.tmpw.net mx:mailsorter.sb.monster.com, v=spf1 include:partner_c_spf.monster.com ip4:173.239.76.192/26 ip4:64.127.121.0/27 ip4:208.71.195.235 ip4:63.121.30.235 -all",NOERROR,,,,,,
[x],tech.monster.co.uk,194.129.230.31,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],tech.monster.com,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],tech.monster.se,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],technologie.aol.monster.ca,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],technology.monster.com,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],tecnologia.monster.es,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],teen.monster.com,,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],tennessee.monster.com,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],test-gateway.monster.com,208.71.197.17,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],test-images.military.com,,d17f7832w1jza4.cloudfront.net,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com","ns-996.awsdns-60.net, ns-1837.awsdns-37.co.uk, ns-107.awsdns-13.com, ns-1218.awsdns-24.org",,NOERROR,,True,cloudfront,,,
[x],test-sso.monster.com,208.71.197.127,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],test.monster.co.uk,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],test.monsterboard.nl,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],test.www.monster.dk,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],test.www.monsterpolska.pl,,,,,,,NOERROR,,,,,,
[x],theapple.monster.com,208.71.199.68,,"mailsorter.sb.monster.com, mailsorter.ash.monster.com","ns1.tmpw.net, hostmaster.tmpw.net","ns1.tmpw.net, ns2.tmpw.net, ns3.tmpw.net",v=spf1 include:spf.affinitylabs.com -all,NOERROR,,,,,,
[x],tm.monster.com,,,"mailsorter.ash.monster.com, mailsorter.sb.monster.com","ns1.tmpw.net, hostmaster.tmpw.net",,v=spf1 include:spf.monster.com mx -all,NOERROR,,,,,,
[x],tms.monster.at,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],tms.monster.be,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],tms.monster.co.uk,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],tms.monster.com,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com","ns3.tmpw.net, ns1.tmpw.net, ns2.tmpw.net",,NOERROR,,,,,,
[x],tms.monster.de,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],tms.monster.es,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],tms.monster.fr,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],tms.monster.it,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],tms.monsterpolska.pl,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],tomcat.military.com,"70.224.197.91, 54.201.68.210, 35.155.252.60, 50.112.192.19, 52.41.105.72, 52.27.178.227",military.com,"mxa-002e1001.gslb.pphosted.com, mxb-002e1001.gslb.pphosted.com","ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com","ns-1091.awsdns-08.org, ns-170.awsdns-21.com, ns-1909.awsdns-46.co.uk, ns-919.awsdns-50.net","fjOeK8zyQ1DTp/Ve+2jOOhMT5lN028h4mo9GyeY/B+TVk3CaXqB4hCMRKbTUrpHE8qXEwS1AmgQJOai/ICj+mw==, ms=ms39201961, spf2.0/pra ip4:173.239.76.192/26  ip4:64.127.121.0/27 mx:intake1.miltnews.com mx:intake2.miltnews.com mx:intake3.miltnews.com mx:intake4.miltnews.com mx:mailsorter.be.tmpw.net mx:mailsorter.sb.monster.com, v=spf1 include:partner_c_spf.monster.com ip4:173.239.76.192/26 ip4:64.127.121.0/27 ip4:208.71.195.235 ip4:63.121.30.235 -all",NOERROR,,,,,,
[x],toolbar.monster.co.uk,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],tools.monster.com,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],toronto.monster.ca,,"jsearch.monster.com, redirector.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],tr1.email.military.com,"52.41.105.72, 52.27.178.227, 35.155.252.60, 50.112.192.19, 70.224.197.91, 54.201.68.210",,"reply.tr1.email.military.com, mail8328.tr1.email.military.com","ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",,v=spf1 ip4:129.33.243.222 -all,NOERROR,,,,,,
[x],trabajo.monster.es,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],track.monster.com,"35.169.47.156, 35.171.242.59",track.awsprodus.mwwaws.com,,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,
[x],tracking.military.com,173.239.76.199,,,"ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,
[x],tracking.monster.com,,,"mailsorter.ash.monster.com, mailsorter.sb.monster.com","ns1.tmpw.net, hostmaster.tmpw.net",,v=spf1 include:spf.monster.com mx -all,NOERROR,,,,,,
[x],traffic.monster.co.uk,194.129.230.31,burt.monster.co.uk,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],training-services.lexus.monster.com,208.71.198.223,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],transitcontroller-prodlz.monster.com,54.144.128.85,aviatrix-alb-658376090.us-east-1.elb.amazonaws.com,,,,,NOERROR,,,,,,
[x],travel.monster.se,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],treasuryjobs.monster.com,208.71.199.224,wildcardmgs.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],tt.monster.com,208.160.11.229,mercury.monster.com,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],tutorials.monster.ca,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],tx.monster.com,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],uat-core.ui.lexus.monster.com,208.71.197.152,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],uat-services.lexus.monster.com,208.71.197.152,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],uat-workforce-alliance-hiring.monster.com,208.71.197.116,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],ukxxlon01ws0003.monster.com,62.189.240.2,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],undertheradar.military.com,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],unithistories.military.com,54.144.128.85,military.cibmedia.com,,,,,NOERROR,,,,,,
[x],university.monster.it,,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],unternehmen.berufstart.monster.ch,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],unternehmen.chemie.monster.ch,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],unternehmen.finanz.monster.ch,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],unternehmen.forschung.monster.ch,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],unternehmen.it.monster.at,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],ups.monster.com,208.71.193.71,netwebc.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],us.monster.com,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],users.monster.com,,,"mailsorter.sb.monster.com, mailsorter.ash.monster.com","ns1.tmpw.net, hostmaster.tmpw.net",,v=spf1 include:spf.monster.com mx -all,NOERROR,,,,,,
[x],ut.monster.com,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],v67.military.com,173.239.76.196,,,"ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,
[x],va4v.military.com,173.239.76.194,,,"ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,
[x],vacature.monsterboard.nl,208.71.193.72,"jview.monster.com, netwebb.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],vacatures.monsterboard.nl,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],vancouver.monster.ca,208.71.199.147,"jsearch.monster.com, redirector.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],venus.monster.com,208.160.10.25,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],vermont.monster.com,,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],veteran.monster.com,"3.233.62.209, 3.208.106.59, 34.192.166.245",phoenix-target-master-l7-516117844.us-east-1.elb.amazonaws.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,
[x],video.monster.com,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],vietnam.military.com,"52.27.178.227, 70.224.197.91, 35.155.252.60, 50.112.192.19, 54.201.68.210, 52.41.105.72",military.com,"mxa-002e1001.gslb.pphosted.com, mxb-002e1001.gslb.pphosted.com","ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com","ns-1091.awsdns-08.org, ns-170.awsdns-21.com, ns-1909.awsdns-46.co.uk, ns-919.awsdns-50.net","fjOeK8zyQ1DTp/Ve+2jOOhMT5lN028h4mo9GyeY/B+TVk3CaXqB4hCMRKbTUrpHE8qXEwS1AmgQJOai/ICj+mw==, ms=ms39201961, spf2.0/pra ip4:173.239.76.192/26  ip4:64.127.121.0/27 mx:intake1.miltnews.com mx:intake2.miltnews.com mx:intake3.miltnews.com mx:intake4.miltnews.com mx:mailsorter.be.tmpw.net mx:mailsorter.sb.monster.com, v=spf1 include:partner_c_spf.monster.com ip4:173.239.76.192/26 ip4:64.127.121.0/27 ip4:208.71.195.235 ip4:63.121.30.235 -all",NOERROR,,,,,,
[x],view.emails.monster.com,13.111.72.13,,,"ns1.exacttarget.com, hostmaster.exacttarget.com",,,NOERROR,,,,,,
[x],vjf.monster.hu,195.56.148.28,,,"ns-1720.awsdns-23.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,
[x],volunteer.monster.com,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],vt.monster.com,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],warehouse-stg.monster.com,54.144.128.85,,,,,,NOERROR,,,,,,
[x],washington.monster.com,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],wbjobs-apply.monster.com,161.47.4.66,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],webadmin.demo100.mgs.monster.com,208.71.193.42,adminopm.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],webadmin.monster.com,,,,,,,NOERROR,,,,,,
[x],webcast.monster.de,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
