new,host,soa,txt,status_code,a,cname,has_internal_ips,internal_ips,cdn,cdn-name,aaaa,ns,mx,caa
[x],qbdtpaymentslogin-stg.payments.intuit.com,"ns-1458.awsdns-54.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=apigw-sbg-ppd-usw2-k8s,external-dns/resource=ingress/services-gateway-apigwsbg-usw2-e2e-sb04/usw2-e2e-sb04-intuit-gateway-ingress",NOERROR,"52.34.101.175, 52.11.6.182, 52.26.116.225","paymentslogin-stg.api.intuit.com, paymentslogin.e2e.api.a.intuit.com, paymentslogin-us-west-2.e2e.api.a.intuit.com, sw4_us-west-2_web.e2e.api.a.intuit.com, dial_sw4_us-west-2_web.e2e.api.a.intuit.com, e2e-sb04.apigwsbgppdusw2.iks2.a.intuit.com",,,,,,,,
[x],qbdtpaymentslogin.payments.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"52.32.84.93, 52.37.238.171, 54.70.49.234, 34.211.114.210, 44.236.99.28, 35.165.162.104, 52.24.81.112, 34.216.169.11","paymentslogin.api.intuit.com, paymentslogin.prd.api.a.intuit.com, paymentslogin-us-west-2.prd.api.a.intuit.com, sw4_us-west-2_web.prd.api.a.intuit.com, sw4prdwebbluealb-1913782926.us-west-2.elb.amazonaws.com",,,,,,,,
[x],qbfgpatchsp.quickbooks.com,"n0dscd.akamaiedge.net, hostmaster.akamai.com",,NOERROR,2.20.23.34,"qborgpatch.quickbooks.com.edgekey.net, e5796.dscd.akamaiedge.net",,,,,"2a02:26f0:6c00:1b2::16a4, 2a02:26f0:6c00:1bf::16a4",,,
[x],qbfsp-e2e1.onlinepayroll.intuit.com,"ns-1312.awsdns-36.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-ppd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-e2e/e2e-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,"52.34.148.169, 34.209.115.244, 44.240.174.116","qbfsp20-e2e1.origin.sbg-payroll-ppd.a.intuit.com, payroll-setup-e2e1-1-qbo-payroll-traffic-router.payrollppdusw2.iks2.a.intuit.com",,,,,,,,
[x],qbfsp-qa1.onlinepayroll.intuit.com,"ns-1312.awsdns-36.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-ppd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-qal/qal-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,"52.41.166.57, 52.34.239.144, 44.230.29.81","qbfsp-qa1.sbg-payroll-ppd.a.intuit.com, payroll-setup-qal1-1-qbo-payroll-traffic-router.payrollppdusw2.iks2.a.intuit.com",,,,,,"ns-1312.awsdns-36.org, ns-178.awsdns-22.com, ns-1853.awsdns-39.co.uk, ns-916.awsdns-50.net",,
[x],qbfsp.onlinepayroll.intuit.com,"ns-56.awsdns-07.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-prd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-prd/prd-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,"35.81.13.234, 54.149.167.215, 54.201.85.22","qbfsp.onlinepayroll.sbg-payroll-prd.a.intuit.com, payroll-setup-prd1-1-qbo-payroll-traffic-router.payrollprdusw2.iks2.a.intuit.com",,,,,,,,
[x],qbinsurance.api.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"35.80.153.222, 34.211.114.210, 52.32.84.93, 35.165.162.104, 52.24.81.112, 54.69.69.209, 54.70.49.234, 44.236.99.28","qbinsurance.prd.api.a.intuit.com, qbinsurance-us-west-2.prd.api.a.intuit.com, sw4_us-west-2_web.prd.api.a.intuit.com, sw4prdwebbluealb-1913782926.us-west-2.elb.amazonaws.com",,,,,,,,
[x],qblegacy.api.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"35.165.162.104, 52.32.84.93, 44.239.82.116, 34.216.169.11, 44.236.99.28, 34.211.114.210, 52.24.81.112, 34.211.91.41","qblegacy-com.prd.api.a.intuit.com, qblegacy-com-us-west-2.prd.api.a.intuit.com, sw4_us-west-2_web.prd.api.a.intuit.com, sw4prdwebbluealb-1913782926.us-west-2.elb.amazonaws.com",,,,,,,,
[x],qbnsubscription-con.api.intuit.com,"ns-1605.awsdns-08.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=devp-apigwint-ppd-usw2-k8s,external-dns/resource=ingress/services-gateway-apigwint-usw2-qa-dx01/usw2-qal-dx01-intuit-gateway-ingress",NOERROR,"54.70.115.72, 52.24.127.87, 54.218.73.89","qbnsubscription-con.qa.api.a.intuit.com, qbnsubscription-con-us-west-2.qa.api.a.intuit.com, sw1_us-west-2_web.qa.api.a.intuit.com, dial_sw1_us-west-2_web.qa.api.a.intuit.com, qa-dx01.devpapigwintppdusw2.iks2.a.intuit.com",,,,,,"ns-1451.awsdns-53.org, ns-1605.awsdns-08.co.uk, ns-639.awsdns-15.net, ns-70.awsdns-08.com",,
[x],qbnsubscription-e2e.api.intuit.com,"ns-1605.awsdns-08.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=devp-apigwint-ppd-usw2-k8s,external-dns/resource=ingress/services-gateway-apigwint-usw2-e2e-dx01/usw2-e2e-dx01-intuit-gateway-ingress",NOERROR,"44.233.201.45, 52.11.193.208, 44.239.249.117","qbnsubscription-e2e.e2e.api.a.intuit.com, qbnsubscription-e2e-us-west-2.e2e.api.a.intuit.com, sw1_us-west-2_web.e2e.api.a.intuit.com, dial_sw1_us-west-2_web.e2e.api.a.intuit.com, e2e-dx01.devpapigwintppdusw2.iks2.a.intuit.com",,,,,,,,
[x],qbnsubscription-pdr.api.intuit.com,"ns-1605.awsdns-08.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=devp-apigwint-ppd-usw2-k8s,external-dns/resource=ingress/services-gateway-apigwint-usw2-e2e-dx01/usw2-e2e-dx01-intuit-gateway-ingress",NOERROR,"52.11.193.208, 44.233.201.45, 44.239.249.117","qbnsubscription-pdr.e2e.api.a.intuit.com, qbnsubscription-pdr-us-west-2.e2e.api.a.intuit.com, sw1_us-west-2_web.e2e.api.a.intuit.com, dial_sw1_us-west-2_web.e2e.api.a.intuit.com, e2e-dx01.devpapigwintppdusw2.iks2.a.intuit.com",,,,,,,,
[x],qbnsubscription-prf.api.intuit.com,"ns-1605.awsdns-08.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=devp-apigwint-ppd-usw2-k8s,external-dns/resource=ingress/services-gateway-apigwint-usw2-prf-dx01/usw2-prf-dx01-intuit-gateway-ingress",NOERROR,"52.39.203.72, 54.187.171.117, 34.212.249.250, 44.239.101.66, 52.27.52.173, 52.32.117.166","qbnsubscription-prf.prf.api.a.intuit.com, qbnsubscription-prf-us-west-2.prf.api.a.intuit.com, sw1_us-west-2_web.prf.api.a.intuit.com, dial_sw1_us-west-2_web.prf.api.a.intuit.com, prf-dx01.devpapigwintppdusw2.iks2.a.intuit.com",,,,,,,,
[x],qbnsubscription-qal.api.intuit.com,"ns-1605.awsdns-08.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=devp-apigwint-ppd-usw2-k8s,external-dns/resource=ingress/services-gateway-apigwint-usw2-qa-dx01/usw2-qal-dx01-intuit-gateway-ingress",NOERROR,"52.24.127.87, 54.70.115.72, 54.218.73.89","qbnsubscription-qal.qa.api.a.intuit.com, qbnsubscription-qal-us-west-2.qa.api.a.intuit.com, sw1_us-west-2_web.qa.api.a.intuit.com, dial_sw1_us-west-2_web.qa.api.a.intuit.com, qa-dx01.devpapigwintppdusw2.iks2.a.intuit.com",,,,,,,,
[x],qbnsubscription.api.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,"qbnsubscription.prd.api.a.intuit.com, qbnsubscription-us-west-2.prd.api.a.intuit.com, sw1_us-west-2_web.prd.api.a.intuit.com, sw1prdwebbluealb-144153673.us-west-2.elb.amazonaws.com",,,,,,,,
[x],qbo-ca-origin.onlinepayroll.intuit.com,"ns-56.awsdns-07.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-prd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-prd/prd-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,"35.81.13.234, 54.201.85.22, 54.149.167.215","origin-qbo-ca.sbg-payroll-prd.a.intuit.com, payroll-setup-prd1-1-qbo-payroll-traffic-router.payrollprdusw2.iks2.a.intuit.com",,,,,,,,
[x],qbo-ca.onlinepayroll.intuit.com,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,184.25.158.4,"ipv6-wildcard.onlinepayroll.intuit.com.edgekey.net, e821.dscx.akamaiedge.net",,,,,"2a02:26f0:1700:38f::335, 2a02:26f0:1700:381::335",,,
[x],qbo-e2e1.onlinepayroll.intuit.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.222.39.146,"ipv6.e2e1-wildcard.onlinepayroll.intuit.com.edgekey.net, e5576.a.akamaiedge.net",,,,,,,,
[x],qbo-origin.onlinepayroll.intuit.com,"ns-56.awsdns-07.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-prd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-prd/prd-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,"54.201.85.22, 54.149.167.215, 35.81.13.234","qbo-origin.onlinepayroll.sbg-payroll-prd.a.intuit.com, payroll-setup-prd1-1-qbo-payroll-traffic-router.payrollprdusw2.iks2.a.intuit.com",,,,,,,,
[x],qbo-qa1.onlinepayroll.intuit.com,"ns-1312.awsdns-36.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-ppd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-qal/qal-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,"44.230.29.81, 52.34.239.144, 52.41.166.57","qbo-qa1.sbg-payroll-ppd.a.intuit.com, payroll-setup-qal1-1-qbo-payroll-traffic-router.payrollppdusw2.iks2.a.intuit.com",,,,,,,,
[x],qbo-static-assets.sbg-qbo-ppd.a.intuit.com,"ns-840.awsdns-41.net, awsdns-hostmaster.amazon.com, ns-897.awsdns-48.net, ns-1611.awsdns-09.co.uk","heritage=external-dns,external-dns/owner=qbo-mono-prd-usw2-k8s,external-dns/resource=ingress/accounting-c3-usw2-prod/prod-c3-qbo-ingress",NOERROR,"35.163.78.16, 54.191.72.127, 44.242.87.65","qbo.intuit.com, qbo-prd.sbg-qbo-prod.a.intuit.com, qbo-us-prd.sbg-qbo-prod.a.intuit.com, c73-prd.sbg-qbo-prod.a.intuit.com, c73-prod.qbomono4prdusw2.iks2.a.intuit.com, c9-prd.sbg-qbo-prod.a.intuit.com, c9-prod.qbomonoprdusw2.iks2.a.intuit.com, c24-prd.sbg-qbo-prod.a.intuit.com, c24-prod.qbomono2prdusw2.iks2.a.intuit.com, c3-prd.sbg-qbo-prod.a.intuit.com, c3-prod.qbomonoprdusw2.iks2.a.intuit.com, c18-prd.sbg-qbo-prod.a.intuit.com, c18-prod.qbomono2prdusw2.iks2.a.intuit.com, c31-prd.sbg-qbo-prod.a.intuit.com, c31-prod.qbomono3prdusw2.iks2.a.intuit.com, c22-prd.sbg-qbo-prod.a.intuit.com, c22-prod.qbomono2prdusw2.iks2.a.intuit.com",,,,,,,,
[x],qbo.local.intuit.com,"dns1.p08.nsone.net, nadmin.intuit.com",,NOERROR,,,,,,,,,,
[x],qbo.onlinepayroll.intuit.com,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.216.247.204,"ipv6-wildcard.onlinepayroll.intuit.com.edgekey.net, e821.dscx.akamaiedge.net",,,,,"2a02:26f0:c900:286::335, 2a02:26f0:c900:29b::335",,,
[x],qbo.prf.pr.efe.intuit.com,"dns1.p08.nsone.net, nadmin.intuit.com, a1-182.akam.net",,NOERROR,,,,,,,,,,
[x],qbo.qa.quickbooks.com,"a1-182.akam.net, nadmin.intuit.com, dns1.p08.nsone.net",,NOERROR,,qa.qbo.intuit.com,,,,,,,,
[x],qbo.sbfinance.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"35.80.153.222, 54.69.69.209, 52.32.84.93, 35.165.162.104, 34.211.91.41, 34.216.169.11, 44.239.82.116, 52.24.81.112","qbo-sbfinance-com.prd.api.a.intuit.com, qbo-sbfinance-com-us-west-2.prd.api.a.intuit.com, sw4_us-west-2_web.prd.api.a.intuit.com, sw4prdwebbluealb-1913782926.us-west-2.elb.amazonaws.com",,,,,,,,
[x],qbo.sbfinance.stage.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"52.11.178.16, 44.241.199.164","qbo-sbfinance-stage-com.e2e.api.a.intuit.com, qbo-sbfinance-stage-com-us-west-2.e2e.api.a.intuit.com, sw15_us-west-2_web.e2e.api.a.intuit.com, sw15e2ewebbluealb-338220180.us-west-2.elb.amazonaws.com",,,,,,,,
[x],qboipd.intuit.com,"a1-182.akam.net, nadmin.intuit.com, dns1.p08.nsone.net",,NOERROR,,,,,,,,,,
[x],qbolite.ius.sbg-qbo-ppd.a.intuit.com,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",,NOERROR,,d13zolckm23d1d.cloudfront.net,,,,,,,,
[x],qbologinlite.sbg-qbo-ppd.a.intuit.com,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",,NOERROR,,d23tj23cul743u.cloudfront.net,,,,,,,,
[x],qbonline.api.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"35.165.162.104, 52.37.238.171, 44.239.82.116, 52.24.81.112, 44.236.99.28, 34.211.91.41, 35.80.153.222, 34.216.169.11","qbonline-com.prd.api.a.intuit.com, qbonline-com-us-west-2.prd.api.a.intuit.com, sw4_us-west-2_web.prd.api.a.intuit.com, sw4prdwebbluealb-1913782926.us-west-2.elb.amazonaws.com",,,,,,,,
[x],qbosa.sbg-qbo-ppd.a.intuit.com,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",,NOERROR,,d3rafft8bs1av2.cloudfront.net,,,,,,,,
[x],qbosecretsuploader-e2e.api.intuit.com,"ns-1458.awsdns-54.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=apigw-sbg-ppd-usw2-k8s,external-dns/resource=ingress/services-gateway-apigwsbg-usw2-e2e-sb04/usw2-e2e-sb04-intuit-gateway-ingress",NOERROR,"52.11.6.182, 52.34.101.175, 52.26.116.225","qbosecretsuploader.e2e.api.a.intuit.com, qbosecretsuploader-us-west-2.e2e.api.a.intuit.com, sw4_us-west-2_web.e2e.api.a.intuit.com, dial_sw4_us-west-2_web.e2e.api.a.intuit.com, e2e-sb04.apigwsbgppdusw2.iks2.a.intuit.com",,,,,,,,
[x],qboshellservice.api.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"52.42.153.201, 54.201.189.87, 34.211.162.37, 35.162.210.148, 44.237.124.146, 52.24.77.207, 52.32.17.254, 52.33.84.162","qboshellservice.prd.api.a.intuit.com, qboshellservice-us-west-2.prd.api.a.intuit.com, sw1_us-west-2_web.prd.api.a.intuit.com, sw1prdwebbluealb-144153673.us-west-2.elb.amazonaws.com",,,,,,,,
[x],qbosso-e2e1.onlinepayroll.intuit.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.42.192.202,"ipv6.e2e1-wildcard.onlinepayroll.intuit.com.edgekey.net, e5576.a.akamaiedge.net",,,,,,,,
[x],qbosso-qa1.onlinepayroll.intuit.com,"ns-1312.awsdns-36.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-ppd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-qal/qal-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,"52.41.166.57, 52.34.239.144, 44.230.29.81","qbosso-qa1.sbg-payroll-ppd.a.intuit.com, payroll-setup-qal1-1-qbo-payroll-traffic-router.payrollppdusw2.iks2.a.intuit.com",,,,,,,,
[x],qbosso.onlinepayroll.intuit.com,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,92.122.87.18,"ipv6-wildcard.onlinepayroll.intuit.com.edgekey.net, e821.dscx.akamaiedge.net",,,,,"2a02:26f0:c900:29b::335, 2a02:26f0:c900:286::335",,,
[x],qbpos.intuit.com,"n0f.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.38.54.221,"qbpos.intuit.com.edgekey.net, e13299.f.akamaiedge.net",,,,,,,,
[x],qbpos02bgpatchsp.quickbooks.com,"n0dscd.akamaiedge.net, hostmaster.akamai.com",,NOERROR,2.20.23.34,"qborgpatch.quickbooks.com.edgekey.net, e5796.dscd.akamaiedge.net",,,,,"2a02:26f0:6c00:1b2::16a4, 2a02:26f0:6c00:1bf::16a4",,,
[x],qbpos02fgpatchsp.quickbooks.com,"n0dscd.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.201.243.11,"qborgpatch.quickbooks.com.edgekey.net, e5796.dscd.akamaiedge.net",,,,,"2a02:26f0:1700:58e::16a4, 2a02:26f0:1700:58b::16a4",,,
[x],qbs.intuit.com,"a1-182.akam.net, nadmin.intuit.com, dns1.p08.nsone.net",,NOERROR,172.19.20.118,,True,172.19.20.118,,,,,,
[x],qbsaas.api.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"52.24.81.112, 44.239.82.116, 34.211.114.210, 44.236.99.28, 54.70.49.234, 34.211.91.41, 52.37.238.171, 52.32.84.93","qbsaas.prd.api.a.intuit.com, qbsaas-us-west-2.prd.api.a.intuit.com, sw4_us-west-2_web.prd.api.a.intuit.com, sw4prdwebbluealb-1913782926.us-west-2.elb.amazonaws.com",,,,,,,,
[x],qbsdk.api.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"34.216.169.11, 35.80.153.222, 52.24.81.112, 44.239.82.116, 34.211.91.41, 54.69.69.209, 52.32.84.93, 52.37.238.171","qbsdk.prd.api.a.intuit.com, qbsdk-us-west-2.prd.api.a.intuit.com, sw4_us-west-2_web.prd.api.a.intuit.com, sw4prdwebbluealb-1913782926.us-west-2.elb.amazonaws.com",,,,,,"ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",,
[x],qbseppd.a.intuit.com,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,"ns-1975.awsdns-54.co.uk, ns-415.awsdns-51.com, ns-859.awsdns-43.net, ns-1254.awsdns-28.org",inbound-smtp.us-west-2.amazonaws.com,
[x],qbshared-prd-accvalidation.desktopprduse2.iks2.a.intuit.com,"ns-286.awsdns-35.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=desktop-prd-use2-k8s,external-dns/resource=ingress/qbshared-accvalidation-use2-prd/accvalidation-rollout-ingress",NOERROR,"3.23.50.53, 3.22.132.17, 18.188.103.237",,,,,,,,,
[x],qbshared-prd-autopatchlive-desired.desktopprduse2.iks2.a.intuit.com,"ns-286.awsdns-35.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=desktop-prd-use2-k8s,external-dns/resource=ingress/qbshared-autopatchlive-use2-prd/autopatchlive-rollout-ingress",NOERROR,"3.19.102.162, 3.128.143.225, 3.18.242.20",,,,,,,,,
[x],qbshared-prd-autopatchlive-root.desktopprdusw2.iks2.a.intuit.com,"ns-250.awsdns-31.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=desktop-prd-usw2-k8s,external-dns/resource=ingress/qbshared-autopatchlive-usw2-prd/autopatchlive-rollout-ingress",NOERROR,,,,,,,,,,
[x],qbshared-prd-autopatchlive-stable.desktopprdusw2.iks2.a.intuit.com,"ns-250.awsdns-31.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=desktop-prd-usw2-k8s,external-dns/resource=ingress/qbshared-autopatchlive-usw2-prd/autopatchlive-rollout-ingress",NOERROR,"44.236.138.3, 52.26.101.238, 44.239.147.189",,,,,,,"ns-1066.awsdns-05.org, ns-1558.awsdns-02.co.uk, ns-250.awsdns-31.com, ns-797.awsdns-35.net",,
[x],qbshared-prd-dis-admin.sbgqbo2prdusw2.iks2.a.intuit.com,"ns-365.awsdns-45.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=sbg-qbo2-prd-usw2-k8s,external-dns/resource=ingress/qbshared-dataingestionservice-usw2-prd/ceres-prd-dis-admin-ingress",NOERROR,"54.68.46.222, 52.41.139.178, 35.161.47.230",,,,,,,,,
[x],qbshared-prd-dis-kibana-backfill.sbgqbo2prdusw2.iks2.a.intuit.com,"ns-365.awsdns-45.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=sbg-qbo2-prd-usw2-k8s,external-dns/resource=ingress/qbshared-dataingestionservice-usw2-prd/ceres-prd-kibana-backfill-ingress",NOERROR,"44.236.253.31, 44.235.211.247, 44.232.47.38",,,,,,,,,
[x],qbshared-prd-dis-kibana-transaction.sbgqbo2prdusw2.iks2.a.intuit.com,"ns-365.awsdns-45.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=sbg-qbo2-prd-usw2-k8s,external-dns/resource=ingress/qbshared-dataingestionservice-usw2-prd/ceres-prd-kibana-transaction-ingress",NOERROR,"44.227.21.16, 44.240.173.214, 35.167.159.225",,,,,,,,,
[x],qbshared-prd-dis-kibana.sbgqbo2prdusw2.iks2.a.intuit.com,"ns-365.awsdns-45.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=sbg-qbo2-prd-usw2-k8s,external-dns/resource=ingress/qbshared-dataingestionservice-usw2-prd/ceres-prd-kibana-ingress",NOERROR,"35.83.174.255, 52.12.134.17, 34.213.87.230",,,,,,,,,
[x],qbshared-prd-dispatcher-service.qboprduse2.iks2.a.intuit.com,"ns-136.awsdns-17.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-prd-use2-k8s,external-dns/resource=ingress/qbshared-dispatcherservice-use2-prd/dispatcher-service-appd-ingress",NOERROR,"3.141.114.131, 3.131.108.117, 3.19.9.157",,,,,,,,,
[x],qbshared-prd-qbo-search-kibana.sbgqbo2prdusw2.iks2.a.intuit.com,"ns-365.awsdns-45.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=sbg-qbo2-prd-usw2-k8s,external-dns/resource=ingress/qbshared-qbosearch-usw2-prd/kibana-ingress",NOERROR,"54.213.45.170, 54.70.161.27, 52.34.50.110",,,,,,,,,
[x],qbshared-qal-autopatchlive-desired.desktopppduse2.iks2.a.intuit.com,"ns-1838.awsdns-37.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=desktop-ppd-use2-k8s,external-dns/resource=ingress/qbshared-autopatchlive-use2-qal/autopatchlive-rollout-ingress",NOERROR,,,,,,,,,,
[x],qbshared-stg-dispatcher-service.qboprduse2.iks2.a.intuit.com,"ns-136.awsdns-17.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-prd-use2-k8s,external-dns/resource=ingress/qbshared-dispatcherservice-use2-stg/dispatcher-service-appd-ingress",NOERROR,"3.131.199.13, 3.138.226.159, 3.18.208.158",,,,,,,,,
[x],qbshared-stg-dispatcher-service.sbgqboprodusw2.iks2.a.intuit.com,"ns-1039.awsdns-01.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=sbg-qbo-prod-usw2-k8s,external-dns/resource=ingress/qbshared-dispatcherservice-usw2-stg/dispatcher-service-appd-ingress",NOERROR,"52.32.45.181, 35.163.47.174, 44.241.208.224",,,,,,,,,
[x],qbshared-stg-migration-service.qboprduse2.iks2.a.intuit.com,"ns-136.awsdns-17.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-prd-use2-k8s,external-dns/resource=ingress/qbshared-migrationservice-use2-stg/migration-service-appd-ingress",NOERROR,"3.135.81.220, 3.132.79.132, 3.21.184.147",,,,,,,,,
[x],qbstperfqdc.intuit.com,"dns1.p08.nsone.net, nadmin.intuit.com, a1-182.akam.net",,NOERROR,206.108.41.152,,,,,,,,,
[x],qbvociks.api.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"44.236.99.28, 35.80.153.222, 34.211.91.41, 54.70.49.234, 34.211.114.210, 52.32.84.93, 44.239.82.116, 52.37.238.171","qbvociks.prd.api.a.intuit.com, qbvociks-us-west-2.prd.api.a.intuit.com, sw4_us-west-2_web.prd.api.a.intuit.com, sw4prdwebbluealb-1913782926.us-west-2.elb.amazonaws.com",,,,,,,,
[x],qdc-partner.turbotax.com,"a1-182.akam.net, nadmin.intuit.com, dns1.p08.nsone.net",,NOERROR,,,,,,,,,,
[x],qdc.e2ews.intuit.com,"ns-235.awsdns-29.com, awsdns-hostmaster.amazon.com",,NOERROR,"54.68.55.113, 44.235.217.59, 52.27.9.40",e2ews.estore101.a.intuit.com,,,,,,,,
[x],qdcsbg.online.payroll.intuit.com,"ns-235.awsdns-29.com, awsdns-hostmaster.amazon.com",,NOERROR,"54.69.60.171, 34.213.175.109, 44.225.238.51","qdcsbg.quickbooks.intuit.com, quickbooks.estore101.a.intuit.com",,,,,,,,
[x],qdcsbg.payroll.intuit.com,"ns-235.awsdns-29.com, awsdns-hostmaster.amazon.com",,NOERROR,"34.213.175.109, 54.69.60.171, 44.225.238.51","qdcsbg.quickbooks.intuit.com, quickbooks.estore101.a.intuit.com",,,,,,,,
[x],qdcsbg.proadvisor.intuit.com,"ns-235.awsdns-29.com, awsdns-hostmaster.amazon.com",,NOERROR,"44.225.238.51, 34.213.175.109, 54.69.60.171","qdcsbg.quickbooks.intuit.com, quickbooks.estore101.a.intuit.com",,,,,,,,
[x],qdcsbg.qbinproduct.intuit.com,"ns-235.awsdns-29.com, awsdns-hostmaster.amazon.com",,NOERROR,"34.213.175.109, 44.225.238.51, 54.69.60.171","qdcsbg.quickbooks.intuit.com, quickbooks.estore101.a.intuit.com",,,,,,,,
[x],qdcsbg.quickbooks.intuit.com,"ns-235.awsdns-29.com, awsdns-hostmaster.amazon.com",,NOERROR,"34.213.175.109, 54.69.60.171, 44.225.238.51",quickbooks.estore101.a.intuit.com,,,,,,,,
[x],qdcstage.ccenter.intuitmarket.intuit.com,"ns-732.awsdns-27.net, awsdns-hostmaster.amazon.com",,NOERROR,"34.211.213.64, 44.237.32.10","ccenter.intuitmarket.e2e.intuit.com, ccenter.intuitmarket.e2e.a.intuit.com",,,,,,,,
[x],qdcstage.imstatic1.intuit.com,"ns-732.awsdns-27.net, awsdns-hostmaster.amazon.com",,NOERROR,"54.184.190.137, 35.160.41.125, 44.242.13.139","qdcstage.intuitmarket.intuit.com, intuitmarket.e2e.intuit.com, intuitmarket.e2e.a.intuit.com",,,,,,"ns-1091.awsdns-08.org, ns-133.awsdns-16.com, ns-1911.awsdns-46.co.uk, ns-732.awsdns-27.net",,
